,Review,Rating
20,ห้องพักสะอาด แอร์เย็นมากสบายๆ ลืมขอห้องวิวเมือง เลยเจอวิวตึก นิสสันแทน บังซะหมด ไดร์เป่าผมพัง กะจะใช้ตอนอาบน้ำเสร็จ ดึกแล้วไม่กล้าเรียกพนักงาน อาหารเช้าอร่อย หลากหลาย วิวห้องอาหารโอเคร มีประโยชน์ (1),4.2
21,โดยรวม ถือว่าดี แต่ห้องมืดไปหน่อย และ อาหารเช้ามีน้อย มาก มีประโยชน์,4.0
22,การดูที่ดี พนักงานตอนรับยิ้มและบริการดีมาก มีประโยชน์,5.0
23,สถานที่สดวก ใกล้ รถไฟฟ้า,4.7
24,ให้ bts ช่องนนทรีย์ อาหารเช้าดี ห้องเล็กแต่สะอาดสะอ้านดี มีประโยชน์,3.7
25,พนักงานบริการดี เช็คอินรวดเร็ว,5.0
26,ทุกอย่างดี,5.0
27,ห้องพักดีมาก ติดรถไฟฟ้าสนามกีฬา วันไปถึงพนักงานให้เช็คอินก่อนเวลา เข้าห้องได้เลยแถมขอชั้นสูงๆพนักงานให้ชั้น 23 ชั้นสูงสุดเลย ชอบมากๆเลย,4.5
28,รร.สะดวกใกล้ BTS,5.0
29,ห้องพักสะอาด พนักงานบริการดี เดินทางสะดวกค่ะ,4.7
30,ห้องแคบ มีประโยชน์,3.5
31,เจอนักแบดทีมชาติจีนในโรงแรมนี้แล้วอยากมาเซ็น! มีความสุข! ปัญหาเดียวของโรงแรมนี้คือห้องน้ำมีกลิ่นห้องน้ำซึ่งคงอยู่เป็นเวลานาน! แยกห้องไม่สูบบุหรี่กับห้องสูบบุหรี่ยาก โถส้วม ประมาณว่าเชื่อมต่อโดยตรงกับอ่างล้างหน้า ไม่มีที่เก็บศอก! กลิ่นห้องน้ำโชยมาเลย! ข้อความเดิม แปลโดย Google,4.0
32,โรงแรมตั้งอยู่ติดกับสถานีรถไฟฟ้า BTS สะดวกมากในการไปและกลับจากสถานที่ท่องเที่ยวต่างๆ ในกรุงเทพฯ โดยเฉพาะการไปไอคอนสยามโดยไม่ต้องเปลี่ยนไปขึ้นรถไฟฟ้า BTS เส้นทางอื่น ข้อความเดิม แปลโดย Google,4.7
33,มีผ้ายางรัดในห้องน้ำ มีกล่องใส่ใบมีดโกนใกล้อ่างล้างหน้า และมีถุงพลาสติกที่ดึงด้วยมือในโถงชั้นใต้ดิน...แต่ห้องเดี่ยวสะอาด ควรปล่อยให้เจ้าหน้าที่บำรุงรักษาทั้งหมด ..... ข้อความเดิม แปลโดย Google,3.7
34,อาหารเช้าเป็นสิ่งที่ดี โรงแรมที่ดีมาก ทางเดินไปห้องสวยเพราะแสงสีฟ้าสลัวๆ กระจกไร้ขอบในลิฟต์นั้นยอดเยี่ยมมาก ห้องที่เราเลือกเหมาะกับคู่ของฉันเพราะเป็นห้องสูบบุหรี่ได้ ไม่ต้องลงไปที่จุดสูบบุหรี่ และช่วยเขาได้มากเพราะเขาเดินลำบาก และมีรถเข็นสำหรับเขาเสมอ ฉันแนะนำโรงแรมนี้ ข้อความเดิม แปลโดย Google,4.5
35,ทำเลดี เดิน 6 นาทีถึง BTS สนามกีฬาแห่งชาติ การเช็คอินราบรื่นและพนักงานก็สุภาพ ขนาดห้องพักดีพร้อมการจัดวางและสิ่งอำนวยความสะดวกที่ดี ห้องอาหารเช้ามีขนาดกำลังดีพร้อมวิวและบุฟเฟ่ต์ที่ดีที่แตกต่างกันทุกเช้า จะกลับมาอีกแน่นอน ข้อความเดิม แปลโดย Google,4.5
36,ตั้งอยู่ในทำเลที่ดีที่สยามเนื่องจากใกล้กับพารากอนและสถานที่อื่น ๆ ในเธีย คุ้มค่าสำหรับนักเดินทางทำงานเช่นฉัน ข้อความเดิม แปลโดย Google,5.0
37,ราคายุติธรรมพร้อมบริการที่ดีเยี่ยม มีรอยเปื้อนบนพรมในห้อง ฉันเชื่อว่ามันอาจจะยากที่จะลบออก อย่างไรก็ตาม รอยเปื้อนส่งผลต่อประสบการณ์การเข้าพักของฉัน มันไม่สมบูรณ์แบบ มีสิ่งสกปรกจำนวนมากออกมาจากแผ่นกันลื่นในห้องน้ำเมื่อฉันพยายามทำความสะอาดพื้น ฉันขอเปลี่ยนแปลงในวันถัดไปหลังจากเช็คอิน แต่ก็ยังเหมือนเดิมหลังจากการเปลี่ยนแปลง และตัวเลือกอาหารเช้ามีจำกัดและไม่เป็นระเบียบ ไม่มีผู้ร่วมรับประทานอาหารเช้า ห้องใหญ่ จัดที่นั่งได้ ข้อความเดิม แปลโดย Google,4.2
38,ทำเลที่ตั้งดีเยี่ยม ใกล้กับสถานีรถไฟฟ้า BTS สนามกีฬาแห่งชาติ ศูนย์การค้ามาบุญครอง สยามพารากอน สยามเซ็นเตอร์ และเซ็นทรัล เช็คเอาท์เกือบจะทันที👍🏻👍🏻👍🏻 ข้อความเดิม แปลโดย Google,5.0
39,การคมนาคมสะดวก ห้องพักโรงแรมสะอาด แต่อาหารเช้าไม่ค่อยดี มีให้เลือกน้อยมาก มีห้องฟิตเนส ชั้น 24 มองเห็นวิวกลางคืน แต่ไม่มีสระว่ายน้ำ มีสระว่ายน้ำ M note ทางขวาของโรงแรมและ 7eleven ทางซ้าย ซึ่งสะดวกสำหรับซื้อของว่างยามดึกหลังจากเที่ยวกลางคืน ข้อความเดิม แปลโดย Google,3.7
40,เราถามแผนกต้อนรับเมื่อเรามาถึงว่าพวกเขามีเตียง 2 เตียงสำหรับฉันหรือไม่และเพื่อนของฉันบอกว่าพวกเขาจะตรวจสอบพรุ่งนี้เช้า วันรุ่งขึ้นแผนกต้อนรับอื่นบอกว่าโรงแรมเต็มแล้ว วันรุ่งขึ้นเราวางการ์ดลงบนเตียงเพื่อเปลี่ยนผ้าปูที่นอนและใส่ทิป แต่เรากลับมาพวกเขาไม่ได้เปลี่ยนผ้าปูที่นอนและปลอกหมอนฉีกขาดก็ไม่เคยเปลี่ยนเลย ข้อความเดิม แปลโดย Google,3.2
41,เมื่อเข้ามาที่แผนกต้อนรับ พนักงานไม่ยิ้มแย้ม และเมื่อขึ้นไปถึงพื้นก็น่ากลัวกว่าแสงไฟที่ทางเดิน ห้องโทรมและราคาไม่ตรงกันเกินไป ไม่คิดว่าเจลอาบน้ำ แชมพูจะเป็นของเหลวเหมือนกัน อาหารเช้าแย่ ไม่มีทางเลือก และคนเยอะมาก นึกภาพไม่ออกว่าราคาจะแย่ขนาดนี้ ข้อดีอย่างเดียวคือใช้เวลา 3 นาทีกว่าจะถึง BTS และโรงแรมแห่งนี้จะไม่มีใครจ้าง 👎👎👎 ข้อความเดิม แปลโดย Google,2.2
42,คุ้มค่าเงินดี แต่ฉันยินดีจ่ายเพิ่มอีกนิดสำหรับโรงแรมที่ดีกว่านี้ ฉันคิดว่าการทำความสะอาดห้องน่าจะดีกว่านี้ มีบางส่วนที่เสียหายในห้องที่ยังไม่ได้รับการซ่อมแซม! ข้อความเดิม แปลโดย Google,4.0
43,ทำเลที่น่าตื่นตาตื่นใจ 7e อยู่ห่างออกไปเพียงไม่กี่นาที กระบวนการเช็คอินด่วน ห้องก็ตามรูป ล็อบบี้อาจใหญ่กว่านี้ แต่จัดการได้ ชอบห้องน้ำ ข้อความเดิม แปลโดย Google,5.0
44,ทำเลดี ใกล้สถานีรถไฟใต้ดิน ติดโรงแรมแมคโดนัลด์ และใกล้ 7-11 สะดวกมาก เช็คอินตอนเที่ยงก่อนบ่ายสามโมง พนักงานบริการดี. อาหารเช้าฟรีค่อนข้างเยอะ โดยรวมแล้วเป็นโรงแรมที่คุ้มราคา ข้อความเดิม แปลโดย Google,4.5
45,"น่าผิดหวัง ไม่แนะนำสำหรับเด็กและคนที่ไม่ชอบกลิ่นบุหรี่: - ได้ไปเที่ยวกรุงเทพ 10 วัน ได้ลองพักโรงแรมต่างๆ ที่มีดาวต่างกัน และให้คะแนนบริเวณนั้น นี่เป็นครั้งแรกที่ฉันเลือก Holiday Inn EXP. ตอนแรกถูกดึงดูดด้วยการออกแบบภายในที่เรียบง่ายและชัดเจนที่แสดงในภาพถ่าย ทำเลที่ตั้งดีเยี่ยมใกล้สถานีรถไฟฟ้าบีทีเอสสนามกีฬาแห่งชาติ - ยังไม่มีความชัดเจนเกี่ยวกับความแตกต่างของประเภทห้องพัก ใน Trip.com มีตัวเลือกให้จ่ายเงินเพิ่มอีกนิดสำหรับห้องปลอดบุหรี่ ""วิวเมือง"" ดังนั้นฉันจึงเลือกสิ่งนั้นและพักสองคืนในช่วงสุดสัปดาห์ - ห้องของฉันอยู่ตรงโถงลิฟต์ที่มีไฟส่องสว่างเหมือนโกโกบาร์ ""วิวเมือง"" ของห้องก็เป็นอีกโรงแรมที่อยู่ตรงข้าม (ตามภาพ) ซึ่งเกินความคาดหมาย ความสะอาดของห้องส้วมค่อนข้างน่าพอใจ เมื่อพิจารณาจากราคาที่ไม่แพง ฉันจะไม่บ่นว่ายุติธรรมมาก - วันที่ 1 หลังจากเช็คอิน 4 โมงเย็น พบว่าตัวเองง่วงมากอยู่ในห้อง นอนบนเตียงก่อนนอน ค่อยๆ สัมผัสได้ถึงกลิ่นบุหรี่ภายในห้อง เหมือนได้กลิ่นเวลานั่งแท็กซี่ที่คนขับใช้ เพื่อสูบบุหรี่ในรถ คิดว่าแขกคนก่อน ๆ ในห้องเดียวกันหรือแขกชั้นเดียวกันทิ้งกลิ่นไว้โดยหวังว่ากลิ่นจะลดลงในภายหลัง - โชคร้ายตลอดทั้งคืนที่กลิ่นคนสูบบุหรี่ยังคงส่งผ่านเข้ามาจากเครื่องปรับอากาศ - วันที่ 2 ของห้องพักช่วงกลางวันไม่มีกลิ่นคนสูบบุหรี่แล้ว เลยคลายเครียดเล็กน้อยทั้งทางร่างกายและจิตใจ ฮาร์ดแวร์ของห้องก็โอเค ยกเว้นความสะอาดของห้องส้วม - อย่างไรก็ตาม ตั้งแต่เที่ยงคืนจนถึง 04:30 น. กลิ่นบุหรี่ก็ปรากฏขึ้นอีกครั้ง รุนแรงมาก รู้สึกเหมือนติดอยู่ในห้องที่มีก๊าซพิษ - ดังนั้นฉันขอแนะนำโรงแรมทั่วไป พิจารณาห้ามสูบบุหรี่ภายในอาคารอย่างเต็มที่ เช่นเดียวกับโรงแรมอื่นๆ ที่มีมาตรฐานสูงกว่า แสดงเพิ่มเติม ข้อความเดิม แปลโดย Google",2.7
46,โรงแรมที่สะดวกสบายมาก พนักงานช่วยยกกระเป๋า เดินไปย่านธุรกิจสยามสะดวกมากภายใน 5 นาที ชั้นล่างเป็นร้านสะดวกซื้อ 711 และแมคโดนัลด์ ห้องพักโดยรวมรู้สึกสะอาด หน้าต่างสว่างและพื้นสูงและอาหารเช้าเป็นแบบคอนติเนนตัล การประเมินโดยรวมถือว่าดี ข้อความเดิม แปลโดย Google,5.0
47,อาหารเช้าดี! เด็กชายอายุ 5 ขวบของฉันชอบการแพร่กระจาย! การบริการก็ดีเหมือนกัน! พนักงานช่วยเหลือดีและน่าพอใจ! มีไฟดับในห้องของเราในวันที่ 3 แต่แก้ไขได้ทันท่วงที ข้อความเดิม แปลโดย Google,5.0
48,คุ้มราคา บริการดีมาก เรามาถึงก่อนเวลาเพื่อช่วยเก็บสัมภาระ อาหารเช้าดี ห้องพักค่อนข้างปรับปรุงใหม่ โดยเฉพาะชอบเตียงนอน หมอนก็สบายมาก เป็นทางเลือกที่ดี ข้อความเดิม แปลโดย Google,4.7
49,โรงแรมอยู่ในระยะที่สามารถเดินได้จาก BTS สนามกีฬาแห่งชาติ และศูนย์การค้ามาบุญครอง ข้อดี: ห้องพักสะอาด เป็นระเบียบ และบริการแม่บ้านดีมาก อาหารเช้าที่จัดไว้ให้ก็ค่อนข้างดี จุดด้อย: ห้องมีขนาดเล็กเล็กน้อยสำหรับ 2 คนและต้องระวังเวลาอาบน้ำเพราะห้องน้ำไม่มีกระเบื้องกันลื่น ข้อความเดิม แปลโดย Google,5.0
50,ค่อนข้างสะดวกเพราะมีโลตัสซูเปอร์มาร์เก็ตอยู่ใกล้ ๆ และค่อนข้างกลางจตุจักรตลาดกลางคืนจ็อดแฟร์ พักเพียง 1 คืนและพบว่าสะอาดกว่าที่คาดไว้! อาหารเช้าค่อนข้างเรียบร้อย ฉันชอบซุปเห็ดและวุ้นเส้น! จะกลับมาพักอีก ข้อความเดิม แปลโดย Google,4.5
51,ที่ตั้งใกล้ BTS สนามกีฬาแห่งชาติ มีแมคโดนัลด์อยู่ที่ชั้น 1 ดังนั้นจึงง่ายต่อการรับประทานอาหารเย็น ห้องพักสะดวกสบายพร้อมสิ่งอำนวยความสะดวกครบครัน พบร้านนวดที่ชื่อ Golden Hands ห่างจากโรงแรมเพียง 20 ก้าว ซุปเปอร์มาร์เก็ตโลตัสอยู่ใกล้ ๆ จึงสามารถซื้อของว่างมาเคี้ยวได้ สามารถลอง Tookpak นี้ที่ Stadium One อาหารเป็นสิ่งที่ดี ข้อความเดิม แปลโดย Google,4.5
52,เดินจากสถานีรถไฟฟ้า BTS นิดหน่อย และที่นี่ไม่มีสระว่ายน้ำ! ข้อความเดิม แปลโดย Google,3.7
53,โรงแรมตั้งอยู่ในทำเลที่เข้าถึงได้ง่าย เดิน 3 นาที จาก BTS สนามกีฬาแห่งชาติ ห้องพักสะอาด พนักงานช่วยเหลือดี อย่างไรก็ตามอาหารเช้าค่อนข้างแย่ 3.5/10. ห้องออกกำลังกายยังมีอุปกรณ์ที่ค่อนข้างไม่ดี ข้อความเดิม แปลโดย Google,3.5
54,โรงแรมที่ดีในบริเวณที่เงียบสงบแม้จะอยู่ไม่ไกลจากบีทีเอส ชื่นชมความช่วยเหลือของโรงแรมในการตกแต่งห้อง :) ข้อความเดิม แปลโดย Google,4.7
55,ทำเลดีมาก เพียงไม่กี่ก้าวจากสถานีรถไฟฟ้า BTS สนามกีฬาแห่งชาติ มีแมคโดอยู่ที่ชั้นหนึ่ง อาหารเช้าสูงกว่าค่าเฉลี่ย ขนาดห้องก็โอเค สะอาดมาก ภายในไม่มีสระว่ายน้ำหรือสิ่งอำนวยความสะดวกมากมาย แต่ถ้าคุณกำลังมองหาโรงแรมที่ไม่หรูหรา ที่นี่เป็นสถานที่ที่ควรไป ข้อความเดิม แปลโดย Google,5.0
56,บริการและสิ่งอำนวยความสะดวกดี ตัวเลือกที่หลากหลายของอาหารเช้าถือว่าปกติหรือไม่? แต่ถ้ากังวลเรื่องอาหารก็มีแมคโดนัลด์อยู่ชั้นล่างข้างโรงแรม โดยรวมแล้วทุกอย่างโอเค! ข้อความเดิม แปลโดย Google,4.7
57,ทุกอย่างโอเคตั้งแต่แผนกต้อนรับถึงบริการและพนักงานทำความสะอาดโรงแรมสะดวกไปสยามใกล้มากขวาที่สถานีรถไฟใต้ดินสนามกีฬาแห่งชาติลบ 1 คะแนนเพราะอาหารเช้าแย่เกินไป ข้อความเดิม แปลโดย Google,4.2
58,เป็นการพักที่ยอดเยี่ยม! ทำเลสะดวกใกล้ BTS และ MBK! อย่างไรก็ตามอาหารเช้ามี จำกัด เล็กน้อย แต่โดยรวมแล้ว L ก็เยี่ยมมาก ขอบคุณทุกท่านที่ทำให้การพักของเราเป็นที่น่าพอใจ! ☺️ ข้อความเดิม แปลโดย Google,4.7
59,โรงแรมยังใกล้กับห้างสรรพสินค้าใหญ่มาก มีห้างสรรพสินค้าขนาดใหญ่หลายแห่งอยู่ทางซ้ายมือจากโรงแรม สะดวกมาก นอกจากนี้ยังใกล้กับสยามสแควร์มาก นอกจากนี้ยังมีร้านอาหารมากมายรอบๆ ข้อความเดิม แปลโดย Google,5.0
