,Review,Rating
27,โรงแรมไม่ตรงปก ห้องน้ำมีกลิ่นเหม็นมาก ภายในห้องมีกลิ่นอับและมีแมลงสาป พนักงานบาร์อาหารบริการไม่ดีไม่สนใจแขก ถ้าจะพักแนะนำให้จองแค่ห้องเปล่าไม่รวมอาหารเช้า เพราะอาหารเช้าไม่ตรงตามที่โรงแรมระบุไม่เหมือนในรูปที่มีบุฟเฟ่บาร์อาหารเช้า มีตั๋วอาหารให้แล้วมาทานบาร์ด้านหน้าไม่สามารถเลือกอาหารได้โรงแรมจัดให้ยังไงต้องทานแบบนั้น เช่นผัดกระเพา ข้าวมันไก่ คนละ1 จาน เวลาทานอาหารพนักงานยืนมองแขกไม่เหมาะสม และแขกเรียกพนักงานทำเป็นไม่สนใจแขก เรียกหลายรอบมาก โดยรวมๆถ้าใครชอบราคาไม่แพงก็แนะนำ แต่ถ้าใครชอบความสะอาดและความสะดวกสบายบริการดีไม่แนะนำเป็นอย่างมาก,4.0
28,เข้าพักมากกว่า 5 ครั้ง พูดตรงๆว่าระดับการให้บริการของพนักงานด้อยลง โดยเฉพาะทีมส่วนอาหารเช้า เสิร์ฟช้ามาก มีพนักงานแค่ 2 คนกับแขกมากกว่า 10 ท่าน อยากให้ผู้ที่เกี่ยวข้องช่วยจัดหาสตาฟเพิ่มให้เพียงพอกับแขกจะได้รักษาเลเวลเซอร์วิสได้,6.8
29,ห้องสะอาด เจ้าหน้าทีดูแลความสะอาดดีมากค่ะ,8.0
30,เอารถมา โชคดีมีที่จอดพอดี ห้องพัก อาหารเช้า พนักงาน ดีทุกอย่างเลยค่ะ ทำเลก็ดี เดินทางไปไหนมาไหนสะดวก,10.0
31,พนักงานดูแลดีมาก,10.0
32,อาหารเช้าน้อยไปหน่อย ปูเตียงไม่ค่อยเรียบร้อย เหมือนรีบ,7.2
33,ทำเลดี ใกล้mbk ห้องกว้าง อาหารเช้าดี บริการของ พนง ดี มาตรการโควิดดี คุ้มค่ากับราคานี้ ที่จอดรถมีให้แต่จอดยากหน่อยถ้ารถเยอะ,8.4
34,ทุกอย่างดีหมด ยกเว้นสหรัฐ เล็กและน้อยไปครับ,9.6
35,ดีทุกอย่าง พนักงานบริการดีทุกคน แม่บ้านก็น่ารักมากค่ะ ใส่ใจลูกค้ามากๆ,10.0
36,ห้องสะอาด ของใช้ที่จำเป็นครบ แต่ที่จอดรถน้อยมาก ต้องมาเลื่อนรถให้,6.8
37,ที่พักดีครับราคาไม่แรง รวมอาหารเช้า ถ้าเป็นสมาททีวีจะแจ่มสุดๆเลย,9.2
38,หัวเตียงเตียง มีเหล็กยื่นออกมา นิ้วไปโดน อันตรายมากค่ะ ห้อง 509,5.2
39,ที่พักสะอาด คุ้มราคา พนักงานบริการดีมาก,10.0
40,ให้ 6 เต็ม 10 ทุกอย่างดีหมด แต่ขอติเรื่องบริการล่าช้าส่วนห้องอาหารช่วงบ่าย สั่งออเดอร์ทั้งหมด 5 อย่าง แต่ใช้เวลารอเกือบ 1 ชั่วโมง จนต้องขอห่อใส่กล่องขึ้นไปทานบนห้องช่วงเย็นเพราะเรามีธุระไปต่อ ปล. มีแค่โต๊ะดิฉันคนเดียว ณ เวลานั้นด้วยค่ะ น่าผิดหวัง,7.6
41,ห้องเล็กไปหน่อย แต่รวมๆดี,10.0
42,ข้างนอกโรงแรมดูไม่ได้ใหม่โมเดิร์นมากนัก แต่ภายในห้องสะอาดดีค่ะ มีไดร์เป่าผมให้ มีข้าวเช้าให้ โดยรวมๆก็ดีค่ะ,9.6
43,"มาทุกครั้งพัก ใช้บริการที่นี่ตลอด ห้องปรับปรุงใหม่ สะอาด แอร์เย็น พนักงาน,แม่บ้านดีมาก,ไม่ไกลจาก bts ราชเทวี ,ติดเซเว่น เดินไปเข้าซอยเพชรบุรี 10 ของกินเยอะ ตลอดทั้งวันทั้งคืน",10.0
44,ทำเลดี ใกล้ถนนใหญ่ บริการดี,10.0
45,ห้องพักสะอาด สมราคาดี ไปพักบ่อย เดินทางสะดวก พนักงานน่ารัก,9.2
46,ห้องพักสะอาด ราคาไม่แพงนะครับ มีอาหารเช้าด้วย พนักงานบริการดีครับ อยู่ใจกลางเมืองเลย ไปไหนมาไหนสะดวกสบาย,9.6
47,อยู่กลางเมืองเดินทางสะดวกมาก ใกล้bts(3-400 เมตร สำหรับเราไม่ไกลมาก เดินได้) ติดถนนใหญ่ เรียกแท็กซี่สะดวกมาก ไม่เปลี่ยว ระแวกนั้นก็ดี มีร้านนวด 7-11 ร้านอาหาร ห้องไม่ใหญ่มาก แต่ก็ไม่แคบจนเกินไป ห้องน้ำก็ดีแต่ล็อกไม่ได้ ซึ่งเราไม่ซีค่ะ มีไดร์ให้ด้วยดีมาก มีทีวี wifiไม่เร็วเท่าไหร่ มีกาน้ำร้อน ตู้เย็นขนาดเล็ก ตู้เซฟ สรุปโดยรวมชอบค่ะ👍,9.2
48,Fabulous,8.4
49,อยู่ในเขตย่านชุมชน หากของกินง่าย ห้องพักสะอาด เดินทางสะดวก,8.8
50,เข้าห้องไป มีน้ำมีเปิดดื่มแล้วไปครึ่งขวด ลงไปบอกพนักงาน พนักงานบอก เอ้าหรอ เดี๋ยวเปลี่ยนใจ แบบมันก็น่าจะขอโทษสักหน่อย ไม่ใช่ตอบแบบนี้ อาหารเช้าคนแน่นมากๆ ต้องรอคิว ไม่มีการเว้นระยะห่างเลย อาหารไม่เหมือนที่ดูรีวิวมา,4.4
51,พักเป็นกลุ่มกับเพื่อน ห้องใหญ่มาก เตียงนุ่ม โรงแรมสะอาด ทำเลติดถนน เดินจาก bts ราชเทวีประมาณ 5 นาที อยู่ใกล้ร้านเจ๊ก้อย อาหารเช้า มีแค่ข้าว ขนมปังกับน้ำนิดหน่อย ไม่ได้เป็นบุฟเฟ่ต์ค่ะ,10.0
52,ทำเลดีแต่ ห้องไม่สะอาด,3.6
53,อาหารเช้าฟรี อร่อยมาก,10.0
54,ห้องพักสะอาด พนักงานบริการดี,10.0
55,รวมๆก็โอเคครับ พนักงานบริการดีมากๆ แต่ห้องไม่โอคเลยเข้าไปแล้วเจอทั้งเศษผม เจอทั้งฝุ่น มีกระดาษสลีปของลูกค้าเก่าตกอยู่ก็ไม่เก็บ,8.0
56,รวมๆๆแล้วดีค่ะ พักสองรอบแล้วยังประทับใจอยู่ แต่รอบแรกประทับใจมากกว่ารอบนี้,8.4
57,ในรูปดูห้องสวย แต่ไปจริงไม่ตรงปก เพราะะเก่ามาก แต่ก็ถือว่าราคากับห้องพอรับได้ แต่ความสะอาดคือไม่ได้เลย ในห้องมีแต่ฝุ่น เห็นตั้งโปรลดจาก3000 พันกว่า ตั้งโปรค่อนข้างเกินจริง ก็เลยคาดหวัง ทำให้ผิดหวังนิดหน่อยค่ะ,3.2
58,ห้องพักจริงไม่เหมือนกันรูปที่โชว์ ในห้องมีกลิ่นอับคล้ายกลิ่นบุหรี่ ทำให้เวียนหัว ห้องที่เราได้พักเป็นเตียงคู่ ซึ่งเตียงเล็ก นอนคือพอดีตัว อาหารเช้าฟรีมีแค่อย่างเดียว ไม่มีตัวเลือกให้ หากเราเป็นคนกินเผ็ดไม่ได้คือจบ อดกิน,6.8
59,พนักงานบริการดีมากประทับใจตั้งแต่ครั้งแรก แม่บ้านรักษาความสะอาดทำความสะอาดดีมาก คือทุกอย่างดีหมดในราคานี้ มีรอบสองแน่นอน แนะนำเลยค่ะใกล้บีทีเอสใกล้ตลาดสะดวกมากกกกก,9.2
60,ที่พักสะดวก สบาย สะอาด พนักงานบริการดี,10.0
61,ห้องใหญ่ สะอาดแอร์เย็น พนักงานต้อนรับผู้ชายต้อนรับดี พูดเพราะอำนวยความสะดวกดีมาก แต่ขอตัดคะแนนตรงอาหารเช้า น่าจะมีผลไม้ นม หรือของหวานบ้าง,9.2
62,ห้อง family deluxe ใหญ่มาก เหมาะกับการเข้าพักเป็นกลุ่ม อยู่ติดถนนใหญ่เดินทางง่าย หาโรงแรมได้ง่าย เดินไปBTSได้ไม่ไกล มีที่จอดรถ พนักงานบริการดี มีร้านอาหาร ร้านขายของชำใกล้ๆ,10.0
63,ที่พักดีมาก บริการดีมาก พนักงานต้อนรับดีมาก ใครมาทำงานแถวๆ นี้ พักที่นี้สะดวกมากๆ ทั้งการเดินทาง อาหาร สะดวก สะอาด และปลอดภัยค่ะ,10.0
64,สะอาด สะดวก ใกล้แหล่งอาหาร ใกล้แหล่ง ช๊อปปิ้ง ใกล้ bts,10.0
65,พนักงานบริการดีมากๆค่ะ เราไปถึงก่อนเวลาเช็คอิน พนักงานหาห้องพักให้เข้าพักได้ทันที ถ้ามีโอกาสจะกลับไปพักอีกครั้งค่ะ,8.8
66,10/10 ทุกด้านค่ะ สะดวก สะอาด และปลอดภัยค่ะ,10.0
67,ห้องกว้าง สะอาดดี มีเซเว่นกับอเมซอลอยู่ใกล้,9.2
68,แย่,2.0
69,ห้องพักกว้าง มีพื้นที่สำหรับวางสัมภาระ สะอาด พนักงานเป็นกันเอง และสถานที่ตั้งไม่ไกลจากสถานีบีทีเอสราชเทวี สามารถเดินได้,10.0
70,ทริปนี้มีเรื่องเดียวที่ขอติคือน้ำฝักบัวไหลไม่แรงค่ะ,9.6
71,สะอาด สะดวก ปลอดภัย และพนักงานให้บริการดีมากๆ ค่ะ ปรกติพักที่อื่นๆ ถ้าพลาดอาหารเช้าก็จะผ่านไปแต่ที่นี่คือโทรมาสอบถามและมีใส่กล่องเก็บไว้ให้ด้วยค่ะ...ดีมากๆ แนะนำค่ะ,10.0
72,รู้สึกว่าห้องพักไม่ค่อยสะอาดครับ มีเส้นผมจำนวนมากติดอยู่ตามหมอน ที่นอน และในห้องน้ำ โต๊ะที่ติดอยู่กับทีวีเลอะ พบขวดโซดาอยู่ใต้ที่นอน ทั้งหมดที่พบมาทำให้รู้สึกราวกับว่าไม่มีการทำความสะอาดอย่างดีหลังจากที่แขกคนก่อนเช็คเอาท์ไป ขอให้ปรับปรุงด้วยนะครับ ถ้ามีโอกาสจะกลับมาพักอีกครับ,5.2
73,เสียงรถค่อนข้างดัง เนื่องจากตัวโรงแรมติดกับถนน แต่ทำเลที่ตั้งดีใกล้บีทีเอส เดินทางสะดวก,6.4
74,เงียบสงบเหมาะกับคนที่ตเองการใช้สมาธิในการทำงาน พนักงานบริการดี เป็นกันเองมากครับ,10.0
75,ราคาห้องไม่แพง ห้องไม่เก่า อาหารเช้าดีค่ะ,8.0
76,โอเคค่ะ,5.6
77,เนื่องจากทำจองเข้าพักกับ Agoda 2 วัน แต่พนักงานคิดว่าเป็นวันเดียว และ Lock ห้องไม่สามารถใช้ key Card ผ่านประตูเข้าไปได้ทำให้เสียเวลาในการขึ้นลงมาติดต่อ,6.8
78,ตั้งอยู่ในจุดที่เดินทางไปมาสะดวกมาก ห้องสะอาด พนักงานอัธยาศัยดีมาก,10.0
79,ทำเลสะดวก ใกล้บีทีเอสราชเทวี ห้องพักสะอาด ราคาไม่แพง,10.0
0,เป็นที่พักในเมืองที่ราคาไม่แพง ทำให้มีข้อเสียเยอะอยู่ เช่น ซอยแคบ ขับรถไม่เก่งจะลำบากหน่อย ที่จอดรถค่อนข้างพอดีคนในวันที่ไป ถ้าเต็มก็ไม่รู้จะไปจอดไหนนอกรร.ก็มีรถจอดเพียบ แม่บ้านทำความสะอาดไม่ค่อยใส่ใจ น้ำวันที่นอนคืนถัดๆไม่ได้เติมให้2ขวดเหมือนเดิม แต่เติมตามจำนวนที่ขาด หมวกคลุมผมหมด ไม่เติมอันใหม่ให้ เก็บผ้าของลูกค้าไปเพราะคิดว่าเป็นผ้าเช็ดตัว ทำให้เสียเวลาตามหากลับมา,7.6
1,เยี่ยมมากครับ,10.0
2,ไฟไม่ค่อยสว่าง Wifi ไม่ดีน่ารำคาญเพราะหลุดๆติดๆ เลยใช้เน็ตมือถือเอา ห้องไม่เก็บเสียง อาหารเช้ามีให้เลือกน้อยมาก อย่างน้อยน่าจะเพิ่มเมนูอาหารเสาร์-อาทิตย์ก็ยังดี ถ้าอยากให้ลูกค้าประทับใจและกลับมาอีก สถานที่ดีใกล้แหล่งช็อปปิ้งและชุมชน,6.0
3,น้ำไม่ค่อยไหลเท่าไหร่ ที่อ่างล้างหน้าก็น้ำเอ่อขึ้นมา ไฟในห้องไม่ค่อยสว่าง เคยไปพักที่สปิริตห้องดีมาก คิดว่าอันนี้เป็นเครือเดียวกันน่าจะดีเหมือนกัน รู้สึกผิดหวังกับห้องพักนิดหน่อย แต่พนักงานบริการดีมาก รอเช็คอินไม่นาน,7.2
4,สะอาดเงียบสงบสะดวก มีที่จอดรถ แนะนำค่ะ,9.2
5,โรงแรมใกล้แหล่งช๊อปปิ้ง,8.8
6,ครีมอาบน้ำไม่เติม และเหมือนผสมน้ำ ผ้าเช็ดตัวไม่ครบ จำนวนผู้เข้าพัก ห้องมีกลิ่นอับ และค่อนข้างสกปรก ทำเล ต้องสำหรับคนมีรถ มาพัก,2.0
7,พนักงานดูแลเอาใจใส่ดี ขอความช่วยเหลือก็ให้คำแนะนำ,8.8
8,ห้องทีี่ี่ี่ี่ี่ี่ี่ได้ไม่มีหน้าต่างรู้สึกอึดอัดบอกไม่ถูกขอเปลี่ยนห้องก็ไม่ได้อยู่ในซอยตอนกลางคืนค่อนข้างมืด แต่ใกล้สถานีรถไฟราชปรารภ้้้้เดินสิบนาที,5.2
9,พนักงานน่ารัก ยิ้มแย้ม,10.0
10,1.เกิดความผิดพลาดจากระบบทำให้ได้ห้องผิด Type และไม่มีห้องว่างที่เปลี่ยนหรือUpgradeได้ จองเตียงใหญ่ได้เตียงคู่ จอง Superior double room ได้ Superior Twin 2.จองห้อง3คนแต่ได้ของไม่ครบ เช่น ผ้าขนหนู หมอนแค่2ท่าน 3.เปิดห้องเข้าไปได้กลิ่นของความไม่สะอาด มีฝุ่น จามตลอดเวลา ระหว่างเตียงมีฝุ่นและเส้นผมผู้หญิงยาวๆ รอบเตียง เมื่อเลื่อนเตียงเข้าหากัน ถึงกับช็อค มีเศษขยะพลาสติก ซองมาม่า ขน...... ผงฝุ่น ค่อนข้างเยอะ แสดงถึงว่าการทำความสะอาดที่ไม่ทุกซอกทุกมุม ทำให้ไม่มั่นใจแม้กระทั่งผ้าปูที่นอน ผ้าห่อม กับหมอนที่มีกลิ่นว่าได้ทำการเปลี่ยนหรือใช้ซ้ำ 4.ห้องอยู่ใต้คานเสา มีเสาขวางกลางลำเตียง อึดอัดมากครับ เหมือนห้องที่เหลือและเป็นภาคบังคับหรือเป็นห้องฉุกเฉิน 5.อ่างล้างหน้าน้ำล้างไหลลงระบายช้ามากครับ 6.ห้องไม่กันเสียงเลยครับ 7.ข้างบนเพดานเหมือนมีคนวิ่งหรือเดินตลอดเวลา มีเสียงผู้หญิงแก่พูดบ่นทั้งคืน 8.นอนไม่หลับเพราะความกังวลทุกอย่าง อยากเปลี่ยนโรงแรม แต่ดึกมากแล้วหาใกล้ๆเต็มหมดแล้ว ถึงแม้ราคาห้องพักไม่สูงมาก แต่ควรใส่ใจเรื่องความสะอาด ซึ่งความสะอาดไม่ขึ้นกับราคาห้อง มันคือมาตรฐานขั้นพื้นฐานง่ายสุดของงานโรงแรมนะครับ เป็นการพักที่ Fail ที่สุดตั้งแต่จองพักโรงแรมมา เจอความไม่ประทับใจด่านแรกข้อ1 แล้ว ต้องมาเจอข้อ 2-7 อีก ไม่แน่ใจว่าเน้นบริการเฉพาะชาวต่างชาติหรือไม่ ห้องดีๆไว้สำหรับต่างชาติหรือไม่ (ผมจะไม่แนะเพื่อต่างชชาติมาที่นี่เลยครับ) อยากให้โรงแรมมีทักษะในการแก้ปัญหาทีดีกว่านี้ หรือการแก้ปัญหาเฉพาะหน้ากับลูกค้าที่ดีกว่า เพื่อดึงความรู้สึกลูกค้ากลับมา สำหรับคะแนนที่ให้นี้จะเป็นเรื่องทำเลและพนักงานที่อย่างน้อยยังขึ้นมาดูและมาขอโทษ,3.6
11,"เตียงนุ่มมากกกกก เราจองแบบ Deluxe King size Bed ไม่อยากลุกจากที่นอนเลยค่ะ ใกล้แหล่งช็อป เดินลัดเลาะแป๊บเดียว พนักงานFrontพูดจาดีบริการสุภาพมากค่ะ แนะนำเลยนะคะ So Good, I really Recommend!!!!",8.8
12,น้ำไหลน้อยมากควรเปลี่ยนฟังบัว ห้องไม่ได้สะอาดอย่างที่คิดเอาปลายนิ้วแตะพื้นยังมีฝุ่นติดมือ พนักบริการดี เข้าก่อนเวลาเข้าพัก แต่ต้องจ่ายเต็มวันไม่มีจ่ายรายชั่วโมง ห้องไม่เก็บเสียง โทรศัพท์แทบจะไม่มีช่องที่รู้จักให้ดู,6.0
13,ที่พักสะอาดมาก อาหารรสชาติอร่อยทุกรายการ การให้บริการดีเยี่ยม แนะนำให้พักค่ะ ดีกว่าโรงแรมห้าดาวหรือสี่ดาวหลายแห่งในบริเวณใกล้เคียงกัน ราคาถูกกว่ามาก มีบริการรถไปส่งฟรีให้ด้วยค่ะ บรรยากาศดี ห้องเป็นสัดส่วนที่ลงตัว ชอบมากค่ะ ผู้จัดการอัธยาศัยดีและดูแลลูกค้าดีมากมากค่ะ ไปกรุงเทพฯ ครั้งต่อไป ไปพักอีกแน่นอนค่ะ,10.0
14,พักชั่วคราว ห้องดีเกินราคาที่จ่าย เพราะมันถูกมาก เป็น รร เล็ก ๆ ที่ faciltiy จำกัด ไม่มีไรมาก เหมาะกับการพักระยะสั้น,6.4
15,อยู่ในซอยเงียบมากค่ะ เหมาะสำหรับคนที่ไม่ชอบเสียงรถหรือความวุ่นวาย,10.0
16,ไม่เหมาะกับผู้หญิงเดินทางคนเดียว,9.2
17,โรงแรมให้ไปพักอีกโรงแรมข้างๆ โรงแรมใหม่ สะอาดดีใช้ได้ แต่แอร์ไม่เย็นเลย,8.0
18,-,7.6
19,โรงแรมตั้งอยู่ไกลจากปากซอย มีสิ่งอำนวยความสะดวกทุกอย่าง ยกเว้นราวตากผ้าที่ระเบียงที่ไม่มี ถือว่าคุ้มค่าคุ้มราคา,8.4
20,เป็นที่พักที่มีสิ่งอำนวยความสะดวกพร้อม แต่ไม่มีราวตากผ้าที่ระเบียง จากหน้าซอยมาจนถึงที่พักไกลไปหน่อย,8.8
21,สะอาด มีที่จอดรถ แต่ห้องชั้นล่างห้องแรกเหม็นบุหรี่มากๆ รบกวนปรับปรุงด้วยนะคะ,10.0
22,ห้องพักคุ้มค่ากับราคา พนักงานดูแลและบริการดี,10.0
23,ห้องดีสะอาดสมราคา,8.0
24,ได้พักอีกตึกนึง ซึ่งห้องดีกว่า เเละ การบริการก็ดี เเต่ว่า การจองทั้ง 2 ครั้งเเบบนาทีสุดท้าย ข้อมูลมาไม่ถึงโรงเเรม จริงๆ จะดีกว่ามาก ถ้าไม่ต้องให้ลูกค้ารอ คือ ให้ขึ้นห้อง ก่อนเพราะ ลูกค้ามีใบจองมาชัดเจนเเล้ว นี่คือ รอ 30 นาที สำหรับการเชคอิน ..... ห้องพัก สวย สะอาด ห้องน้ำ ดี มีสบู่เหลว ปรับระบบการ check in ใหม่ ก็จะดีกว่านี้,8.0
25,ทางจะมึดนิดหน่อยตอนดึกแต่ไม่/ด้เป็นปัญหาสำหรับคนมีรถส่วนตัวสามรรถเข้าtaxiได้,7.6
26,ใกล้ตลาดประตูน้ำ สามารถเดินไปได้เลย แค่ 500 เมตร ที่พักสะอาดมากกก ครับ,10.0
27,พนักงานเลยเสิร์ฟแค่ข้าวผัด ไม่มีผลไม้ ไม่มีขนมอะไรเลย,6.8
28,ตอนที่เข้าพัก เนื่องจาก โรวแรมปิดปรับปรุง โรงแรมจึงให้พักที่โรงแรม สปิตเซ่แทน ได้อัพเกรดห้องใหญ่กว่าเดิม ส่วนอาหารเช้า ธรรมดาไปหน่อย ไม่คุ้มกับเงินที่เสียไป แต่ทุกอย่างโอเคครับ ถ้ามีโอกาสก็จะเป็นหนึ่งในตัวเลือกในการเข้าพัก เวลาเดินทางมากรุงเทพ,7.2
29,เข้าซอยยาก แต่ที่พักโอเค สมราคา ยกเว้นตอนเช้าพนักงานทำความสะอาด ไม่เคาะห้องลูกค้า ลูกค้าล๊อกประตู กำลังนอนเปลือยอยู่เปิดพรวดพลาดไขประตูเข้ามา เป็นเรื่องไม่สมควรอย่างยิ่ง ขาดความระมัดระวังอย่างร้ายแรง,4.8
30,จองที่คิวบิกแต่ได้ไปพักที่โรงแรมสปิตเซ่ และไม่มีการแจ้งลูกค้าล่วงหน้า ต้องเสียเวลาวนรถหาโรงแรม พนักงานบริการดี ห้องพักไม่ค่อยสะอาด ในห้องน้ำสกปรกมาก แอร์ไม่เย็น ห้องเล็กกว่าให้รูป,4.0
31,ห้องไม่เก็บเสียงค่ะ ได้ยินแม้กระทั่งเสียงคนข้างนอกเดินไปมา เสียงคุยหยอกล้อกัน ห้องไม่สะอาด มีฝุ่น เห็นได้ชัดว่าแม่บ้านทำความสะอาดไม่ดีทั้งพื้นห้อง ทั้งความสะอาดของที่นอน มีแมลงบนเตียง เราโดนกัดตื่นมาเช้าเป็นตุ่มค่ะ ไม่แนะนำสำหรับคนที่ต้องการพักผ่อนและรักความสะอาด ความสะอาดที่นี่ไม่ผ่านมาตรฐานเมื่อเปรียบเทียบกับโรงแรมทั่วไปค่ะ,4.0
32,ห้องไม่เก็บเสียง มีเสียงดังตลอดจากห้องข้างๆตอนกลางคืนทำให้ตื่นบ่อย ผ้าขนหนูมีกลิ่นเหม็นอับ,6.4
33,ที่พักมีอุปกรณ์ของใช้ให้ครบในราคาที่เหมาะสมไม่แพง ห้องไม่แคบไป แต่แอร์มีเสียงดังและไม่ค่อยเย็น มีกลิ่นห้องน้ำออกมาแรงมากอย่างอื่นดีหมดค่ะ,8.4
34,พักอยู่ชั้น 7 เสียงจากชั้น 8 ดังตลอดเป็นช่วงๆ หากสามารถแก้ไขได้จะดีมาก อย่างอื่นโดยรวมดีมาก,10.0
