,Review,Rating
14,เป็นโรงแรมที่ดีมาก ดีที่สุดตั้งแต่เคยเข้าพักมาเลย การบริการยกให้100คะแนนเต็ม ตั้งแต่พนักงานต้อนรับ พนักงานเชคอิน พนักงานยกกระเป๋า แม่บ้าน พนักงานในห้องทานอาหาร ทุกคนคือได้รับการอบรมดีมาก ทุกอย่างคือเพอร์เฟค ราคาห้องสมกับบริการระดับดีเลิศ อาหารเช้ามีให้เลือกหลายรายการ ขนมปังคุณภาพดี อาหารปรุงรสอร่อย ดีมากๆเลยค่ะ สัญญาว่าจะกลับมาพักอีกแน่นอน โรงแรมดีกว่าโรงแรม5ดาวบางแห่งเสียอีก และจะแนะนำให้เพื่อนๆมาใช้บริการด้วยค่ะ,9.7
15,ที่พักดีค่ะ สวยงาม สะอาด การเดินทางก็สะดวกใกล้Mrt บริเวณโดยรอบของกินเยอะดีค่ะใกล้กับตลาดห้วยขวาง โดยรวมดีมากๆค่ะ มีโอกาสจะไปแวะพักอีกค่ะ,9.7
16,ที่พักตรงปก ดีงามมากค่ะ อาหารอร่อย สระว่ายน้ำสวย พนักงานสุภาพให้บริการดีมาก เรียกถามได้ตลอด,9.4
17,โรงแรมดี โรงแรมดีสะอาดห้องกว้างมาก ชอบที่สุด อยู่ใกล้สถานที่สำคัญ สะดวกเดินทางไปมา แถวโรงแรมมีเซเว่นมีร้านอาหารมากมายมีที่ให้แลกเงินเพอร์เฟคค่ะที่นี่แนะนำใครมีรถยนต์ส่วนตัวก็เอามาได้นะคะมีที่จอด,9.4
18,เตียงนุ่ม นอนสบาย น้ำแรง อุปกรณ์ครบครัน ประทับใจทุกการบริการ,10
19,ทุกอย่างดีมากๆ มีระบบเปิดปิดอัตโนมัติ ครบคลุมทั่วห้อง ห้องสะอาดมาก แอร์เย็นดี เสียอย่างเดียวคือ หารเช้าน้อยไปหน่อยค่ะ แต่โดยรวมถือว่าดีมาก คุ้มค่ามาก การเดินทางสะดวก แนะนำให้นั่ง mrt นะคะ เพราะเส้นทางห้วยทางรถติดมาก,9.7
20,ชอบมากค่ะ บริการประทับใจห้องดีมาก คุ้มค่าคุ้มีราคา เสียดายม่านห้องน้ำรูดไม่ได้ค่ะ เลยไม่ได้นอนแช่อ่าง ห้อง 505 ถ้ามีโอกาสไปพักอีกแน่นอนค่ะ,9.7
21,ห้องสวย กว้างขวาง บริการดี เตียงนอนสบาย,8.4
22,ห้องสวย สะอาด ชอบอ่างในห้องนอน พนง.น่ารักแม่บ้านบริการดี เตียงนุ่มหลับสบาย น้ำแรงมากใข้ระบบดิจิตอลในการสั่งการทั้งหมด ปลิ้มมาก สระว่ายน้ำสวยมีกุชชี่ไว้แช่ น้องดูแลสระน้ำ เมื่อเห็นแขกไปก็เปิดน้ำพุให้ถ่ายรูป คือดีมาก และเลาบาร์ก็วิวสวย พนง.พูดเพราะเปิดเพลงน่าฟังมากR&B คือโดน ล็อบบี้สวยดูดี มีรถส่งMRTด้วยค่ะ แต่เสียงดายไม่อยู่ติดถนนดำ เข้าซอยมานิด โดยรวมถือว่าดีมาก ชอบคุ้มสุดๆค่ะ,9.1
23,ชอบมากไปบ่อยครับ ยินดีที่ได้ไปพัก,8.5
24,สะอาด บริการดีมาก ห้องสวยและกว้างขวาง,9
25,ห้องใหญ่ ตกแต่งสวย สะอาด พนักงานบริการดี,8.8
26,โรงแรมอยู่ห่าง MRT เพียงเล็กน้อย พอเดินได้ หน้าโรงแรมที่เซเว่น พนักงานบริการดีมาก ห้องพักสะอาด อาหารพอใช้ได้,9.7
27,ประทับใจที่พักที่นี่มากเลยค่ะ สะดวก สบายมาก ตกแต่งสวยงาม ไฮเทคโนโลยีมาก สั่งเปิดปิดม่าน ระบบแอร์ ไฟ ด้วยจอทัชสกรีน มีอ่างแช่ในห้องด้วย ห้องน้ำก็จะได้สัดส่วน ทุกอย่างดีลงตัวทั้งห้องพักและสิ่งอำนวยความสะดวก รวมไปถึงพนักงาน แม่บ้าน ล็อบบี้ ทุกคนดูแลพวกเราอย่างดี เกิดเหตุขัดข้องในห้องนอนเวลาดึกแล้ว แต่ก็ประสานงานช่างระบบ อย่างรวดเร็ว ประทับใจที่นี่มากๆ จะกลับมาอีก เป็นการพักผ่อนที่ได้พักผ่อนจริงๆ,9.7
28,ดีค่ะ บริการดี สะอาด ห้องใหญ่ ชอบค่ะ สบาย,10
29,ห้องกว้างมาก และสะอาดดีค่ะ ชอบค่ะ,8.5
30,ดีมากๆค่ะ ห้องพักและพนักงานดีมาก เดินทางสะดวกค่ะ,8.8
31,โดยรวมแล้วดีค่ะ น้องๆบริการดีค่ะ,8.5
32,สะดวก สบาย ใกล้รถไฟฟ้า สระว่ายน้ำสวย พนักงานน่ารักมากๆๆ ,9.1
33,ห้องพักสะอาด ทำเลดี พนักงานบริการดี ห้องรับประทานอาหารเช้าสวย,8.5
34,ชอบที่นี่มาก ทุกอย่างลงตัวไปหมด ไปมา 2 ครั้ง แล้วจะกลับไปเที่ยวใหม่นะคะ,10
35,ขอบคุณพนักงานทุกท่าน ไม่มีที่ติเลยครั้งนี้,10
36,พนักงานบริการไม่ค่อยดีเท่าที่ควร เช็กอินได้ล่าช้า,8.5
37,พนักงานรอยยิ้มดีมากค่ะ ครั้งหน้าไปอีกค่ะ,10
38,ดีแต่อยู่ในซอยที่จอดรถยากมาก และเข้าออกไม่ค่อยสะดวก,9.1
39,ดีมากๆๆ บริการดี พนักงานยิ้มแย้ม เสียแค่ไม่รู้คนที่ไหนโทรเข้าดึกๆ,9.7
40,ห้องสวยมากค่ะ สะอาด สะดวก ใกล้สถานที่ต่างๆ พนักงานบริการดี จะกลับมาพักอีกแน่นอนค่ะ,9.7
41,ดีมาก สะอาด สะดวก สบาย ทำเลดีมากๆๆ,9.7
42,ห้องนอนสวยมาก นอนหลับสบายค่ะ แต่ให้เข้าเช็กอินช้าไปหน่อยค่ะ,9.7
43,น้องๆ 5 ดาว ทันสมัย สวย หรู ตกแต่งดี บริการดี ประทับใจมาก,8.5
44,น่าจะมีอาหารเช้าให้ด้วย จะครบทุกอย่างในการเข้าพัก,9.7
45,ช่องทีวียังมีน้อยมากค่ะ รบกวนช่วยปรับปรุงด้วยค่ะ อย่างอื่นดีหมดทุกอย่างเลยค่ะ,10
46,ที่พักสบายมาก เดินทางสะดวก ใกล้เอ็มอาร์ที มีร้านอาหารชั้นดาดฟ้า บรรยากาศดีมากๆค่ะ,8.5
47,สวยค่ะ รัานอาหาร บาร์ บรรยากาศ คนไม่เยอะมากเกินไป,9.7
48,เป็นโรงแรมที่น่าพักมากค่ะ สงบ สะอาด อาหารอร่อย พนักงานทุกคนดูแลต้อนรับดีมากค่ะ,10
49,โรงแรมใหม่ อยู่ใกล้เอ็มอาร์ทีสี่แยกห้วยขวาง ซอยทางเข้าโรงแรมเล็ก มีรถรับส่งไปเอ็มอาร์ที พนักงานรับส่งนิสัยดี มีใจให้บริการ สระว่ายน้ำสวยแต่เล็ก มีบาร์ขายเครื่องดื่มบนชั้นดาดฟ้า สวยดี มีส่วนลดให้แขกที่พัก 30% โดยรวมดี ห้องพักทันสมัย จัดว่าสวยเลย แต่ดูข้างนอกโรงแรมจะเล็กมาก,8.9
50,การบริการดี ห้องสวย อาหารอร่อย มีทุกอย่างครบวงจรภายในโรงแรมค่ะ,10
51,โรงแรมมีความสะดวกสบาย ทันสมัย สะอาด ชอบดีไซน์ และเทคโนโลยีที่ใส่เข้าไปในห้องพัก,9.6
52,ที่พักและที่ตั้งดี ใกล้ร้านอาหาร ห้องสะอาด ดูเหมือนจะดี ทุกอย่าง พักที่นั่น 3 คืน วันสุดท้ายเช็กเอาต์ เป็นอะไรที่แย่มาก เราต้องยกกระเป๋าเอง ไม่มีพนักงานสักคน พอเรายกกระเป๋าขึ้นรถเรียบร้อย พนักงานออกมายืนดู สงสัยทางโรงแรมต้องอบรมพนักงานใหม่นะคะ เป็นอะไรที่เสียความรู้สึกมาก และจะไม่กลับไปพักที่นั่นอีกแน่ๆ,8.1
53,เดินทางสะดวก สะอาด พอใจกับการเข้าพักครั้งนี้มากครับ,10
54,เป็นห้องที่น่าอยู่เป็นอย่างมาก สะอาด พร้อมการบริการที่อบอุ่น และการเดินทางที่สะดวก,10
55,ดีเยี่ยม ห้องพักออกแบบได้สวยงาม ทันสมัย,10
56,พนักงานดูแลดีมากค่ะ ห้องพักสะอาด สวย เป็นส่วนตัวมากค่ะ อาหารอร่อยมากด้วยค่ะ,10
57,"อาหารเช้ามีให้เลือกน้อยไปหน่อย ทางโรงแรมเก็บค่ามัดจำแพงไป ห้องละ 3,000 พักมาหลายที่ไม่เคยเจอที่ไหนเก็บแพงขนาดนี้ ถึงจะได้เงินคืนก็ตาม แต่มันแพงเกินไป ถ้ามาพักกัน 5 ห้อง ไม่ต้องจ่ายเป็นหมื่นเหรอคะ อย่างอื่นค่อนข้างโอเค โรงแรมสวย ห้องสวย กว้าง สะอาด ให้ 6/10",8.5
58,ชอบโรงแรมนี้ค่ะ ชอบทุกอย่างเลย,10
59,พัก 3 คืนค่ะ ห้องพักสวยมาก มีสิ่งอำนวยความสะดวกครบค่ะ สระว่ายน้ำสวยด้วย เคาน์เตอร์ให้บริการตอบคำถามดีมาก บริการอาหารส่งถึงห้องก็อร่อยมากค่ะ ราคาไม่แพง สรุปดีทุกอย่างค่ะ ครั้งต่อไปก็จะเข้าพักอีกค่ะ,10
60,ห้องสะอาด อาหารเช้าอร่อย มีปลาเห็น สระว่ายน้ำสวย นุมะไลลา,8.5
61,ห้องของฉันคือ 701 แสงกระจกห้องน้ำไม่ทำงาน มันเป็นแหล่งกำเนิดแสงหลักดังนั้นจึงเป็นการยากที่จะเตรียมพร้อม ฝักบัวเหนือศีรษะหลักไม่ทำงานอย่างใดอย่างหนึ่ง มันเป็นสิ่งสกปรกโดยรวม คนอื่น ๆ ที่มีผมมีรอยเปื้อนและรอยเปื้อนบนเศษแก้วกระจก ฯลฯ แม้แต่รีโมทก็ต้องเช็ด บริเวณสระว่ายน้ำมีกลิ่นแปลก ๆ มันไม่ได้สนุกกับการพักผ่อนที่สระว่ายน้ำ อาหารเช้าก็โอเคเท่านั้น ฉันออกไป แต่เช้าแม้ว่ามันจะจองแล้วไม่สามารถขอคืนได้,5.7
62,สวยใกล้กับ MRT ห้วยขวาง ใกล้กับระดับที่ง่ายต่อการมองหาอาหารพนักงานขายหลายคนยังอยู่โดยรอบห้องสะอาดอ่างอาบน้ำก็เย็นสบายด้วยตำแหน่งกึ่งร่วมกับห้องพักการออกแบบของห้องพักยอดเยี่ยมจริง ๆ อาหารเช้าอร่อย แต่ไม่แนะนำสำหรับชาวมุสลิมส่วนใหญ่มีเนื้อหมู ค่อนข้างแปลกใจที่พวกเขาควรจะสามารถให้บริการอาหารที่เป็นกลางไม่ใช่หมูโดยเฉพาะ แต่สำหรับผู้ที่ไม่ใช่มุสลิมคุณชอบมันมาก ในร้านอาหารมีตู้ปลาขนาดใหญ่ทำให้สะดวกสบาย,9.7
63,ห้องพักกว้างขวางดีสะดวกสบาย ฉันประทับใจมาก พนักงานทุกคนเป็นมิตร มันเป็นเพียงอาหารเช้าที่มีความหลากหลายน้อย โดยรวมแล้วการพักที่นี่ก็น่าพอใจมาก,9.4
64,ห้องพักกว้างขวางมาก พนักงานทุกคนให้ความช่วยเหลือดีมาก,8.8
65,สวยมากสะอาดโรงแรมสวยและพนักงานช่วยเหลือดี,9.4
66,แม้ว่าโรงแรมจะค่อนข้างแคบ แต่การตกแต่งภายในห้องและห้องน้ำนั้นหรูหรามาก มีรีโมทคอนโทรลขนาดใหญ่เท่ากับ iPad ที่ติดกับผนังเพื่อควบคุมแสงของห้องเพื่อควบคุมอุณหภูมิของเครื่องปรับอากาศทีวียังควบคุมผ้าม่านของห้องเพื่อปิดและเปิดตัวเอง อีกข้อดีคือมินิบาร์และอ่างอาบน้ำฟรีที่ให้บริการผลิตภัณฑ์สปา (แม้ว่าจะชำระค่าสินค้าแล้ว) แต่หากไม่ได้ใช้เราจะไม่โดนผลิตภัณฑ์เงินสด นั่นคือทั้งหมดที่ การพักผ่อนที่สมบูรณ์แบบ,9.4
67,ฉันมีความสุขกับการเข้าพักที่โรงแรมนี้ ห้องพักสะดวกสบายที่นอนดีแสงไฟในห้องก็โอเคอ่างอาบน้ำก็โอเคตามรูปภาพ การบริการไม่เป็นไรเพราะมีรถรับส่งไปยังรถไฟใต้ดิน ข้อเสียคือที่ตั้งอยู่บนขอบของเมืองดังนั้นจึงต้องการเงินเพิ่มเติมเพื่อไปและกลับไปที่โรงแรมนี้ ข้อเสียเปรียบอีกประการหนึ่งคืออาหารเช้าไม่เป็นไรและหมูมากมาย,8.2
68,มันเป็นการพักที่ยอดเยี่ยม สิ่งอำนวยความสะดวกครบครัน แต่สายไม่ทำงาน มีแค่ชาน (ไทย) ในท้องถิ่นสิ่งที่ดีมันเป็นสมาร์ททีวีและสามารถโทรศัพท์มือถือกระจก ลูกสาวของฉันชอบอ่างอาบน้ำดังนั้นอ่างอาบน้ำที่หันหน้าเข้าหาทีวีจึงเป็นชัยชนะคู่ของเธอ สระว่ายน้ำชั้นบนก็ธรรมดาดีและผ่อนคลาย แต่ไม่มีพื้นที่ครอบคลุม ว่ายน้ำตอนกลางคืนเป็นสิ่งที่ดี บาร์ริมสระเปิดให้บริการจนถึงช่วงดึกและคุณสามารถสั่งซื้อได้ที่ริมสระ เพียงแค่ไม่ได้อยู่ในเลานจ์ภายในสระว่ายน้ำ พนักงานทุกคนสุภาพ มีจดหมายส่งถึงที่นี่ในระดับสูงและฉันเพิ่งอ้างว่าในขณะที่ฉันอยู่ที่นั่น แผนกต้อนรับเก็บไว้สำหรับฉันคุณคุณ! อาหารเช้าธรรมดา แต่อร่อยและเติม เรายังทานกันอยู่เพราะอาหารในกรุงเทพฯเป็นไฮไลท์สำหรับนักท่องเที่ยวทุกคน! 7/12 ฝั่งตรงข้าม A +! พวกเขามีรถรับส่งสีม่วงน่ารัก แต่เราไปที่สถานีรถไฟฟ้า MRT สองสามครั้ง ไม่สนุกที่เดิน ถนนไม่ว่าง ฉันหวังว่าพวกเขาจุดไฟรถรับส่งนั้นและใช้เวลาเดินทางไป / กลับสถานีเป็นประจำ นั่นเป็นข้อเสียเพียงอย่างเดียว เตียงนอนดีและใหญ่ใหญ่กว่าขนาดคิงไซส์ แรงดันน้ำดีมาก ห้องน้ำแยกจากอ่างอาบน้ำ เปิดเครื่องเป็นปกติ มีบริการรูมเซอร์วิสและราคาสมเหตุสมผล เงียบ ๆ ลูก ๆ ของฉันต้องทำวิดีโอ ASMR ที่สะอาด นอกเหนือจากการเดินจากสถานีทั้งหมดเป็นที่น่าพอใจอย่างมาก!,9.4
69,ทุกอย่างดีเท่าราคา! บริการข้างหน้า (เด็กผู้หญิง) ไม่ดี! แต่พนักงานบริการทุกคนใจดีและสุภาพมาก,8.5
70,"โรงแรมสุดหรู, ห้องพักหรูหรา, หรูหรา, สะอาด, เรียบร้อย, ตามรูปภาพ, การบริการที่เป็นมิตร, ขั้นตอนการเช็คอินที่รวดเร็ว, ไม่มีเงินฝาก ดูน่าสนใจน้อยกว่า",9.1
71,โรงแรมนี้อยู่ภายในเล็กน้อยสำหรับห้องพักโอเค บางทีควรปรับปรุงให้ดีขึ้นสำหรับเมนูอาหารเช้าไม่มีตัวเลือกมากมาย,8.3
72,โดยรวมแล้วเป็นสิ่งที่ดีจริง ๆ แต่ฉันไม่ได้รับมันเมื่อเช็คเอาท์และถูกขอให้จ่ายค่าคิทแคทที่สามีของฉันและฉันไม่เคยกิน,7.2
73,ใกล้กับเอ็มอาร์ทีบริการดีห้องพักสวยและสะอาด อย่างไรก็ตามมันจะสมบูรณ์แบบถ้าปิดล้อมห้องน้ำแทนที่จะเปิดครึ่งที่ด้านบนซึ่งทำให้ทั้งห้องพักค่อนข้างอึดอัดถ้าอยู่กับคู่ของคุณ,9.7
74,บริการห้องพักที่ดีและสิ่งอำนวยความสะดวก,8.8
75,โรงแรมที่ดีโรงแรมควรเผาน้ำมันหอมระเหยมากขึ้นสำหรับน้ำมันหอมระเหยอาหารเช้าปกติสระว่ายน้ำแบบอินฟินิตี้,9.7
76,โรงแรมที่ออกแบบอย่างทันสมัยและราคาสมเหตุสมผลล้อมรอบด้วยร้านนวดและร้านอาหารมากมาย / ร้านอาหารจีน ใกล้ Mrt และตลาดโต้รุ่ง,9.4
77,การบริการที่ดีพนักงานกระตือรือร้นห้องพักสะอาดเรามีความยินดีมากและจะกลับมาอีกในวันที่ใกล้ที่สุด,9.4
78,บริการลูกค้าแย่ทุกอย่างพูดถึงเรื่องเงิน,6
79,สะอาดและสะดวกสบายมาก แนะนำ!,8.5
80,ดีมากจริง ๆ แนะนำเป็นโรงแรมสุดยอดพร้อมอาหารเช้าที่หรูหราและการออกแบบห้องพักที่หรูหรา,9.7
81,โรงแรมที่ดี อัญมณีที่ซ่อนอยู่ เพียง 30 นาทีจากสนามบินดอนเมือง,9.4
82,ฉันตกหลุมรักกับ Amaranta Hotel ตั้งแต่ครั้งแรก !! ห้องนี้น่ามหัศจรรย์อย่างที่ฉันคาดไว้ พนักงานเป็นมิตรมาก สถานที่ตั้งโรงแรมอยู่ใกล้กับสถานีรถไฟใต้ดินห้วยขวางเพียงเดิน 3 นาที สระว่ายน้ำซาวน่าและคาเฟ่เป็นสิ่งที่ดีที่สุด! ฉันจะกลับมาเร็วมาก!,9.7
83,บริการที่ยอดเยี่ยมและความสะอาดเลือกเมนูสำหรับอาหารเช้าจะแตกต่างกันมากไม่มีข้อร้องเรียนในช่วงพักของเราที่โรงแรม Amaranta,10
84,โรงแรมที่ดีมากและพนักงานเป็นมิตรมาก,9.4
85,"พักอยู่ที่ Amaranta เป็นเวลา 4 วันกับสามีลูกสองคนและแม่ของฉัน เราอยู่ที่ห้องชุดของประธานาธิบดี ห้องที่ดีอาบน้ำเป็นสิ่งที่ดี อาหารเช้าเป็น amazingggg พวกเขาให้บริการบุฟเฟ่ต์ใหญ่และมีพิพิธภัณฑ์สัตว์น้ำที่ร้านอาหารเพื่อให้ลูก ๆ ของฉันรู้สึกตื่นเต้นมาก สระว่ายน้ำอินฟินิตี้เป็นสิ่งที่ดีไม่ใหญ่ แต่ก็ ok มี 7/11 ร้านค้า, สถานอาบอบนวด, เปลี่ยนเงิน, ร้านอาหาร ในวันสุดท้ายของเรามีปัญหากับ E-key ในห้องของเรา แต่ก็แก้ไขได้ทันที เช็คอิน - เช็คเอาท์ได้ง่ายและรวดเร็ว โดยรวมการเข้าพักของเราเป็นที่น่าพอใจบางทีสถานที่ไม่สมบูรณ์ดังนั้น เราใช้ GRAB ไปทุกที่ ค่าใช้จ่ายเรา 200-250 แต่ละครั้ง เราไม่ได้ใช้ระบบขนส่งสาธารณะเพราะเราเดินทางไปกับเด็ก ๆ",8.4
86,โรงแรมที่ดีและสถานที่ยุทธศาสตร์,8.5
87,ห้องพักสะดวกสบายสำหรับการเดินทางแสนโรแมนติกความสุขอาหารที่อร่อยด้วยคุณสมบัติที่สวยงาม โรงแรมอยู่ใกล้กับสถานีรถไฟฟ้าใต้ดินคุณเพียงแค่เดินประมาณ 5 นาทีเพื่อไปถึงสถานี มีบริการขนส่งท้องถิ่นฟรีเรียกว่า &quot;ตุ๊กตุ๊ก&quot; เพื่อให้คุณเพลิดเพลินกับเมือง แต่ฉันมีประสบการณ์ที่ไม่ดีเล็กน้อยมีเสียงออกมาจากห้องของฉันในเวลาเที่ยงคืนดังนั้นจึงรบกวนการนอนของฉัน อย่างไรก็ตามมันเป็นเพียงซอง วันหนึ่งฉันจะกลับไปที่โรงแรมแห่งนี้ถ้าฉันคิดถึงเมือง,9.4
88,โรงแรมที่ดีและสถานที่ที่ดี ประมาณ 1.1 กม. ไปยังห้างสรรพสินค้าที่ใกล้ที่สุด (ถนน) และประมาณ 300 เมตรถึงสมบูรณแกงปู,9.4
89,ห้องที่สวยงามมากมีอิสระและไม่มีไวน์ฟรีและคนดีมาก,9.7
90,โปรดปรับปรุง 2 ข้อนี้ 1. ห้องซาวน่าควรตั้งไว้ที่อุณหภูมิสูงกว่า 90 องศาซึ่งช้า 2. ผ้าม่านควรปิดทึบทุกบานในช่วงเช้า,9.1
91,แผนกต้อนรับส่วนหน้าใกล้ MRT,9.7
92,คุ้มค่าหรูหราบริการที่ดีสะดวกและใกล้กับรถไฟฟ้าใต้ดิน,9.7
93,ฉันพัก 5 คืนทุกอย่างดีที่นี่พนักงานยังเป็นมิตรมาก,9.4
94,สถานที่ที่ดี ใกล้รถไฟใต้ดินและ 7 11 เฉพาะโรงแรมที่ไม่มีบริการรถรับส่งสนามบินต้องเช่ารถแท็กซี่ โดยรวมดีทั้งหมด,8.5
95,ห้องพักที่ดี / บาร์ที่สมบูรณ์แบบ / การตกแต่งภายในที่งดงาม / สระว่ายน้ำบนท้องฟ้า จะไปเที่ยวที่นั่นอีกครั้ง,10
96,ฉันรักที่นี่. ครั้งต่อไปฉันจะกลับมาที่นี่อีกครั้ง,9.7
97,โรงแรมที่ดีและง่ายต่อการเดินทาง ผมได้มี 2 ครั้ง โรงแรมที่น่ารัก,10
98,"นีซ, รักสถานที่ห่างไกลนายพล แต่มันคุ้มค่ากับการบริการของเขา แนะนำ",9.4
99,โรงแรมที่ดีมากด้วยเฟอร์นิเจอร์หรูหราสะอาดเงียบสงบและสะดวกสบายบริการลูกค้าที่เป็นมิตรและเป็นประโยชน์ที่พวกเขาช่วยฉันในการติดต่อสนามบินที่จะดูแลสัมภาระความเสียหายของฉันจนกว่าฉันจะได้รับสัมภาระใหม่โดยไม่เรียกร้องค่าใช้จ่ายใด ๆ กับฉันเป็นเพียงแค่อาหารที่ต้องเพิ่ม ความแปรปรวนโดยเฉพาะอย่างยิ่งสำหรับผมที่ไม่สามารถกินหมูโปรดเพิ่มมากขึ้นเมนูฟรีจากหมูผมจะแนะนำโรงแรมนี้ให้กับทุกคนในครอบครัวมุสลิมของฉันและเพื่อนร่วมงานขอบคุณ Amaranta โรงแรม,9.4
100,ได้ตลอดเวลา! ทุกอย่างดีมาก,10
101,ดีมาก แต่บิตไกลจากที่รับประทานอาหารที่สนุกและแหล่งช้อปปิ้ง,9.4
102,ทำเลดีใกล้ MRT ดูปกติด้านนอก แต่หรูในตัว,9.7
103,สระว่ายน้ำนิด ๆ หน่อย ๆ เล็ก ๆ,7
104,ดีสะอาดสะดวกสบายโรงแรมแนะนำ!,9.1
105,การบริการที่ดีห้องพักสะดวกสบายและดีลอฟบาร์บนชั้นดาดฟ้า,9.7
106,Super hotel บริการที่ดีเยี่ยมแน่นอนจะมาอีกครั้ง,10
107,ทุกอย่างดีมากและการบริการที่ดี,9.7
108,"Hotel is convenient, near to night market and all amenities, 7-11 is just downstairs and hotel provide tuk tuk service to MRT 👍🏻",9.4
