,Review,Rating
11,อยู่ในระดับดี ห้องสะอาด สมราคา แต่อาหารเช้า ไม่อร่อยเลยโดยเฉพาะอาหารไทย,8.4
12,สะอาด หรูหราดีค่ะ แต่เปิดห้องแฟมิลี่น่าจะพักได้มากกว่า 4 จะดีมากค่ะ,9.1
13,พนักงานต้อนรับนิสัยแย่มาก ผจก. หรือหัวหน้าไม่อบรมเรื่องมารยาทการบริการเหรอครับ ไม่ยิ้มแย้มแจ่มใส ไม่มีจิตใจบริการ ตอบคำถามอะไรไม่ได้สักอย่าง โทรไปโอนสายตลอด แม้ถามเรื่องเวลาเปิดปิดห้องอาหาร ซึ่งมันเป็นสิ่งที่ พนง. ต้อนรับควรรู้ มีแค่ พนง. ห้องอาหารที่พูดจาดี พูดเพราะ ใส่ใจ ยิ้มตลอดเวลาที่เจอหน้า,5.1
14,พนักงานไม่เป็นมิตร การทำงานไม่มีสแตนดาร์ด หนูเข้าเช็คอินตอนเที่ยง ต้องรอห้องเพราะเช็คอินบ่าย 3 แต่พนักงานไม่มี service mind ไม่มีการบอกรายละเอียดของโรงแรมและปล่อยให้ลูกค้ายืนรอ ห้องพักก็ไม่สะอาด ไม่น่าอยู่,5.1
15,ห้องพักสะอาด การบริการดี โดยรวมๆถือว่าดี,8.5
16,ห้องพักน่ากลัวมากค่ะ เดินเข้าไปแล้วอยากถอยหลังกลับไม่พักแล้วได้ไหม ไม่ต้องคืนเงินก็ได้แต่ไม่อยากนอน แต่ไม่มีที่ไปยอมรับ กลัวมากๆ กว่าจะเช้า,4.8
17,โรงแรมที่ตั้งซับซ้อนมาก ถ้าคนไม่รู้เข้าอีกทาง ต้องเสียค่าผ่านทาง 30 บาท หาเรียกรถยาก ห้องพักไม่ถึงกับสะอาดมาก พนักงานเน้นบริการต่างชาติ คนไทยลากกระเป๋ามาใบเบ่อเร่อพร้อมสัมภาระมากมายลากเอง ถือเอง แต่ต่างชาติมาพร้อมกระเป๋าลากใบเล็กๆ แทบจะวิ่งไปอุ้ม ,8
18,ทัวร์เยอะมาก วุ่นวาย เสียงดัง,8.5
19,มันเก่าเกินไปและก็คนเยอะเสียงดัง แต่โอเค,6.7
20,เดินทางเข้า-ออกไม่สะดวก ไม่บริการรถของโรงแรมไปยังรถไฟฟ้าหรือสถานที่สำคัญ,5.4
21,ไม่มีไวไฟฟรี ต้องซื้อต่างหาก ราคาค่อนข้างแพง,8.4
22,เรื่องเตียงนอน สปริงยุบตัว นอนแล้วไม่สบาย,6.4
23,สะอาด บรรยากาศน่าอยู่ และบริการประทับใจ,8.5
24,การระบายน้ำในห้องน้ำไม่ดี น้ำนองที่พื้นห้องทุกครั้งที่เปิดช่องระบายน้ำในอ่างอาบน้ำ,6
25,ต้องยอมรับการบริการที่นี่ว่าดีจริงๆ,9.1
26,ทำเลที่ตั้งใกล้แหล่งช้อปปิง การบริการดี โดยเฉพาะพนักงานต้อนรับ ด้านอาหารพอใช้ ห้องพักสะอาดดี,9.1
27,ห้องซูพีเรียร์ แต่เตียงที่ได้คือเตียงเสริมแบบมีล้อเลื่อน นอนไม่หลับทั้งคืน มีเส้นผมในอาหาร 2 มื้อที่ได้ทานร่วมกับผู้อบรมท่านอื่น,4.9
28,พนักงานต้อนรับให้บริการช้ามากค่ะ,9
29,ถือว่าการบริการอยู่ในระดับดี ห้องพักพอใช้ได้,8.5
30,บริการไม่ค่อยเท่าไร ปิดด้านหลังเร็วไป,5.7
31,ห้องพักเก่าไปถ้าเทียบกับราคา แต่อย่างอื่นดีค่ะ,8.5
32,ตอนเข้าไปติดต่อเช็กอินและเช็กเอาต์ใช้เวลานาน,9
33,ห้องสะอาด การบริการดี แต่ติดตรงที่ จองเตียงใหญ่แบบเดี่ยว แต่พอได้จริง ได้เตียงคู่ต่อติดกันให้เป็นเตียงใหญ่ เวลานอน ขยับตัวที เตียงชอบแยกออกจากกัน,9
34,ทุกครั้งที่มากรุงเทพฯ เลือกโรงแรมนี้มาตลอด พนักงานบริการดีมากครับ ห้องพักสะอาด ใกล้กับโรงพยาบาลที่จะมาติดต่อ และแหล่งช็อปปิ้ง,9.1
35,ทุกอย่างดีหมด ยกเว้นไวไฟ ถ้าใช้ต้องเสียตังค์เพิ่ม ไม่ดี ปกติโรงแรมอื่นเขาเล่นได้ไม่จำกัด ควรปรับปรุง,9.4
36,เราไม่ได้มาถึงโรงแรมเพราะเรากำลังขนถ่าย,6
37,โรงแรมเก่าและไม่ดี ง. และต้องย้ายไปโรงแรมอื่น ในเวลากลางคืนคุณไม่สามารถปรับแท็กซี่หรือลากจูงหน้าโรงแรมได้,5.7
38,โรงแรมเก่าและน่าขนลุกมาก หายากและทางเข้าหายาก บริเวณโดยรอบไม่ค่อยดีนัก โรงแรมและสิ่งอำนวยความสะดวกลงวันที่,6
39,ราคาไม่เป็นไปตามเงื่อนไขของห้องพัก,5.1
40,ใกล้กับทุกที่และสถานีรถไฟง่าย,8.8
41,บริการที่ดีเยี่ยม โรงแรมเก่า แต่สะอาดและสะดวกสบาย ดีต่อครอบครัว,9.1
42,"สิ่งที่ดีเกี่ยวกับโรงแรมนี้คือห้องพักและทั้งโรงแรมสะอาดจริง ๆ การระบายอากาศที่ดี (แม้ว่าพวกเขาจะไม่มีไอเสียในห้องพัก แต่มันก็ยังดี) ทำเลที่ตั้งค่อนข้างดีไม่มีวิวเพดานต่ำมากนี่อาจจะไม่สะดวกสำหรับคนที่สูงกว่า 1,8m สูงพนักงานด้านหน้าเท่านั้นที่สามารถพูดภาษาอังกฤษได้ (แม้ว่ามันจะไม่ดีเช่นกัน) ทางเข้าโรงแรมมืดและประตูหลังปิดหลัง 21.00 น. ถึง 18.00 น. ดังนั้นคุณต้องไปรอบ ๆ โรงแรมเพื่อเข้าไปถ้าคุณออกไปข้างนอกจนดึกจริง ๆ ) และมันค่อนข้างน่ากลัวในตอนแรกที่มีผู้คนมากมาย จากเอเชียกลาง มันก็กลายเป็นว่าโรงแรมนี้เก่า (แอร์ก็กลางและมันใช้เวลาค่อนข้างนานในการรับห้องเย็นเพียงไม่เปิดแอร์จนกว่าคุณจะพร้อมที่จะตรวจสอบฉันเดา) และมันดูไม่ดี ในฐานะที่เป็นรูปภาพ อย่างไรก็ตามประสบการณ์โดยรวมในโรงแรมนี้ก็โอเคไม่ดีและไม่แย่เลย",9
43,พนักงานไปไกลกว่านี้เพื่อให้แน่ใจว่าแขกของฉัน (ผู้เป็นพระ) รู้สึกสะดวกสบาย เป็นกันเองและช่วยเหลือดี,8.5
44,บริการไม่ดีมาก ๆ โดยเฉพาะอินเตอร์เน็ตไร้สายฟรีเพียง 1 Mps ช้ามาก อุปกรณ์เก่ามาก,5.4
45,"โรงแรมเก่าที่ดีสะอาดและปลอดภัย สถานที่ตั้งใกล้กับตลาดประตูน้ำ, ศูนย์การค้าอินทราสแควร์, ศูนย์การค้าพาวิลเลี่ยน, ศูนย์พารากอน, พารากอนดิสคอฟเวอรี่และตลาดนัดสวนจตุจักร มีอาหารมากมายรอบ ๆ โรงแรมแม้แต่การรับประทานที่ร้านกาแฟ / ร้านอาหารของโรงแรมก็อร่อยและราคาถูกโดยเฉพาะข้าวผัดกุ้ง ฉันกับภรรยาและลูก ๆ มีความสุขมาก",9.1
46,กุญแจเครื่องเป่าประตูใหญ่ตอนนี้แม้แต่โรงแรมเล็ก ๆ ก็ใช้บัตรสแกนเวลากลางคืนโรงแรมปิดประตูทำให้ใช้เดินจากด้านอื่น ๆ ที่ไม่ปลอดภัยสำหรับแขกผิดหวังมากขึ้น,6.2
47,โรงแรมเก่ายังอยู่ในสภาพดี แต่น่าจดจำน่าขนลุก มีอ่างอาบน้ำในห้องน้ำและอุปกรณ์กีฬา อาหารเช้าไม่อร่อยและอาหารก็น่าเบื่อเกินไปทำเลที่ตั้งค่อนข้างด้อยกว่ายุทธศาสตร์สำหรับแบ็คแพ็คเกอร์,8.7
48,เตียงเหมือนไม้อัด ยาก นอนไม่สบาย,6
49,โรงแรมที่ดีพร้อมสัมผัสแบบโบราณ😊😊,8.5
50,ฉันมาพักที่กรุงเทพพาเลซสำหรับ 5D3N ทุกอย่างก็สมบูรณ์แบบสำหรับวันหยุดของฉันเที่ยวบินของฉันมาถึงในตอนเช้าและมาถึงโรงแรมประมาณ 11 โมงเช้าฉันขอเช็คอินก่อนเวลาชั้นสูงและเตียงคู่ คำขอทั้งหมดของฉันสำเร็จแล้ว! ขอบคุณมากวังกรุงเทพขอให้ฉันเช็คอินก่อน พนักงานดีมาก ๆ แม่บ้านทำความสะอาดเร็วมากสำหรับการส่งคำขอของเรา สิ่งเดียวที่ไม่มีเมนูอาหารเช้าสำหรับรอบดังนั้นทุกวันฉันกินอาหารเดียวกัน แต่โดยรวมแล้ววันหยุดของฉันและการพักที่วังกรุงเทพนั้นยอดเยี่ยมมาก!,9.7
51,โรงแรมสะอาดห้องพักราคาสมเหตุสมผลสิ่งอำนวยความสะดวกครบครันเช่นโรงแรมนี้สำหรับวันหยุดพักผ่อนที่สะดวกสบายของเรา,10
52,สถานที่สวยสะอาดและราคาถูกใกล้กับตลาดอาหาร ฯลฯ แนะนำให้มาพักที่นี่,9.7
53,5 * ที่ไปที่ห้องไม่มีเครือข่ายไม่พอใจ,5.1
54,โรงแรมนี้ดีมากสะอาดแม้ว่านี่จะเป็นโรงแรมเก่า ห้องพักสะดวกสบายและพนักงานน่ารักมาก ทำเลที่ตั้งของโรงแรมค่อนข้างหายาก เราไม่ได้ลองอาหารดังนั้นเราจึงไม่สามารถให้คะแนน โรงแรมนี้ต้องเปลี่ยนกุญแจมันยากที่จะนำกุญแจแบบดั้งเดิมเมื่อเราเดินทาง,9.3
55,ใกล้กับแหล่งช้อปปิ้งหาอาหารได้ง่าย โรงแรมสะอาดและเรียบร้อยตั้งอยู่ใจกลางเมืองง่ายต่อการเดินทางไปทุกที่,8.5
56,ทัศนคติของพนักงานค่อนข้างสนุก แต่ไม่นำสิ่งต่าง ๆ เข้ามาในห้องอย่างแข็งขันเพื่อช่วยให้เห็นพนักงานยกกระเป๋าจำนวนมากในล็อบบี้และยังเห็นรถเข็นกระเป๋าเดินทาง เฟอร์นิเจอร์ค่อนข้างเก่า แต่เมื่อเทียบกับราคาที่ยอมรับได้,6.5
57,"ห้องพักสกปรกบริการไม่ดี !!! เท่าที่ฉันเห็นนี่เป็นโรงแรม 5 ดาวในยุค 199x และเสื่อมโทรมอย่างมากและยิ่งใหญ่ทั้งในแง่ของสิ่งอำนวยความสะดวกและคุณภาพการบริการ - สถานที่ตั้ง: โรงแรมนี้ตั้งอยู่ในซอยขนาดใหญ่ แต่อยู่ห่างจากรถไฟฟ้าหากคุณเดิน - ขั้นตอนแรก: เช็คอิน: ยาวและค่อนข้างคลุมเครือจากประเภทของเตียง (แม้ว่าจะแสดงให้เห็นอย่างชัดเจนในการจอง traveloka) จำนวนวันหยุดฝาก ... อื่น ๆ และไม่มีคำแนะนำเกี่ยวกับวิธีการ ยกขึ้นจนกว่าคุณจะต้องถามตัวเอง นอกจากนี้โรงแรมจะเรียกเก็บค่ามัดจำ 1,000 บาทต่อห้อง - ทัศนคติของพนักงาน: สไตล์ที่เท่ห์ครอบคลุมทั่วทั้งโรงแรม staff พนักงานที่ยืนด้วยแขนของเขาข้ามกลางถนนตะลึงไปตลอดทาง - ห้องน้ำ: ห้องที่มีแมลงสาบกลุ่มของเราใน 3 ห้องมีแมลงสาบ! พื้นและห้องน้ำมีคราบเหลืองมาก ๆ เก้าอี้ในห้องก็ต้องยาวมาก ๆ สำหรับการไม่ซัก (ภาพที่แนบมา) - สิ่งอำนวยความสะดวก: + ห้องที่มีเครื่องเป่าผม แต่ไม่สามารถใช้งานได้ + เต้าเสียบ: เพียง 2 ซ็อกเก็ตที่โต๊ะเครื่องแป้งไม่มีซ็อกเก็ต nightstand (ภาพที่แนบมา) + อ่างอาบน้ำก๊อกร้อนและเย็นจะไม่มีปัญหา + โรงแรมมี 2 พอร์ตทั้งสองสามารถจอดรถยนต์ได้ แต่ประตูหลังมักจะจอดรถแท็กซี่ให้มากขึ้นโดยจะออกมาเป็นเวลา 7 ปี แต่ประตูนี้จะปิดเวลา 21.00 น. นั่นคือถ้าคุณต้องการที่จะกินตอนดึกหรือซื้อบางอย่างที่ 711 คุณจะต้องห่อแขกหนึ่งรอบ (ภาพที่แนบมา) ในระยะสั้นฉันไม่ได้มีประสบการณ์ที่ดีใน 2 คืนที่โรงแรมนี้และจะไม่กลับมาอีกแน่นอน ในการเปรียบเทียบฉันอยากพักที่โฮมสเตย์หรือโรงแรมขนาด 2 * ซึ่งยังดีกว่าในเรื่องของการบริการและราคา",5.1
58,แม่บ้านมีความเป็นมิตร แต่เนื่องจากการออกแบบของโรงแรมส่วนใหญ่ทำจากไม้ เหมือนมีแมลงสาบตัวเล็ก ๆ ออกมา สถานที่ตั้งอยู่ใกล้กับถนนที่เก็บค่าผ่านทาง,8.5
59,ห้องพักมีเสียงดังมากเราพบแมลงสาบในห้องทางเข้านั้นหาแท็กซี่ได้ยากและเรารู้สึกถึงสปริงในการสวดมนต์เมื่อวางลง อาหารในช่วงอาหารเช้าค่อนข้างโอเค แต่บรรยากาศในห้องอาหารเช้านั้นยุ่งมากและแออัดเกินไป อย่างไรก็ตามเมื่อเราต้องการยกเลิกการเข้าพักของเราหลังจากหนึ่งคืนพวกเขาเสนอห้องพักที่ดีขึ้นซึ่งเป็นผู้จัดการที่ดี แต่เราตัดสินใจว่าเราจะรู้สึกดีขึ้นที่ได้พักในกรุงเทพต่อไป,5.1
60,อย่างแรกของอ่างล้างจานใน cr ก็เชื่อมต่อกับการระบายน้ำของอ่างอาบน้ำที่เมื่อคุณระบายน้ำอ่างอาบน้ำออกมาจากอ่างซึ่งทำให้พื้นเปียกมากและอึดอัดมากที่จะก้าวไป สองมีแมลงสาบตัวเล็ก ๆ ในห้อง มันอยู่ทั่วห้องจริง ๆ แล้วคุณเห็นมันเป็นครั้งคราวบนเตียงและบนผนัง ที่สามและน่าผิดหวังที่สุดมีเงินฝากจำนวน 2 พันบาทซึ่งเราไม่รู้โดยสิ้นเชิงในเวลานั้นเรายังไม่มีสิ่งนั้นเพราะเราจะต้องสำรวจเมืองเพื่อหาคนแลกเงินในกรณีนั้น ไม่ได้มอบกุญแจให้เรา เนื่องจากเรามีห้อง 3 ห้องสำหรับพวกเรา 7 คนเราจึงต้องบริจาคให้ 1 ห้องที่เราสามารถวางทุกอย่างของเราได้ นั่นคงไม่เป็นปัญหาถ้าเรารู้ ขอบคุณ,5.7
61,แผนกทำความสะอาดห้องไม่สุภาพเกินไป 7:00 น. เคาะประตูเพื่อทำความสะอาดห้อง,6.4
62,เรามีห้องน้ำอุดตันถ้าคุณจะระบายอ่างอาบน้ำน้ำจะไปอีกด้านนั่นคือสาเหตุที่พื้นห้องน้ำเปียกทั้งหมดและเราเรียกว่าการบำรุงรักษาเพื่อแก้ไขปัญหาการอุดตันห้องพักมีแมลงสาบขนาดเล็กห้องซาวน่าน่าหงุดหงิดเพราะคุณต้อง จ่ายต่อชั่วโมงสำหรับการใช้งาน,6
63,พนักงานไม่ค่อยเป็นมิตรโรงแรมน่าสงสารกันเสียง เฟอร์นิเจอร์สำหรับแขกเก่าเกินไปสภาพที่อ่อนแอ,6
64,โรงแรมดีสะอาดและสะดวกสบายมาก,8.5
65,โรงแรม Wiifi ค่อนข้างง่อย ห้องพักของโรงแรมเก่าและสะอาด แต่ใกล้กับศูนย์กลางการเดินทางค่อนข้างง่าย,8.8
66,เครื่องปรับอากาศไม่ค่อยดีฉันนอนไม่หลับไม่ร้อน,6
67,โรงแรมเป็นอาคารเก่าห้องพักธรรมดาเพียงไม่ตามรูป สามวันที่นั่นมีเมนูอาหารเช้าเหมือนกัน พนักงานเป็นมิตรน้อยและพนักงานหลายคนไม่พูดภาษาอังกฤษ,6
68,ห้องพักไวไฟไม่ดี สัญญาณที่อ่อนแอและไม่เชื่อมต่อบ่อยครั้ง .. ผิดหวังมาก .. หวังว่าจะสามารถปรับปรุงได้ในอนาคต,5.3
69,การบริการที่ดีที่สุดสำหรับอินเดีย,9.7
70,ห้องไม่ดีอาหารสำหรับอินเดียเท่านั้น,6
71,"ที่นอนใช้ล้อและไม่เพียงพอฝักบัวอาบน้ำหักเราหลุดออกไม่มีชุดทันตกรรมเราต้องจ่ายเงินมัดจำ 2,000 บาทอย่างรุนแรงห้องพักมีสไตล์ที่ผ่านมา",6
72,นักท่องเที่ยวจำนวนมากที่เที่ยงคืนชอบร้องเพลงและตะโกน เช่นเดียวกับโรงแรมที่เป็นเจ้าของ ห้องค่อนข้างกว้างขวางและสะอาด,9.1
73,"ห้องพักมีกลิ่นเหม็นอับอาคารเก่าเวลาเข้าถนนจากประตูด้านหลังของโรงแรมปิดเวลา 9.00 น. เงินมัดจำ 1,000 บาทเวลาเช็คอินเวลา 15.00 น. ไม่มีค่าตอบแทนเช็คเอาท์ล่าช้าแม้แต่เวลา 13:00 น. ปรับ 200 บาท",5.4
74,สถานที่ที่ดีและอัตราที่ดี แต่อาหารเช้าของคุณ monoton,8.4
75,ฉันพักที่นี่สองวันและพบว่ามีแมลงสาบตัวเล็ก ๆ อยู่ในห้อง,6.1
76,โรงแรมสวยเพราะการออกแบบบ้านแบบไทย ๆ พนักงานที่เป็นมิตร ใกล้กับตัวเมืองกรุงเทพ,9.7
77,สิ่งอำนวยความสะดวกความสะอาดทุกอย่างโอเคสถานที่เชิงกลยุทธ์โดยเฉพาะถ้าคุณเป็นคนรักห้างแพลตตินัม💕,8.5
78,การเข้าถึงทำได้ยากประตูหลังปิดเวลา 21.00 น. ดังนั้นจึงต้องผ่านด้านหน้าและต้องไปต่อ,6
79,โรงแรมนี้มีบริการที่ดีมีอาหารอร่อยใกล้กับใจกลางเมืองกรุงเทพ ขอแนะนำ แต่สิ่งที่น่าเสียดายคือประตูปิดเวลา 21.00 น. เสมอ เราต้องหันกลับหากเราต้องการออกไป,8.5
80,"การบริการของเขาไม่พอใจกับใบหน้าของเขาบน bitchy ห้องไม่สะอาดมีแมลงห้องน้ำถูกทำลาย อาคารนั้นน่าเบื่อ จะต้องฝาก 1,000 b",5.4
81,ถาดสิ่งอำนวยความสะดวกก็พังที่ไม่ได้ทำโดยกลุ่มของเรา แต่โรงแรมยังคงเรียกเก็บค่าธรรมเนียมเพิ่มเติมจากเรา ไม่มีเงื่อนงำในเรื่องนั้น ครั้งต่อไปจะไม่มาพักที่โรงแรมนี้อีกต่อไป,6
82,พนักงานที่ไม่ได้รับการสนับสนุนและห้องที่ไม่ได้จัดไว้ตามคำขอของฉัน,5.5
83,ที่นี่ไม่ใช่โรงแรมห้าดาว wifi ไม่สามารถเข้าสู่ระบบในโรงแรม v บริการแย่มากจากพนักงานเคาน์เตอร์ไม่เต็มใจที่จะช่วยเหลือและอีเมลหรือโทรจากห้องเพื่อถามพวกเขาว่าทำไม wifi ไม่สามารถใช้พวกเขาบอกว่าไม่ใช่ปัญหาของพวกเขาจะ ไม่ได้อยู่อีกและโปรดโพสต์เพื่อเตือนนักท่องเที่ยว ในที่สุด 4 วันที่ผ่านมาใช้ data wifi ของตัวเองตลอด โรงแรมหมัดบริการลูกค้าสัมพันธ์ กรุณาเน้นที่โรงแรม,5.5
84,เป็นเรื่องดีจะกลับมาพักอีกถ้าคุณกลับมาอีกครั้ง,9.1
85,แมลงสาบในอ่างอาบน้ำและห้องพักข้อมูลที่สับสนเกี่ยวกับการเปลี่ยนการฝากจากเงินสดเป็นบัตรเครดิตไม่ใช่กฎที่มีประสิทธิภาพหากไม่นำคูปองอาหารมาให้ในมื้อเช้า พนักงานต้อนรับคนหนึ่ง (ชาย) ไม่ค่อยดีนัก,6
86,ตอนแรกฉันเลือกโรงแรมผิดคาดว่าควรจะเป็นโรงแรม 5 ดาว แต่มันเป็นเพียง 2 ดาวบริการ พนักงานที่เคาน์เตอร์หยาบคายมาก ห้องสกปรกมาก ห้องอาบน้ำฝักบัวไม่ค่อยดี ไม่มีเตารีดให้ แต่ต้องไปที่ห้องพนักงานเพื่อรีดผ้า เป็นประสบการณ์ที่น่าผิดหวังมากที่โรงแรมบางกอกพาเลซ อาหารที่ร้านอาหารบริการแย่มากและคุณภาพของอาหารก็แย่ โดยรวมแล้วมันเป็นโรงแรมที่แย่ที่สุดกว่า 2 ดาว ..,4.5
87,โรงแรมน่าเบื่อเกินไป อาหารเช้า 6 วัน 1 เมนู โรงแรม wifi สำหรับ 1 วัน 1mgb เหลือให้ซื้อ เมื่อตรวจสอบโปรดรอรถรอจนกว่า wifi มาถึง บอกให้คุณลองดูห้องและฉันจะไม่ยอมให้ มันมากเกินไป โรงแรมระดับ 5 ดาวแย่กว่าห้องโมเทล รำคาญ จ่ายสำหรับการบริการระดับ 5 ดาวที่ไม่ได้ทำตามที่คาดไว้ โรงแรมนี้เป็นเพียง 3 ดาว,5.2
88,จากประสบการณ์ส่วนตัวของฉันเพราะฉันพักที่โรงแรมนี้ 7 คืนมันเป็นประสบการณ์ที่ดีอย่างแท้จริง คุณอยู่ใกล้กับประสบการณ์การทำอาหารที่แท้จริงและการท่องเที่ยว โรงแรมนี้มีห้องพักที่ดีและสะดวกสบายมากบริการดีมากพนักงานเป็นกันเองมากสะอาดมากโรงแรมที่สวยงามแห่งนี้เป็นโรงแรมที่สมบูรณ์,10
89,โรงแรมสวยและสะอาด👍🏻👍🏻,9.4
90,อร่อยห้องพักสะอาดและอาหารเช้าสำหรับเด็กไม่สำคัญแม้ว่าคูปองอาหารสามารถได้รับคูปอง 2 ใบเท่านั้น,8.5
91,มันเป็นสถานที่ที่ยอดเยี่ยม! สถานที่สะอาด ~ ❤️,9.4
92,ที่พักแห่งนี้เหมาะสำหรับผู้ที่ชื่นชอบการทำอาหารและการช็อปปิ้งห้องพักกว้างขวางบริการโอเคเมนูอาหารเช้าค่อนข้างหลากหลายและเมนูไม่มีการเปลี่ยนแปลงดังนั้นสำหรับอาหารเช้าไม่แนะนำ,8.2
93,ที่นี่ดูไม่เหมือนโรงแรมห้าดาวเลย เราสั่งเตียงคู่ แต่เขาให้เราเป็นเตียงแฝด เฟอร์นิเจอร์เก่ามาก โรงแรมต้องการการบำรุงรักษาอย่างแน่นอน ค่อนข้างไกลจากสถานีรถไฟฟ้าบีทีเอส ราคาไม่แพง ไม่แนะนำ. การบริการดี,6.2
94,การบริการไม่เป็นที่พอใจเพราะบริกรมีใบหน้าที่น่ากลัวและไม่ได้มองรอยยิ้มของเขา,5.6
95,"โรงแรมเก่าเข้าถึงยากห้องพักแย่มากห้องน้ำเสียหายบริการแย่มากอาหารไม่ดีเลยเราต้องฝากเงิน 2,000 บาทไม่ใช่สิ่งอำนวยความสะดวกและโครงสร้างพื้นฐานของโรงแรมจะไม่พักที่นี่อีกถ้าคุณไปกรุงเทพ ถ้าคืนประตูหลังของโรงแรมปิดดังนั้นคุณต้องหันไปเดินไปด้านหน้าไกล",4.5
96,บนบัตรกำนัลห้องสูบบุหรี่เป็นลายลักษณ์อักษร แต่จนกระทั่งไม่มีห้องสูบบุหรี่เลยผิดหวังมาก,5.4
97,เพราะการสูบบุหรี่ในห้องเป็นไปไม่ได้เมื่อห้องเป็นสถานที่ส่วนตัวทุกครั้งที่ฉันไปสุขาฉันมีนิสัยสูบบุหรี่ไม่กี่ลมหายใจใหม่ในที่สุดฉันก็อารมณ์เสียในช่องท้องเพราะมันทำให้ฉันเติบโต ฉันเล่นไม่ได้ซื้อของหรือซื้ออะไร ... ฉันเสียใจมากดังนั้นฉันจึงไม่มีความสุขในตอนนี้,6.6
98,เรามาดูกันว่าจุดเริ่มต้นแอร์มีเสียงดังเงินมัดจำมากเกินไป 2000 บาทเกือบสองเท่าของราคาห้องพักเคเบิลทีวีก็ผิดปกติและมักจะเชื่อมต่อใหม่ ไม่ครอบคลุมค่าจอดรถโรงแรมอื่น ๆ ในพื้นที่นั้นครอบคลุมแม้ว่าจะไม่พักที่นี่อีกเลย,5.2
99,การบริการแย่มากพนักงานโรงแรมไม่เป็นมิตร,5.1
100,ทำไมต้องมีเงินฝากในห้อง ควรแจ้งให้ทราบล่วงหน้าโดยแอปเพื่อให้เราสามารถตัดสินใจยืนยันหรือไม่ ขอบคุณ,8.5
101,พัก 3 คืนและทุกอย่างดียกเว้นการเชื่อมต่ออินเทอร์เน็ตช้า; เดินไปสถานีรถไฟประมาณ 10 นาที,8.5
102,ฉันใช้เวลา 3 คืนในโรงแรมนี้ อาหารเช้าไม่เปลี่ยนเมนูจากวันแรกเป็นวันที่สาม บริการเป็นกันเอง.,6.1
