,Review,Rating
31,"ไม่ดีที่สุด แต่ก็ไม่ใช่การเข้าพักที่แย่ที่สุด ฉันได้สิ่งที่ฉันจ่ายไป มาถึงโรงแรมเวลา 23.30 น. ได้รับการต้อนรับโดยเจ้าหน้าที่รักษาความปลอดภัย 1 คนซึ่งมีเอกสารการเช็คอินของเราและช่วยให้เราเช็คอิน - เพราะไม่มีใครอยู่ที่เคาน์เตอร์พนักงานต้อนรับ สิ่งที่ดี: - โรงแรมสะอาดและเหมาะสม เตียงขนาดใหญ่ (ใหญ่กว่าขนาดคิงไซส์) สิ่งอำนวยความสะดวกครบ ทีวี ตู้เย็น อ่างอาบน้ำ โซฟาเดี่ยว โต๊ะเครื่องแป้ง เครื่องทำน้ำอุ่น อุปกรณ์อาบน้ำ (สบู่ แชมพู เจลอาบน้ำ) และ wifi ความเร็วสูงทุกชั้น - ทำเลสะดวกมาก สามารถเดินไปตลาดประตูน้ำ & BTS พญาไท แต่คุณต้องขอ ""ทางลัดลับ"" จากพนักงาน มิฉะนั้นคุณจะถูกกำหนดเส้นทางไปไกลโดย google map สิ่งที่ไม่ดี: - แสงไฟในห้องมืดไปหน่อยสำหรับฉัน ดังนั้นจึงเพิ่มบรรยากาศเหมือนผี ไฟหลัก 1 ดวงในห้องนอนก็ดับด้วย - ต่างจากโรงแรมอื่นๆ ที่ฉันเคยไปมา เราต้องขอบริการทำความสะอาดห้องด้วยตนเองโดยแขวนป้ายไว้ที่ประตู มิฉะนั้นพวกเขาจะคืนค่ากาแฟ + อุปกรณ์อาบน้ำ + ขวดน้ำโดยไม่แตะต้องสิ่งอื่นใดในห้อง เห็นได้ชัดว่าพวกเขามีส่วนร่วมกับทีมบริการทำความสะอาดภายนอก เราจึงไม่สามารถขอสิ่งอื่นใดได้ (เช่น การทำความสะอาดเฉพาะกิจ ผ้าเช็ดตัว/ห้องน้ำเพิ่มเติม) หลังจากหมดชั่วโมงทำงาน",8.7
32,พนักงานต้อนรับดี เห็นว่าเรามีสัมภาระเยอะ และเธอขออัพเกรดห้องได้ห้องที่ใหญ่กว่านี้,9.1
33,โรงแรมอยู่ใกล้ระดับและสถานที่กินค่อนข้างใกล้กับแพลตตินั่ม,8.5
34,ทำเลยุทธศาสตร์ใกล้ BTS อาหารก็ค่อนข้างดีราคาไม่แพงใกล้ห้างสรรพสินค้าแฟชั่นและตลาดกลางคืนประตูน้ำ,9.1
35,โรงแรมนี้พอใจมากมาก ห้องพักสะอาด แต่มันลึกลับไปหน่อยเพราะมันไม่สามารถเปิดประตูได้ (เคล็ดลับคือฉันมักจะนำแพคเกจห้องพักที่มีกลิ่นหอมเพื่อกลิ่นที่ดีกว่า) ถ้าคุณทำตามแผนที่ gg มันไกลมากโรงแรมมีเครื่องชงกาแฟฟรีน้ำเติมฟรี (ในขวดแก้ว) ทุกวันมีรถตุ๊กตุ๊กฟรีไปยังเลนที่ใกล้ที่สุดหรือร้าน 7eleven เขาขับรถตุ๊กตุ๊กและขนกระเป๋าเดินทางอย่างกระตือรือร้น,9.7
36,แนะนำสำหรับทุกคนถ้าคุณต้องการพักกับสิ่งอำนวยความสะดวกที่ดีรวมถึงรถตุ๊กตุ๊กฟรี (พื้นที่ จำกัด ) และเครื่องดื่มฟรีที่ล็อบบี้,9.7
37,ห้องพักสะดวกสบายมาก จากห้องพักคุณสามารถเห็นรถไฟฟ้าผ่านมูลูทุก ๆ นาที นั่นเป็นมุมมองที่ดีมากสำหรับฉันในตอนกลางคืน นอกจากนั้นห้องพักตามภาพในห้องนั้นกว้างขวางและสะอาด ทุกวันถ้าคุณขอการทำความสะอาดมันจะถูกทำความสะอาด พนักงานต้อนรับเป็นมิตรและยินดีให้ความช่วยเหลือหากเรามีปัญหาใด ๆ,8.5
38,ครั้งแรกที่กรุงเทพฯพยายามเข้าพักที่โรงแรมที่น่ารื่นรมย์แห่งนี้แม้ว่าคุณจะเข้ามาในซอย แต่จนถึงตอนนี้คุณสามารถรับรถตุ๊กตุ๊กฟรีได้จนกว่าถนนใหญ่จะคุ้มกับราคาของโรงแรม ห้องพักทำความสะอาดทุกวันและไม่มีน้ำแร่,8.8
39,วิวดีห้องพักกว้างขวางและสะดวกสบาย,9.7
40,โรงแรมที่มีการบริการที่ดีในระดับห้องพักมีขนาดกว้างขวางกว่าโรงแรมที่มีราคาแพงกว่าแม้ว่าการตกแต่งภายในจะไม่ใหม่ แต่ในความคิดของฉันมันไม่สำคัญในขณะที่ทุกอย่างทำงานได้อย่างถูกต้องมีเพียงหนึ่งที่ทำให้พอใจน้อย,9.7
41,แหล่งท่องเที่ยวมากใกล้อาหารฮาลาล,8.5
42,ห้องพักกว้างขวางเตียงคู่ที่ 3 คนนอนได้ ไม่สามารถใช้ทีวีได้ ค่อนข้างไกลจากประตูน้ำ เลนค่อนข้างลึกดังนั้นจึงไม่ยากที่จะเดินโดยไม่มีรถตุ๊กตุ๊ก,8.4
43,ผู้ชายที่แผนกต้อนรับค่อนข้างหยาบคายเมื่อเราขอให้เขาจองเราคว้าไปสนามบินเขาไม่ได้จองเราแทนเขาให้เราแท็กซี่ซึ่งเราจ่ายในราคาสูง ดังนั้นเราจึงสมมติว่าเขาได้รับเงิน โทวโรงแรมใกล้ตลาดประตูน้ำทำเลที่ตั้งดีเยี่ยม,6
44,โรงแรมยอดเยี่ยมมากพนักงานเป็นมิตรและเป็นมิตรมากและกระตือรือร้นมาก โรงแรมมีกลิ่นหอมมากห้องพักโอเคมากไม่มีอะไรให้บ่น,10
45,ฉันพอใจที่โรงแรมนี้ราคาเหมาะสมบริการก็มีประโยชน์มากสถานที่สะอาดทำเลที่ตั้งอยู่ใกล้กับตลาดประตูน้ำเชิงกลยุทธ์ห้องพักค่อนข้างใหญ่เครื่องปรับอากาศเท่านั้นไม่เย็น แต่โดยรวมแล้วฉันจะกลับมาอีกครั้ง,8.5
46,ฉันมีความสุขที่สุดที่นี่ พนักงานให้ความช่วยเหลือจริง ๆ ห้องพักสะอาดจริงๆ,9.7
47,โรงแรมของทุกคนดี หนึ่งเดือน 3 ครั้งถึงกรุงเทพจะอยู่ที่นี่เสมอ,9.1
48,เราพักที่ชั้น 4 ของห้องด้านลิฟท์ห้องโอเคก็โอเค แต่แผ่นมีรูผนังในมุมก็แตกเล็กน้อยทีวีมีช่องหัก แต่มันไม่สำคัญว่าช่อง cuna ก็โอเค ดังนั้นเราจึงถ่ายรูปในกรณีที่มีคนคิดว่าเราสร้างความเสียหาย แต่ไม่มีปัญหาไม่มีข้อมูลเกี่ยวกับผ้าเช็ดตัวและเครื่องเป่าผม แต่มีต้นฉบับอยู่ที่นี่เพราะที่นี่แผนที่ไม่ถูกต้องเพราะมีทางหลวงหลายสายที่อยู่ไกลออกไป ทำไมฉันพักที่นี่ในราคานั้น,8.5
49,ห้องมืดมากไม่เหมือนห้องคู่ของฉัน .. และแอร์ก็ตั้งไว้ที่ 20 องศาถ้าคุณตั้งไว้ต่ำกว่า 20 องศาเครื่องปรับอากาศจะรั่วฉันไม่ทำไมพวกเขาไม่เปลี่ยนแอร์:,8.3
50,พนักงานต้อนรับนั้นเป็นมิตร แต่เธอจะตำหนิเครื่องปรับอากาศของพวกเขาจากระยะไกลแตกและตำหนิให้กับลูกค้า ... และเครื่องปรับอากาศของพวกเขาก็ตั้งอยู่เหนือระดับ 20 องศาถ้าคุณตั้งไว้ภายใต้ 20 องศาเครื่องปรับอากาศจะรั่วฉันไม่ได้ทำไม แอร์ :(,6.3
51,ฉันมีความสุขมากกับทุกสิ่ง พนักงานโรงแรมเป็นกันเองมาก ทำเลที่ตั้งของโรงแรมสะดวกในการเดินทางไปยังบีทีเอสหรือตลาดหากคุณรู้ทางลัด และมีรถตุ๊กตุ๊กฟรีไปยังถนนสายหลัก,8.5
52,เครื่องปรับอากาศไม่สามารถปรับอุณหภูมิพวกเขายังแยกทั้งคืนสวิตช์ไฟก็หักและไม่สามารถปิดก๊อกน้ำในห้องน้ำก็ติดอยู่เปิดและเปิดค่อนข้างยาก,6
53,ที่ดีที่สุดสำหรับการพักในประตูน้ำใกล้กับสถานีรถไฟไปสนามบิน ฉันมีช่วงเวลาที่ดี ขอบคุณ iCheck inn 🙏,10
54,โรงแรมเก่า แต่ห้องพักสะอาดและเป็นระเบียบอุปกรณ์ครบครัน ฉันไม่ชอบกลิ่นของสเปรย์ในโรงแรมกลิ่นทั่วไปของชาวอินเดีย ตั้งอยู่ใกล้กับตลาดประตูน้ำมีรถตุ๊กตุ๊กใกล้ตลาดเสรีใกล้ BTS พญาไท,8.5
55,พนักงานต้อนรับเป็นกันเองมากและให้ความช่วยเหลือดีมาก ทำเลที่ตั้งอยู่ใกล้กับแหล่งช้อปปิ้งและมีให้ฟรีแม้ว่ามันจะไม่ถึงห้างสรรพสินค้าแพลตตินั่ม แต่มันประหยัดมาก อาหารเช้าก็อร่อยแม้ว่าจะมีให้เลือกไม่มากนักและมีเครื่องดื่มร้อนฟรี 24 ชั่วโมง (กาแฟช็อคโกแลตและชาไทย) ห้องพักดีจริง ๆ มีอ่างอาบน้ำใกล้กับ BTS พญาไทถนนไม่เหนื่อยและเมื่อคุณต้องการไปที่สถานีขนส่งเอกมัยหรือต้องการไป (สถานีขนส่งไปพัทยา) คุณไม่จำเป็นต้องเดินทางต่อ โรงแรมที่แนะนำคือประเด็น พรุ่งนี้พรุ่งนี้ถึงกรุงเทพแน่นอนว่าการมาพักที่นี่อีกครั้งก็ดีและราคาก็ยังคงเป็นมิตร,9.7
56,มีความสุขมากที่ฉันใช้เวลาทั้งคืนที่นี่โรงแรมสะอาดบริการก็โอเคที่จะพาเราไปที่แพลตตินัมและประตูน้ำ,9.4
57,ทุกอย่างดีและค่อนข้างพอใจ❤️,9.1
58,โรงแรมนั้นสะอาด แต่ไม่สามารถเปิดประตูระเบียงได้ดังนั้นมันจึงค่อนข้างลึกลับ,8.5
59,โรงแรมมีทำเลที่ดีพนักงานเป็นกันเอง แต่อุปกรณ์ในห้องนั้นเก่าเกินไป หัวเตียงยังคงไม่ได้รับการซ่อมแซมวอลล์เปเปอร์ฝักบัวติดอยู่ไฟห้องไม่สว่างพอ โรงแรมจำเป็นต้องได้รับการปรับปรุง,6.4
60,โรงแรมสะอาดห้องน้ำสะอาดพนักงานเป็นกันเองและช่วยเหลือดีเมื่อขอคำแนะนำ สถานที่ตั้งอยู่ใกล้กับสถานีรถไฟฟ้าบีทีเอส (ข้ามทางรถไฟ) แต่มันค่อนข้างไกลจากห้างแพลตตินัมเมื่อวานนี้จนกระทั่งโรงแรมกำลังคิดจะกลับไปที่แพลตตินั่มเพราะอยู่ไกล,8.7
61,การบริการที่ดีพนักงานต้อนรับเป็นมิตรมากและทำความสะอาดก็มีน้ำใจ ถ้าฉันมีโอกาสมาเที่ยวประเทศไทยอีกฉันจะเลือกโรงแรมนี้อีกครั้ง ขอบคุณมากสำหรับคนขับรถตุ๊กตุ๊กพาเราไปด้วยเสมอ,9.4
62,"หากคุณไม่ถูกบังคับให้ทำไม่ต้องดีกว่า นี่เป็นโรงแรมสุดท้ายหรือโรงแรมแห่งที่ 3 ของฉันในกรุงเทพจริง ๆ แล้วฉันไม่ใช่คนจู้จี้จุกจิกในการเลือกโรงแรมซึ่งเป็นสิ่งสำคัญที่จะต้องนอนหลับสบายไม่กลัวและเครื่องปรับอากาศเย็น เรื่องสั้นสั้น ๆ จากข้างนอกโรงแรมดูไม่เก่า แต่ในห้องมันเก่า ทำเลที่ตั้งค่อนข้างดี ความประทับใจแรกคือห้องนี้มีกลิ่นเหม็นเล็กน้อยมันมีกลิ่นเหมือนปัสสาวะรอบโต๊ะเครื่องปรับอากาศเก่าและเก่า ห้องน้ำอึดอัดเล็กน้อย ในทางตรงกันข้ามเราไปรอบ ๆ ใน Bkk เรากลับไปที่โรงแรม คุณเหนื่อยทั้งวันแอร์ก็ไม่เย็นเหมือนกัน เรามาถึงจริง ๆ แต่เนื่องจากบรรยากาศและอากาศของห้องทำให้มันอึดอัดมากในที่สุดเราก็มาถึงประมาณ 4 โมงเช้าและเครื่องปรับอากาศไม่ได้อยู่นานมันเป็น BROKEN (ตามเหตุการณ์ร้ายแรงของฉัน) เราไม่บ่นเพราะตอน 7 โมงเราต้องเตรียมตัวให้พร้อม แทนที่จะดูแลห้องที่เคลื่อนไหวและไม่นอนดังนั้นเราเลือกนอน และอีก 1 ห้องน้ำก็เปียกชื้นมากฝักบัวไม่สบายและฉันต้องการวิ่งออกจากห้องน้ำ ด้วยราคาเกือบ 500,000 สำหรับสิ่งอำนวยความสะดวกและรูปร่างของเครื่องปรับอากาศที่ชำรุดทรุดโทรมเราขอแนะนำอย่างมาก ไม่เคยกลับมาแน่นอน👍ฉันขอโทษที่ต้องพูดอย่างนั้น! หมายเหตุ: เครื่องปรับอากาศถูกเปลี่ยนเป็นเวลานานเกินไป ความสะดวกสบายจะสังเกตเห็นอีกครั้ง",5.4
63,โรงแรมตั้งอยู่ใกล้กับตลาดประตูน้ำใกล้กับ BTS พญาไท เดินทางสะดวก พนักงานมีความสุขมาก ฉันยินดีมากเกี่ยวกับโรงแรมนี้,9.4
64,ส่วนใหญ่โอเคสำหรับการเข้าพักครั้งนี้ห้องน้ำจะต้องปรับปรุงฮีทเธอร์น้ำเย็นและแรงดันน้ำก็ไม่โอเคเช่นกัน,6.7
65,ทำเลที่ตั้งตั้งอยู่ในพื้นที่ที่สะดวกสำหรับการช็อปปิ้ง แต่โรงแรมในซอยลึกเดินจากถนนสายหลักค่อนข้างไกลไม่สะดวกถ้าคุณต้องพกกระเป๋าเดินทางจำนวนมาก แม้ว่าจะมีรถตุ๊กตุ๊กรับส่งของโรงแรม แต่ก็เป็นไปได้ที่จะเข้าและออกในช่วงบ่ายคุณต้องไปด้วยตัวเอง ห้องของฉันอยู่บนชั้นสองประตูระเบียงหักดังนั้นมันจึงรู้สึกไม่ปลอดภัยที่จะออกไปข้างนอกหรือเมื่อนอนหลับบนชั้นต่ำดังนั้นความเสี่ยงของการถูกแฮ็กจึงสูง ลงทะเบียนสำหรับห้องคิงเบด แต่ไม่มีห้องพักพนักงานในตอนแรกไม่ได้บอกห้องทันที แต่บอกว่าคนขับ &quot;อัพเกรด&quot; เป็นเตียงคู่ขอให้อีกสารภาพว่าห้องเต็ม Wifi บนชั้นสองบางครั้งก็ใช้เวลา ห้องเสียงรบกวนฟังเสียงของห้องถัดไปและรถไฟวิ่ง,6.2
66,โรงแรมนี้ยอดเยี่ยมมาก ยุทธศาสตร์ที่ตั้ง สะอาดและมีกลิ่นหอมของมะพร้าวที่ฉันชอบ (สบายมาก) ฉันจะเลือกอันนี้เมื่อกลับมาถึงกรุงเทพ,9.4
67,ยินดีเป็นอย่างยิ่งเพราะโรงแรมตั้งอยู่ในใจกลางของประตูน้ำสามารถเดินทางไปยังห้างสรรพสินค้าสยามได้อย่างสะดวกสบายใกล้กับบุฟเฟ่ต์ของอาคาร Bayoke Sky สูง 84 ชั้น โรงแรมมีรถ tut tut ที่นำผู้เข้าพักไปยังระยะทางที่กำหนดใกล้กับโรงแรม แต่ยังช่วยในการเดิน เมื่อคุณต้องการกลับไปที่สนามบินใช้เวลาเดิน 1 นาทีไปยังสถานีรถไฟใต้ดินตรงไปยังอาคารผู้โดยสารสนามบินสุวรรณภูมิซึ่งราคาเพียง 45 บาท / คนซึ่งค่อนข้างถูกและสะดวก ห้องพักดีสะอาดทุกวัน แต่อาหารเช้าไม่ค่อยรวย แต่โดยรวมก็พอใจเช่นกัน,8.5
68,ฉันรู้สึกไม่พอใจกับการบริการที่โรงแรมถึงแม้ว่าแผนกต้อนรับจะเป็นมิตรห้องพักสะอาด แต่ห้องของฉันไม่เหมือนกันจริง ๆ ในภาพแสงในห้องมืดมีความรู้สึกมืดมัวมาก ห้องเก็บเสียงไม่ค่อยดีเครื่องทำความร้อนเสียจึงไม่สามารถใช้น้ำร้อนได้ โรงแรมมีรถตุ๊กตุ๊กฟรีบนถนนใหญ่ แต่ฉันแทบจะใช้ไม่ได้เพราะรถตุ๊กตุ๊กก็ยุ่งตลอดเวลา เตียงอยู่ตรงข้ามกับกระจกดังนั้นมันจึงน่ากลัวกว่ามาก ห้องมีระเบียง แต่ประตูระเบียงล็อคดังนั้นมันจึงไม่สามารถออกไปข้างนอกได้ โรงแรมบนรูปภาพดูดีมาก แต่มันก็ไกลจากโรงแรมคิวบิค,6.2
69,"โรงแรมสะอาด, สะอาดพนักงานสุภาพ, มืออาชีพ, กระตือรือร้น, อยู่ใกล้กับตลาดประตูน้ำ, สถานีรถไฟฟ้าบีทีเอสพญาไทง่ายต่อการเดินทางกลับ",9.4
70,ทุกอย่างดีมากยกเว้นเมื่อเช็คอิน,9.4
71,"พนักงานเป็นกันเองทำเลที่สะดวกสบายสำหรับการพักผ่อนไม่ไกลจากตลาดกลางคืนมีสิ่งอำนวยความสะดวกฟรีจากโรงแรมไปยังตลาดพร้อมเครื่องดื่มร้อนในล็อบบี้ห้องสะอาดและสั่งให้ใช้มาตรฐาน แต่ได้รับห้องดีลักซ์ , เครื่องทำความร้อนทำให้เป็นเรื่องง่ายสำหรับทุกกิจกรรมการท่องเที่ยวด้วยคูปองส่วนลดมากมาย",9.4
72,เป็นสถานที่ที่ดีพร้อมพนักงานที่ดี ห้องสวย,8.5
73,ห้องพักสะอาดกว้างขวางพร้อมทุกสิ่งที่คุณอาจต้องการสำหรับการเดินทางประมาณ 500 เมตรจากโรงแรมไปตลาดประตูน้ำ การเชื่อมต่อ wifi และความเร็วไม่ค่อยดี พนักงานเป็นกันเองและช่วยเหลือดี,9.4
74,"พนักงานต้อนรับเป็นกันเองกระตือรือร้น ห้องพักสะอาดการดูแลทำความสะอาดรายวัน ใกล้ BTS พญาไท, แหล่งช้อปปิ้ง, ตลาดขายส่ง, เซ็นทรัลเวิลด์, บิ๊กซี, ตึกใบหยก ...",9.1
75,"Swasdeekap! ประสบการณ์การเข้าพัก 3 คืนที่ iCheck inn Mayfair Pratunam เป็นที่น่าพอใจมากเป็นครั้งแรกที่ไปกรุงเทพอย่างฉันและที่สำคัญที่สุดคือโรงแรมสะอาด ปรากฎว่าโรงแรมอยู่ใกล้กับ BTS พญาไทซึ่งเชื่อมต่อโดยตรงกับ Raillink ที่สนามบินสุวรรณภูมิ นอกจากนี้ยังอยู่ใกล้กับตลาดประตูน้ำ, แพลตตินัมแฟชั่นมอลล์และห้างสรรพสินค้าที่มีชื่อเสียงอื่น ๆ การบริการยังดีมากและให้บริการรถตุ๊กตุ๊กฟรี :)",9.7
76,หากคุณไม่ได้วางแผนที่จะพักทั้งวันในโรงแรมและไปช็อปรอบประตูน้ำที่นี่จะเป็นโรงแรมที่สมบูรณ์แบบเพราะอยู่ใกล้กับตลาดประตูน้ำ โรงแรมมีรถรับส่งที่สามารถพาคุณไปตลาดหรือถนนสายหลักและคุณสามารถเรียกพวกเขามารับคุณ แต่จาก / ถึงซอย 13 และ 15 เท่านั้นสิ่งอำนวยความสะดวกของโรงแรมอยู่ปานกลางคุณต้องนำอุปกรณ์อาบน้ำของคุณเอง ฉันเอาที่ไม่มีอาหารเช้าจึงไม่สามารถให้ความเห็นเกี่ยวกับอาหารของพวกเขา พนักงานสุภาพและช่วยเหลือดีแม้ว่าบางครั้งพวกเขาไม่สามารถเข้าใจภาษาอังกฤษของเรา แต่พวกเขาก็ยังพยายามช่วยเหลือเรา สามารถเดินไปยังสถานีรถไฟฟ้าบีทีเอสได้สามารถสอบถามพนักงานของโรงแรมได้,8.4
77,โรงแรมสะอาด ฟรีกาแฟ - ชานม ทำเลที่ตั้งค่อนข้างโอเคใกล้กับตลาดประตูน้ำ รถตุ๊กตุ๊กพร้อมเสมอที่จะพาคุณไปที่นั่น ทุกคืนน้ำร้อนที่ยังไม่พร้อมและทุกอย่างเรียบร้อยดี คะแนน 9 คะแนน,9.4
78,คุ้มค่าอยู่ที่นี่ 7 วันในราคานั้นการบริการก็โอเคเป็นมิตรและทุกอย่างที่ช่วยให้มีรถตุ๊กตุ๊กฟรีแม้ว่าเขาจะไปไม่ไกล แต่มันค่อนข้างดีด้วยการเดินเท้าความสะอาดก็โอเค 10/10 แอร์เย็นเร็ว นอกจากนี้ยังไม่มีปัญหากับเราเป็นเวลา 7 วัน,8.8
79,ห้องพักดีมีปัญหาในการหาเครื่องทำความร้อนเพราะมันอยู่ภายใต้พื้นที่ประปา โรงแรมนี้ห้ามสูบบุหรี่ในอาคาร สถานที่ที่ต้องทำอยู่นอกโรงแรม,8.5
80,ทุกอย่างก็โอเคเครื่องปรับอากาศหยด &amp; เครื่องทำน้ำอุ่นไม่ทำงานโดยรวมก็โอเค,8.5
81,พนักงานโรงแรมไม่ค่อยเป็นมิตร,6
82,ฉันพักที่โรงแรมนี้ 4 คืน ห้องพักเรียบง่าย แต่ดี ทำความสะอาดทุกวัน เรากลับมาจากทัวร์และดูห้องพักของเราสะอาดทำให้เรายิ้ม โรงแรมให้บริการรถตุ๊กตุ๊กเพื่อไปที่ถนนสายหลักฟรี หากคุณเป็นมุสลิมคุณสามารถขอให้คนขับรถไปที่ร้านอาหาร Saneeya (ใกล้ที่สุด) หรือไปที่ถนนสำหรับถนนมุสลิม,9.1
83,ล็อบบี้ขนาดเล็กพนักงานช่วยเหลือเราโรงแรมดีไฟมืดนิดหน่อยตอนกลางคืนถ้าเราออกไปข้างนอกคนเดียวค่อนข้างใกล้กับประตูน้ำรถตู้สามารถจอดหน้าโรงแรม,8.5
84,โรงแรมที่ดีเล็ก ๆ น้อย ๆ มืดตอนกลางคืนถ้าเราออกไปข้างนอกคนเดียวค่อนข้างใกล้ประตูน้ำรถตู้สามารถจอดอยู่หน้าโรงแรมโอเคอาหารเช้าห้องโอเค,8.5
85,โรงแรมที่ดีไฟมืดนิดหน่อยตอนกลางคืนถ้าเราออกไปข้างนอกคนเดียวค่อนข้างใกล้ประตูน้ำรถตู้สามารถจอดอยู่หน้าโรงแรมได้อาหารเช้าโอเคห้องพักโอเค,8.5
