,Review,Rating
11,ที่พักสะดวกในการเดินทางลงจาก btsสะพานควาย (exit 3) เดินเค้าซอยนิดนึงก็ถึง พักห้อง Economy Double Room ห้องเล็กแต่ก็ไม่ได้อึดอัดมาก ความสะอาดพอใช้ มีผ้าเช็ดตัวให้ น้ำดื่มไม่มีเป็นขวดให้แต่จะให้กดน้ำใส่เยือกตรงชั้นล่างขึ้นไปที่ห้องพักแทน(นโยบายของที่นี่เพื่อลดขยะ) ฝักบัวในห้องน้ำเป็นแบบติดผนังปรับไม่ได้ น้ำที่ออกมาจากฝักบัวมันกระจายไปคนละทิศละทางทำให้รู้สึกอาบน้ำไม่ค่อยสะอาด,6.4
12,พนักงานเป็นกันเองดีค่ะ…ระบบความปลอดภัยดีมากค่ะ…ใกล้บีทีเอสมาก (มองเห็นตั้งแต่ทางออกสถานี)…ห้องสะอาดมาก,9.2
13,"ดี : ใกล้ bts สะพานควาย เดิน 3 นาทีถึง, staff ใจดี ไม่ดี : ผนังห้องบาง, มีกระจกห้องน้ำที่เดียว, ไม่มีลิฟต์",8.8
14,เดินทางสะดวกมากค่ะ ติดบีทีเอสสะพานควาย เดินใกล้นิดเดียว ห้องเล็กไปนิดแต่แอร์เย็น มีไดร์ให้ ไม่มีตู้เย็นแต่มีน้ำให้ค่ะ แต่ราคาแอบแพงไปนิด,8.4
15,ห้องพักค่อนข้างเล็ก โรงแรมอยู่ในซอย แต่ไม่ลึกมาก ของกินหาง่าย เดินทางสะดวก,10.0
16,ทำเลที่ตั้งดีมากอยู่ในย่านช้อปปิ้ง ที่พักสะอาด แอร์เย็นห้องน้ำสะอาด,10.0
17,ที่พักใกล้รถไฟฟ้าพนักงานบริการดีมาก ขนมด้านหน้าก็อร่อยค่ะ,9.2
18,ห้องเล็กกะทัดรัดดีครับ ความสะอาดดี ติสองเรื่องในห้องน้ำ 1. ฝารองนั่งชำรุด ขยับได้เกือบหลุดออกจากชักโครก 2. ฝักบัวน้ำกระจายมาก คิดว่าน่าจะตัน,8.0
19,ม่านปิดได้แค่ครึ่งเตียง ไม่มีที่นั่งเล่นที่เป็นห้องแอร์ เราพักhostel มาหลายที่ ไม่ค่อยชอบที่นี่เท่าไหร่ ดูแปลกๆ จองหักส่วนลดผ่านอโกด้า 2คืน 811฿ไม่มีอาหารเช้า เราว่าไม่คุ้มค่ากับเงินที่เสียไป,7.2
20,ห้องสะอาด ห้องน้ำแบ่งสัดส่วน ห้องอาบน้ำมีผนังกระจกกั้น กันพื้นส่วนอื่นไม่ให้เปียก เตียงนอนสบาย มีทีวี ไม่มีตู้เย็น แอร์เย็นสบาย ห้องมีขนาดเล็ก ราคาเท่านี้ถือว่าคุ้มค่ามาก อยู่ใก้สถานีรถBTSสะพานควาย เข้าซอยมาประมาณ100เมตร สะดวกมาก ห่างจากบขส.หมอชิต2.5กม.นั่งTAXIจากปากซอยไปท่ารถตู้หมอชิตแค่50บ.,10.0
21,เตียงมีรอยเปื้อนแดงๆ เหมือนรอยลิป ไม่มีแปรงสีฟันให้ ถังขยะมีแค่ 1 อันในห้องน้ำ ผ้าขนหนูเหมือนเก่าๆ ไม่มีตู้ให้ ไม่มีโต๊ะเครื่องแป้ง แต่ถ้าผู้หญิงมาคนเดียวไม่แนะนำ เพราะมีคนไร้บ้านนอนอยู่ข้างถนน วันที่เราไปประมาน 5 คนได้,3.6
22,เดินทางสะดวกมากๆค่ะ,10.0
23,บริการดีมากครับ ห้องสะอาด,10.0
24,ทำเลดี ใกล้รถไฟฟ้า เจ้าของร้านบริการดี ห้องนอนสะอาด ไม่มีลิฟ และห้องขนาดเล็ก ไม่มีที่เป่าผม และอื่นๆ มีแค่สบู่และยาสระผม มีน้ำให้ 1 ขวด โดยรวมแล้วถือว่าเหมาะสมราคา,9.2
25,เมาแล้วหาที่นอน แนะนำครับ,8.0
26,ห้องพักสะอาด มีไดร์เป่าผมให้ ที่พักก็อยู่ใกล้BTSสะพานควาย เซเว่นก็อยู่แค่หน้าปากซอย,10.0
27,อยู่,10.0
28,เครื่องทำน้ำอุ่น ไม่ร้อนเลย ทีวี จอเล็ก ค่ะ กระจกในห้องน้อย,6.8
29,แอร์มีกลิ่นเหม็นเวลาเปิดไปสักพัก,4.8
30,ทำเลดีครับ คิด BTS สะพานควาย เดินไม่ถึง 1 นาที ที่โรงแรมไม่มีลิฟท์นะครับ ตอนไปพักขั้น 4 ก็ไม่มีปัญกา ห้องเหมาะกับมานอนแล้วเข้าออกไปข้างนอก ไม่เหมาะทำงานหรืออยู่ในห้อง เพราะห้องค่อนข้างเล็ก แต่ก็สะอาดครับ เป็นโทนสีขาว,8.4
31,อยู่ติดบีทีเอสสะพานควายเลยค่ะ เดินออกทางประตูหมายเลข 3 แล้วเข้าซอยก็เจอรร เลยค่ะ แต่ห้องเล็กไปหน่อย ค่อนข้างอึดอัดค่ะ,7.6
32,ไม่มีทิชชู่ในห้อง,8.0
33,ใกล้ bts เดินทางง่าย สะดวก,8.8
34,ประตูเปิดปิดเสียงดังมาก,5.2
35,ขนาดห้องกำลังดี บรรยากาศโอเค สะอาด,8.4
36,"ใกล้ BTS, แต่ไม่มีลิฟ",8.8
37,ห้องพักดีแต่แคบไปหน่อย,7.2
38,ใกล้ bts เดิน 2 นาทีถึง,8.8
39,เดินทางสะดวก มี7-11ทางลงจากบีทีเอส,6.4
40,เสียงดัง,5.6
41,ที่พักสะอาด มีเครื่องซักผ้าล่างโฮสเทล กับให้กรอกน้ำขึ้นมากินเองได้,7.6
42,ใกล้ BTS เดินทางง่าย,8.0
43,ไม่มีลิฟท์พักชั้นสูงอาจจะไม่ค่อยสะดวก,6.8
