,Review,Rating
10,เป็นโรงแรมที่ส่วนตัวมาก ทางเดินคือโรงหนังเลยค่ะ ชอบระบบการแตะคีย์การ์ดขึ้นลิฟต์ รู้สึกปลอดภัย เพราะต้องเป็นลูกค้าเท่านั้นถึงจะใช้งานได้ ห้องขนาดไม่ใหญ่ แต่การจัดสัดส่วนดีมาก รู้สึกได้ใช้ในทุกพื้นที่ ไม่โล่งเกินไป การเดินทางก็สะดวก เพราะติด BTS วันที่เราเข้าพักเช็คอินช่วง 1 ทุ่มคือเงียบมาก 5555555 ลงมารับอาหารตอน 4 ทุ่มกว่าก็เงียบไปอีก คนไม่เยอะดีค่ะ ใครไม่ชอบความวุ่นวายแนะนำเลย แล้วก็รอบนี้ลืมสร้อยพระเอาไว้ พนักงานโทรมาแจ้งด้วย ขอบคุณมากเลยค่ะ เพราะนี่ออกมาได้หลายชั่วโมงแล้วก็ยังไม่รู้ตัวว่าลืมสร้อยไว้,4.7
11,โรงแรมดี ติดรถไฟฟ้า bts เดินทางสะดวก กลับมืดกลับดึกไม่น่ากลัว มีเซเว่นใกล้ๆ ภายในโรงแรมและห้องพักสะอาด พนักงานบริการดี มีประโยชน์,5.0
12,พนักงานที่จุดเช็คอิน ไม่แจ้งรายละเอียดเรื่องเงินมัดจำคีย์การ์ดให้ครบถ้วน ห้องพักเล็กมาก ไม่มีตู้เสื้อผ้า มีประโยชน์,1.0
13,เป็นโรงแรมที่สวย ทางเดินคล้ายๆกับโรงหนัง ห้องพักสะอาดโดยสวยตัวชอบห้องน้ำมากๆ 💞 มีประโยชน์,4.0
14,บริการดีมาก แต่ค่ามัดจำแพงไปนิด ห้องเขล็ก แต่สบาย เตียงนุ่ม มีประโยชน์,4.7
15,คือ ห้องหลักร้อย บริการความปลอดภัยระดับเพลตนินั่ม เลยค่ะ ขาดที่จอดรถน้อย ถ้ามีที่จอดรถนะ แจ่ม10ดาวเลยละค่ะ อีกอย่าง ครบจบห้องนี้ เหมาะกับการพักผ่อนมาก มีโอกาสพักอีกแน่นอนค่ะ เสียดายเพิ่งเจอห้องช้าไป ไม่งั้นพักอาทิตย์นึงละค่ะ มีประโยชน์,5.0
16,โรงแรมสะอาด เจ้าหน้า บริการดี เดินทางสะดวก มีประโยชน์,4.0
17,เหมาะกับการแวะพัก เพราะเดินทางสะดวก มีประโยชน์,5.0
18,ทำเลดี เตียงสบาย มีประโยชน์,5.0
19,อธิบายน้อยไปหน่อย อาหารดี อร่อยมากๆ มีประโยชน์,4.7
20,ดีมากเลยค่ะ ที่พักสะอาด พนักงานและแม่บ้านน่ารักค่ะ,5.0
21,สถานที่ตั้งดีมาก อยู่ติดสถานีรถไฟฟ้าเลย มีประโยชน์,4.2
22,ราคาไม่แพงและทำเลดีมากใกล้สถานีรถไฟฟ้า จะมาที่นี่อีกครั้ง ข้อความเดิม แปลโดย Google,4.2
23,โรงแรมเล็กแต่สะดวกสบายมาก มีอุปกรณ์ครบทุกอย่างที่จำเป็น (ยกเว้นเตารีด) ใกล้รถไฟฟ้า BTS สถานีสนามเป้า สะดวกมาก. ถ้ามีโอกาสกลับกรุงเทพ นี่ก็ยังเป็นทางเลือกของฉัน ^^ ข้อความเดิม แปลโดย Google,4.7
24,ที่ตั้งโรงแรมดีมาก ติด BTS แต่ย่านไม่มีเสียงดัง 7-11 ใกล้เคียง ห้องพักสะอาดมากและเตียงนอนสบายมาก พนักงานต้อนรับของโรงแรมดีและทำงานได้ดี (พนักงานฝึกงาน) ฉันจะกลับมาอีกครั้งในครั้งต่อไปเมื่อฉันไปกรุงเทพ ข้อความเดิม แปลโดย Google,5.0
25,แบน สวย คิดบวก ข้อความเดิม แปลโดย Google,4.7
26,โรงแรมมีทำเลที่ดีเยี่ยมติดกับสถานีรถไฟฟ้าบีทีเอสสนามเป้า การเช็คอินราบรื่นและรวดเร็ว พนักงานเป็นกันเองและช่วยเหลือดี ห้องพักสะอาดพร้อมสิ่งอำนวยความสะดวกขั้นพื้นฐาน โต๊ะเล็กไปหน่อย ช่องทีวีบางช่องไม่ได้เปิดตามที่ระบุไว้ในเมนู ข้อความเดิม แปลโดย Google,4.7
27,ห้องกลางๆ โลเคชั่นดี แต่ห้องเล็กกว่าที่คิดและความสะอาดก็โอเค คราวนี้ก็ได้ราคาสะท้อนทุกอย่าง แต่ทางเดินมืดไปหน่อย กลับดึกหน่อย น่ากลัวอย่าอยู่คนเดียวดีกว่า ข้อความเดิม แปลโดย Google,3.0
28,พนักงานดี สะอาด และใกล้สถานีรถไฟฟ้า โดยรวมโอเคค่ะ ข้อความเดิม แปลโดย Google,5.0
29,ดีใกล้btsสนามเป้า ข้อความเดิม แปลโดย Google,4.5
30,สถานที่ที่ดีและดีพร้อมพนักงานที่เป็นมิตร ข้อความเดิม แปลโดย Google,5.0
31,ผิวหนังคันและเกิดผื่นขึ้นจากผ้าปูที่นอน ข้อความเดิม แปลโดย Google,2.0
32,ที่จอดรถค่อนข้างจำกัดต้องแจ้งที่จอดรถ ข้อความเดิม แปลโดย Google,3.7
33,โรงแรมใหม่ที่ดีเยี่ยม สะอาด ใกล้รถไฟฟ้าใต้ดินมากจริงๆ 2 นาที ห้องพักมีทุกสิ่งที่คุณต้องการ คุณสามารถชงกาแฟในห้องได้ฟรีในเครื่องชงกาแฟแคปซูล นอกจากนี้ คุณสามารถสั่งอาหารเช้าได้ ซึ่งอยู่ห่างจากร้าน 7-11 ในระยะที่สามารถเดินไปถึงได้ ตัวเลขดูใหญ่ขึ้นในภาพ คุ้มค่ากับเงินที่เสียไป ข้อความเดิม แปลโดย Google,5.0
34,ห้องพักสะอาดและทันสมัยมาก อย่างไรก็ตาม มันไม่กว้างขวางมากนัก สถานที่ตั้งสะดวกมาก. ตั้งอยู่ใกล้สถานีรถไฟฟ้า BTS สนามเป้า ข้อความเดิม แปลโดย Google,4.0
35,เตียงก็ดี ข้อความเดิม แปลโดย Google,4.0
36,โรงแรมที่ยอดเยี่ยมมาก ยกเว้นห้องที่เล็กกว่าเล็กน้อย ใกล้รถไฟฟ้าใต้ดิน การจราจรค่อนข้างสะดวก เหมาะสำหรับเพื่อนครั้งแรก คราวหน้าจะมาพักอีก ข้อความเดิม แปลโดย Google,4.0
37,โรงแรมนี้ใกล้ BTS สนามเป้ามาก เดินเพียง 5 ก้าว ห้องพักสะดวกสบายและสะอาดมาก พนักงานช่วยเหลือดีและเป็นกันเองมาก ฉันจะแนะนำโรงแรมนี้และจะกลับมาอีกครั้ง ข้อความเดิม แปลโดย Google,5.0
38,อาหารเช้าก็ธรรมดาทุกวันเหมือนกันไม่มีอะไรเปลี่ยนแปลง ทำเลที่ตั้งสะดวกติดกับบีทีเอส ห้องพักเล็กมากและแออัด ฉันรู้สึกว่าฉันไม่สามารถเก็บกระเป๋าได้เยอะ มันมีเสียงดังมากในตอนกลางคืนใกล้กับริมถนนและหัวรถจักรก็ดังสุด ๆ ราคาที่อยู่อาศัยในเดือนมกราคมนั้นสูงมาก ข้อความเดิม แปลโดย Google,4.5
39,ไม่มีห้องหันหน้าเข้าหาถนนเงียบมาก โรงแรมมีขนาดเล็ก แต่มีรายละเอียดประณีตมาก อาหารเช้าเรียบง่าย การรับประทานอาหารในบริเวณใกล้เคียงไม่สะดวกเกินไปมีประตูถัดไป 7-11 และมีห้องนวด อยู่ห่างจากย่านธุรกิจสยาม BTS 4-5 นาที 30-33 บาทสะดวกมาก ที่จอดรถสะดวก ข้อความเดิม แปลโดย Google,5.0
