,Review,Rating
12,ชื่นชอบยังไงก็ยังคงชื่นชอบแบบนั้น มาพักซ้ำครั้งที่ 2 แล้วค่ะ ห้องน้ำก็สะอาด ห้องพักก็สะอาดค่ะ อยู่ใกล้ที่ขึ้นรถ สะดวกมากๆๆค่ะ,8.5
13,ทำเลดี เดินทางสะดวก พนักงานตอนรับกะเช้าบริการดี พูดจาดีเป็นกันเองแนะนำดีค่ะ,8.5
14,ดีมากครับแต่อยากให้มีบริการ เช็กอิน ได้ตลอด 24 ชม. ครับ,8.5
15,ไปทุกครั้งก็ดีทุกครั้งพนักงานช่วยเหลือดีค่ะ สองคืนเเรกได้ห้องติดถนนนอนไม่ได้เลยพนักก็ใจดีให้เปลี่ยนห้อง ขอบคุณนะคะ,8.5
16,โรงแรมอยู่ติดถนนเสียงรถค่อนข้างดัง,8.5
17,โดยรวมดีค่ะ ห้องพักสะอาด บรรยากาศสบายๆน่าพักผ่อน ห้องน้ำถึงจะน้อย แต่ก็ไม่ต้องรอเข้าค่ะ แต่เวลาห้องอื่นปิดเปิดประตูเสียงดังมาถึงในห้องพักด้วยค่ะ,8.5
18,เงียบสงบ หลับสบาย แต่มีปัญหาเรื่องทีวีเปิดไม่ติด,8.5
19,ห้องพักน่ารัก ห้องน้ำรวมถือว่าดีสะอาดมาก แต่ติดนิดเดียวเสียงรถขับผ่านไปมาเสียงแตรได้ยินชัดไปหน่อย,8.5
20,ห้องพักสะอาด เดินทางสะดวก มีโอกาสจะไปพักอีกค่ะ,8.5
21,ห้องพักสะอาด เดินทางได้สะดวกสบาย,8.5
22,ดี ห้องสบายสำหรับนอนคนเดียว ห้องน้ำสะอาด,8.5
23,โอเคดีค่ะ แต่ปลั๊กไฟแอบน้อยเกินไป,8.5
24,สะดวก ใกล้ bts เเนะนำถ้ามีเพื่อน มานอนด้วย ให้จองห้อง 2 คน ( คิดราคาเพิ่มหากจอง 1 คน ),8.5
25,ประทับใจทุกครั้งที่ไปพัก 2รอบแล้วไม่ผิดหวังเลย,8.5
26,ที่พักดี เดินทางสะดวก ห้องน้ำสะอาด,8.5
27,ดีค่ะ เดินทางสะดวก สะอาด ปลอดภัย :),8.5
28,ห้องพักสะอาด ทำเลดี แต่เช็คอินบ่ายสองเลยต้องรอนานหน่อยค่ะ,8.5
29,เป็นโฮสเทลที่สะอาดมาก เดินทางสะดวกสบาย ห้องขนาดกะทัดรัด ชอบมากค่ะ,8.5
30,เตียงนอนกว้าง สะอาด เป็นส่วนตัว พื้นที่รับรองชั้นล่างตกแต่งน่ารัก แนะนำปรับปรุงห้องน้ำมีกลิ่น ไม่ค่อยสะอาด,8.5
31,ห้องสะอาด เดินทางสะดวกติดกับป้ายรถเมล์และbts,8.5
32,ห้องสะอาด บรรยากาศดี พนักงานน่ารัก,8.5
33,ชอบค่ะ เวลาไปทำงานที่กรุงเทพได้ที่พักนี้เลยค่ะ,8.5
34,เดินทางสะดวก สะอาด มี WiFi ค่าห้องไม่แพง,8.5
35,ห้องสะอาดดีค่ะ ประตูเป็นคีย์การ์ด ห้องน้ำรวมก็สะอาดดี มีห้องอาบน้ำ 1 ห้องต่อ 1 ชั้น มีผ้าขนหนู แชมพูและสบู่เหลวคุณภาพดีให้ใช้ มีไดร์เป่าผมด้วยค่ะ ขนมให้ทานฟรี ก็มีขนมปี๊บนิดหน่อย กาแฟและชา ไม่มีโอวัลติน,8.5
36,ห้องพักดีเลยสะอาดมาครั้งหน้าไม่พลาดเเน่นอน,8.5
37,ห้องนอนใหม่ ห้องน้ำรวมแต่สะอาดดีแยกชายหญิง เลือกพักแบบห้องนอนเดี่ยว,8.5
38,มาพักหลายครั้งแล้วดีมากเลยค่ะ ตอนแรกที่รีวิวห้องน้ำน้อย พอไปอีกครั้ง พนักงาน จะแจ้งทุกครั้งว่า ห้องน้ำใช้ได้ทุกชั้น ถ้าดูจากจำนวนก็ยังน้อยอยู่ แต่ก็ถือว่าสะดวกมากขึ้นค่ะ,8.5
39,บริการ ที่พักสะอาด ติดตรงห้องน้ำแต่ละชั้นน้อยไปหน่อย ได้พักห้องที่ติดถนนเสียงรถดังมาในตอนกลางคืน,8.5
40,ตั้งในทำเลที่เดินทางสะดวก พนักงานยิ้มแย้มแจ่มใส มีน้ำดื่ม ชา กาแฟ ขนมให้ทาน ห้องพักสะอาดและใหม่มาก แต่ถ้าเพิ่มจำนวนห้องสุขาและห้องอาบน้ำต่อชั้นให้มากกว่านี้จะดีมากค่ะ,8.5
41,อยู่ใกล้บีทีเอสสนามเป้าค่ะ รถเมล์ก้อผ่านหน้าโรงแรม มีร้านอาหาร เซเว่นอยู่ข้างโรงแรม พนง.บริการดีค่ะ ห้องพักสะอาด ห้องน้ำสะอาดค่ะ,8.5
42,ชอบมาก สะดวกสบาย เสียดาย เจอรูมเมทนอนกรน,8.5
43,ค่อนข้างดีค่ะ เดินทางสะดวก ปลอดภัย,8.5
44,ประทับใจ ห้องดี สะอาด ทำเลดี เดินทางสะดวก,8.5
45,พนักงานตอนรับ เป็นกันเองมาก ห้องพักสบาย ห้องน้ำน้อยไปหน่อย โดยรวมถืดว่าดีครับ ใกล้อนุเสาวรีย์เดินทางสะดวก!,8.5
46,พักห้องรวมหญิงมี แค่ 4 เตียง เงียบสงบ ไม่วุ่นวายดี สะอาด แต่เริ่มมีฝุ่นในห้องพัก พื้นห้องอาบน้ำลื่นจากคราบสบู่ ที่แขวนฝักบัวฝักบัวชำรุด,8.5
47,สะอาด เดินทางสะดวก ติดเซเว่น พนักงานบริการดีค่ะ,8.5
48,ยังไม่ถึงเวลาเช็คเอาท์ แต่มีแม่บ้านเปิดประตูห้องเข้ามาโดยไม่ได้บอก,8.5
49,สะดวก สบาย เงียบ รูมเมทไทย/ฝรั่งน่ารักมากค่ะ,8.5
50,ห้องพักสะอาด เตียงนอนสบาย ราคาประหยัด,8.5
51,มาพักหลายรอบแล้วค่ะ เดินทางสะดวก ที่นอนสบายเป็นสัดส่วน มีผ้าเช็ดตัว สบู่ยาสระผม และไดร์เป่าผม แต่ห้องน้ำน้อยค่ะ,8.5
52,ห้องเตียงเดี่ยวราคาเท่าไรครับ,8.5
53,สะดวกในการเดินทาง และมีความส่วนตัวมาก,8.5
54,ห้องพักดี แอร์เย็น ใกล้แหล่งกิน แหล่งเที่ยว,8.5
55,อุปกรณ์ในห้องน้ำเริ่มชำรุด อยากให้มีการตรวจเช็คและซ่อมแซม,8.5
56,ห้องพักสะอาดดี ห้องน้ำแคบไปนิด,8.5
57,ครั้งนี้ลองพักแบบห้องรวมหญิง ไวไฟช้าเหมือนเดิม ผู้ร่วมห้องพักนี่แล้วแต่ดวง แต่ครั้งนี้น่าจะพกดวงมาน้อยเจอ 2 คนเสียงดังมากๆๆ ขยะเพียบ ตากกางเกงในโชว์เด่นเป็นสง่า เบียดเบียนล็อกเกอร์ไว้กระเป๋าเตียงอื่นด้วย ส่วนเตียงนี่เลือกหรือจองไม่ได้ค่ะ แล้วแต่ดวงว่างเตียงไหนก็เตียงนั้น ผู้พักเลือกกันเอง ทางโรงแรมไม่รู้ด้วยว่าว่างเตียงไหนต้องไปหาเอง ปลั๊กหัวเตียงมี 1 รูเท่านั้น แต่สวิตช์เปิดปิดไฟมี 2 ที่ ด้วยความที่ได้พักเตียงบนแม่บ้านอาจดูแลไม่ทั่วถึง หมอนและที่นอนมีฝุ่นเล็กน้อย แบบตบหมอนแล้วฝุ่นลอยละล่อง อาจด้วยเพราะเปิดไฟเลยเห็นชัด แต่โดยรวมพอใจกับครั้งนี้มากกว่าครั้งที่แล้ว,8.5
58,สะอาด สะดวก ใกล้ BTS แต่ที่นอนแข็งไปค่ะ,8.5
59,สะดวก สบาย สะอาด ติด BTS เดินทางสะดวกมากๆครับ,8.5
60,สบายเหมือนอยู่บ้าน เดินทางสะดวก สะอาด ปลอดภัย ราคาไม่แพง,8.5
61,ทำเลดีใกล้แหล่งช้อปปิ้ง ห้องสะอาด,8.5
62,ห้องพักสะอาด ห้องน้ำสะอาด เดินทางสะดวก,8.5
63,เดินทางสะดวก คนพลุกพล่าน ไม่อันตราย ติดถนน โดยรวมถือว่าดี,8.5
64,ดีค่ะ สะอาด ห้องน้ำห้องนอนไม่มีกลิ่นอับ,8.5
65,ที่พักสะอาด เดินทางสะดวก พักมาหลายครั้ง ประทับใจทุกครั้งค่ะ,8.5
66,ดีค่ะ สะอาด ไม่วุ่นวาย แถมโฮสต์ก็เป็นกันเอง,8.5
67,พนักงานต้อนรับสุดยอดมากๆ จำลูกค้าได้ น่ารักเป็นกันเอง,8.5
68,สะดวกในการเดินทาง อยู่ใกล้แหล่งชุมชน,8.5
69,ดีมาก จนอยากมาอีก ถ้าได้มีโอกาสมาเที่ยวย่านอนุสาวรีย์ชัยฯ,8.5
70,แอร์เย็น เดินทางสะดวก ข้างล่างที่พักมีกาแฟ น้ำดื่มบริการ เราเขียนไปขอชั้นล่างๆ แต่ได้ชั้นบนสุดแทน (อันนี้ทางtravelokaแจ้งไว้ก่อนแล้วว่าอาจไม่ได้อย่างที่ขอไป) เลยเหนื่อยเดินขึ้นบันได เพราะไม่มีลิฟท์,8.7
71,ประทับใจมากๆ คับ ถ้ามีโอกาสจะเข้าไปพักแน่นอนครับ,8.7
72,คีย์การ์ด 1 ใบสามารถไปแตะเข้าห้องอื่นได้ เคยแตะผิดก็เปิดได้ ความปลอดภัยถือว่าอันตรายมากเลย,8.7
73,มาพักที่นี่รอบที่สองแล้ว เตียงดี เดินทางสะดวก,8.8
74,ที่พักสะอาด เดินทางสะดวก ทั้งBTS และป้ายรถเมล์ ครั้งหน้ามาพักอีกแน่นอน,8.8
75,ห้องสวยน่านอน สะอาด คาเฟ่ด้านล่าง มัทฉะลาเต้ อร่อยมาก,8.8
76,ห้องรวมหญิงดีมาก ตู้ล๊อคเกอร์ใหญ่เก็บกระเป๋า 28 นิ้วได้เลย ที่นอนนุ่มมาก ชอบมาก แต่เป็นบันได กระเป๋าค้องยกหนักหน่อย,8.8
77,ห้องพักสะอาด ใกล้BTS อนุสาวรีย์ ด้านข้างมี7-11,8.8
78,ห้องสะอาด อยู่ใกล้ป้ายรถเมล์ และบีทีเอส,8.8
79,ที่พักสะดวก สบายใกล้สิ่งอำนวยความสะดวกต่างๆ ดีมากค่ะ ห้องพักสะอาด แต่ถ้าเพิ่มน้ำขวดภายในห้องให้จะดีมากๆ เลยค่ะ,8.8
80,ห้องพักสะอาด เหมือนในเว็บ เงียบสงบดี ระบบความปลอดภัยดีมาก ชอบพักชั้น 1 ค่ะ,8.8
81,ที่พักสะอาด ห้องน้ำสะอาด ดูดีมีเดียวเลยค่ะ แต่เสียอย่างเดียวที่ไม่มีลิฟท์ค่ะ ให้ 9 เต็ม 10 เลยค่ะ,8.8
82,ชอบมากๆครับ ทีเเรกก่อนจะเข้าไปก้ไม่อยากที่จะเข้าไปเพราะว่าห้องน้ำอยู่เเยก เเต่พอได้เข้าไปเเล้ว ดีมากๆเลยครับ ทางโรงเเรมน่ารักมากๆ โทรไปถามทางก็บอกเป็นกันเองที่สุด อยู่ไม่ไกลจากบีทีเอสเลยครับ ใครที่อยากหาโรงเเรมราคาไม่ถึงหลักพัน ที่นี้คือดีพูดเลยครับ #ความเห็นจากคนที่อยู่ยากเรื่องมากเรื่องที่พัก55 10 10 10 ไปเล้ย,8.8
83,เป็นโฮสเทลที่เดินทางสะดวกค่ะ จากสนามบินดอนเมืองนั่ง A2 มาลงป้ายก่อนเข้าอนุสาวรีย์เดินไปไม่กี่ก้าวก็ถึงแล้ว ที่นอนห้องรวมหญิง 4 เตียงก็โอเคค่ะ พื้นที่ใช้สอยค่อนข้างเยอะ เตียงใหญ่ แอร์เย็น มีผ้าม่านกั้นให้ รู้สึกเป็นส่วนตัว พนักงานยิ้มแย้มเเจ่มใส ที่พักมีผ้าเช็ดตัวให้ สบู่แชมพูก็ดีค่ะ ไม่ไก่กา เรารู้สึกว่าแชมพูนี่น่าจะใช้ของซันซิลนะคะ เตรียมเเค่แปรงสีฟัน ยาสีฟันก็พอค่ะ ในส่วนของพื้นที่คาเฟ่ข้างล่าง อันนี้ประทับใจมาก ตกแต่งสวย น่านั่ง แต่ช่วงกลางวันจะคนเยอะนิดนึงเพราะว่าจะมีคนมาใช้บริการร้านคาเฟ่ มีขนม ชา กาแฟ น้ำเปล่าฟรีแบบบริการตนเอง ส่วนใครอยากซักเสื้อผ้า ถ้าซักอย่างเดียว 40 บาท อบร้อนด้วยอีก 60 บาท ค่ะ เราชอบนะคะ พนักงานให้ทิ้งเสื้อผ้าไว้ เดี๋ยวเขาจะซักให้เราเลย,8.8
84,สะดวก แต่น่าจะมีน้ำให้ในห้องกับทิชชู อดทนกับเสียงรถนิดหน่อย เอาสะดวกเดินทางดีมาก,8.8
85,ทำเลดี เดินทางสะดวก สะอาด มีระบบคีย์การ์ด,8.8
86,สะดวกในการเดินทาง และการหาร้านอาหาร,8.8
87,ห้องพักสะอาด มีร้านสะดวกซื้ออยู่ใกล้ๆ,8.9
88,ห้องพักสะอาด อยู่ใกล้อนุ แนะนำเลยค่ะ,9
89,ดีหมดแต่ให้แม่บ้านมาเก็บห้องทั้งที่ยังไม่ได้เข็คเอ้าท์อันนี้แย่มากควรถามลูกค้าก่อนไม่ใช่คิดเอง,9
90,ห้องน้ำเหม็น ในห้องนอนน่าจะมีทิชชู,9
91,สะอาด เดินทางสะดวก ใกล้ 7-11 ใกล้อนุฯ,9
92,อาหารเช้าไม่โอเคค่ะ อยากให้เพิ่มอาหารมากกว่านี้ เช่น ข้าวต้มก็ได้,9
93,พนักงานต้อนรับน่ารักเเละเป็นกันเองมากๆ ทุกอย่างคือดี เเต่เเอบเสียดายที่มีปลั๊กไฟเอาไว้สำหรับชาร์จน้อยไปหน่อย ให้ 9/10 ไปเลย,9.1
94,ขึ้นเครื่องบินมาต่อ Airport Shuttle Bus สาย A2ลงอนุเสาวรีชัยเดินมานิดเดียวถึงที่พักสะดวกมากเลย ที่พักราคารับได้ห้องสะอาดห้องน้ำรวม. ขากลับก็ขึ้น Airport Shuttle Bus สายA2ถึงสนามบินเลย,9.1
95,ดีมาก สงบเงียบ ให้ความเป็นส่วนตัวสูง สะอาด,9.1
96,ห้องสะอาด ที่พักยอดเยี่ยม เงียบ เหมาะแก่การพักผ่อน,9.1
97,ที่พักสะอาดดีค่ะ แม่บ้านน่ารัก อินเทอร์เน็ต wifiใช้ได้ดี มีบริการน้ำดื่มกาแฟขนมชั้นล่างน่ารักสุดๆค่ะ,9.1
98,ห้องสวย สะอาด เป็นส่วนตัว เดินทางง่าย ใจกลางเมือง,9.1
99,ห้องพักสบาย เดินทางสะดวก ข้างที่พักมีเซเว่น พนักงานยิ้มแย้ม มีไดร์เป่าผม,9.1
100,เดินทางสะดวก สะอาด แอร์เย็น จำนวนเตียงกำลังดี ไม่เยอะเกินไป,9.1
101,ดีครัช อยู่ในเมือง ใกล้ทุกที บริการดี รวดเร็ว และเป็นกันเอง น่ารักคับ,9.1
102,ห้องพักชั้น2 ห้อง4 แอร์อยู่ตรงประตูทางเข้าซึ่งเตียงทึบและหันหลังให้แอร์ เวลานอนพอปิดม่านลมไม่เข้า ค่อนข้างร้อน ต้องนอนเปิดม่าน แต่มีพัดลม ก็ช่วยได้ ที่เหลือดี ที่ตั้งดี เดินทางง่าย สะอาดค่ะ,9.1
103,ดีมากห้องน่ารักมาก พนักงานใจดีน่ารักที่สุด,9.1
104,สะอาดกว่าที่คิดไว้มาก แม้ห้องอาบน้ำจะมีน้อยและแคบไปบ้าง แต่คก็ถือว่าโอเคมาก ๆ และบันไดค่อนข้างสูงชัน แนะนำให้ค่อย ๆ เดิน (ไม่มีลิฟต์),9.1
105,ใกล้อนุสาวรีย์ ราคาประหยัด ห้องใหม่,9.1
106,ห้องพักดี สะอาด ใกล้แหล่งเดินทาง แต่น้ำในห้องน้ำไหลเบาไปหน่อยค่ะ,9.1
107,ที่พักใกล้แหล่งต่อรถ มาพักเป็นครั้งที่ 6 แล้ว อยู่ใกล้ bts และศูนย์รวมการต่อรถ ใกล้ห้างสรรพสินค้าและร้านสะดวกซื้อ ห้องนอนสะอาด แต่อาจมีกลิ่นอับ แต่ก็สมราคา 400-600 บาท ห้องน้ำรวม แต่ก็เป็นสัดส่วนดี มาทุกครั้ง ระยะ 2 ปีสภาพห้องจะรีโนเวทใหม่อยู่เสมอ หรือถ้าใครต้องต่อเครื่องบินทั้ง BKK or DMK ก็แนะนำ ถ้ารวมเวลาเดินทางทั้งหมดแล้ว 1 ชั่วโมง,9.1
108,ข้างที่พักมี 7-11 ห้องพักและห้องน้ำสะอาดมาก ไม่มีลิฟต์ บริการดี เสียอยู่นิดนึงตรงห้องไม่เก็บเสียง เวลามีคนเดินผ่านคุยกันได้ยินชัด มีเสียงจากการจราจรบนถนนบ้าง แต่โดยรวมแล้วดีค่ะ ชอบ เป็นตัวเลือกที่ดีสำหรับคนที่ต้องไปธุระแถวอนุสาวรีย์หรือแถบรถไฟฟ้าค่ะ เพราะเดินทางสะดวกมาก,9.1
109,สะอาด เป็นมิตร คุ้มราคา เสียแต่บันไดหลายชั้นนี่แหละ,9.1
110,การเดินทางสะดวก หาง่าย หาของกินง่าย,9.1
111,"ที่ตั้งดีมาก เดินทางสะดวก อยู่ใกล้อนุสาวรีย์ชัย ป้ายรถเมล์อยู่ข้างหน้า ไม่ไกลจาก BTS อนุสาวรีย์ชัยสมรภูมิ พอเดินไหว ที่พักสะอาด ร้านอาหารเยอะมาก ใกล้แหล่งช๊อปปิ้ง

ข้อเสีย -ห้องน้ำน้อย ห้องพักจะได้ยินเสียงรถวิ่งบ้าง (แต่ไม่มาก) ไม่มีลิฟต์ แต่เทียบกับราคาก็คุ้มค่า",9.1
112,ห้องพักสะอาด แต่ไม่มีลิฟท์ มีทั้งหมด 5 ชั้น ตกแต่งสวยงาม น่านอน,9.1
113,ห้องพักสะอาด แอร์เย็นดีค่ะ เตียงก็นุ่ม นอนหลับสบาย ข้างล่างมีขนมและกาแฟให้รับประทานด้วย ที่สำคัญอยู่ใกล้ 7 และ BTS ค่ะ สะดวกในการเดินทาง ไว้โอกาสหน้าจะมาพักอีกค่ะ so good 😋👍🏻😜,9.1
114,ห้องเดี่ยวสะอาดดีค่ะ พนักงานอัธยาศัยดี ให้บริการและแก้ปัญหาได้ค่อนข้างดี ห้องน้ำและห้องอาบน้ำก็สะอาดดีค่ะ,9.1
115,ชอบการตกแต่ง ความสะอาดมาก ทำเลดี ไม่ไกลจากอนุสาวรีย์ชัย ถ้ามาบีทีเอสจะเดินไกลหน่อยแต่พอไหว อยู่ใกล้แหล่งค้าขาย การเดินทางไปที่ต่างๆสะดวกมาก ห้องจะได้ยินเสียงรถบ้างเพราะอยู่ติดถนนใหญ่ มีป้ายรถเมล์ข้างหน้า ไม่มีลิฟต์ขึ้นลง เราพักห้องรวม 4 เตียง ข้อเสียคือห้องน้ำน้อยไป แต่รวมๆเมื่อเทียบราคาคุ้มค่า คิดว่าจะกลับไปพักอีกแน่นอน,9.1
116,ห้องพักสบายมากๆ ครั้งหน้าจะไปพักอีกค่ะ,9.1
117,ที่พักสะอาด ใกล้รถประจำทาง และน่าอยู่,9.1
118,สะดวก มา กทม. ทุกครั้งเลือกที่นี่อันดับต้นๆ,9.1
119,แม่บ้านดีมากเลยค่ะ โรงแรมสะอาด,9.1
120,อยู่ติด 7-11 แล้วใกล้ๆก็มีร้านก๋วยเตี๋ยวร้านอาหารตามสั่งเต็มเลย,9.1
121,เดินทางสะดวก ห้องสะอาด ห้องน้ำก็สะอาด,9.1
122,พนักงานให้บริการดี ห้องพักสะอาด เดินทางสะดวก,9.1
123,ทำเลดีมาก แต่ห้องน้ำน้อย ราคาสูง อาหารเช้าเป็นแค่ขนมแห้งๆกับกาแฟ,9.2
124,สะอาด เงียบสงบ มีร้านกาแฟใต้อาคาร,9.3
125,พนักงานต้อนรับตอนกลางคืนที่เป็นผู้ชายบริการไม่ค่อยดีไม่มีหัวใจบริการห่วงแต่เล่นเกมส์มองแต่จอมือถือไม่สนใจลูกค้า ที่ไม่เคยมา โรงแรมดีเยี่ยม ทำเลสะดวก นอนสบาย ห้องน้ำแคบและอับจริง ไม่เพียงพอ ระบายอากาศยังไม่ดี เตียงนุ่มมาก นิ่มสบาย สะอาด อาหารอร่อย ดีเกือบครบทุกอย่าง ประทับใจราคาแบบนี้ คุ้มค่ามากๆ เดินทางสะดวก,9.3
126,ทำเลที่ตั้งหาง่าย สะดวก ห้องพักสะอาดมาก บริการดี แต่มีเสียงรถวิ่งทั้งคืน แนะนำ เตรียมโฟมอุดหูไปด้วย,9.3
127,ห้องเหมือนในรีวิวเลยค่ะ สบาย สะอาด นอนสบาย ใกล้เสารีมากกก ข้าง7-11บอกเลยโ***สะดวก,9.4
128,ทำเลดี ไม่ห่างจากรถไฟฟ้าBTSสามารถเลือกลงสถานีสนามเป้าหรืออนุสาวรีย์ มีรถเมล์ผ่านหลายสายทำให้เดินทางสะดวกไปที่ต่างๆของกรุงเทพ ร้านอาหารอร่อยเยอะมาก ใกล้แหล่งช๊อปปิ้งมากมาย ที่พักสะอาดมาก บริการประทับใจ คุ้มค่าราคา,9.4
129,ห้องพักดีมากค่ะ สะอาด ห้องน้ำถึงเป็นห้องรวม ก็สะอาดดี ใกล้BTS ใกล้ป้ายรถเมล์ เดินแป๊บเดียวถึง หาของกินง่าย ถ้ามีโอกาสจะไปพักอีกค่ะ,9.4
130,ห้องน้ำรวมก็จริงแต่สะอาดมากๆ แม่บ้านพูดจาดี พนักงานก็พูดจาดี เอาจริงๆอยากกลับไปจองอีกค่ะ แถวนั้นของกินเยอะ มีเซเว่นอีก สะดวกสบายสุดๆเลย,9.4
131,เดินจากสถานีอนุสาวรีย์ประมาณไม่เกิน 10 นาที มี 7-11 ข้างๆ ล็อบบี้สะอาด มีร้านคาเฟ่ (ไม่ได้ลองชิม) มีให้ฝากกระเป๋าในกรณีที่มาถึงก่อนเวลาเช็คอิน พักห้องส่วนตัว ห้องสะอาดดี แต่ไม่ค่อยเก็บเสียงดังจากถนน (ไม่มีปัญหา นอนได้เหมือนเดิม) ห้องน้ำรวมก็สะอาดค่ะ ถ้ามีโอกาสได้ไปแถวนั้น จะกลับไปพักอีกค่ะ,9.4
132,ห้องเหม็นอับตอนเริ่มเปิดแอร์ สักครึ่งชม.ก็หาย ห้องน้ำน้อยไปหน่อยสำหรับโฮสเทลห้องน้ำรวมค่ะ,9.4
133,โรงแรมสะอาด เงียบสงบ พนักงานบริการดีมาก,9.4
134,เคยพักมาแล้วครั้งนึง ไว้วางใจมาพักเป็นครั้งที่ 2 ถ้าจำเป็นต้องหาพัก ก็จะมาพักที่นี่อีกครึ้งแน่นอน เดินทางสะดวกสบาย ราคาประหยัด ครบครันไปหมด 👍,9.4
135,พักหลายรอบแล้วว ดีมาก หลับสบาย,9.4
136,ห้องพักแอร์ สะดวกสบาย มีwifi ห้องน้ำสะอาด ใกล้ป้ายรถเมล์และร้านสะดวกซื้อ ราคาประหยัด พักคนเดียวได้สะดวก บริการเป็นกันเอง,9.4
137,โรงเเรมดีมากๆ สะอาด สะดวก บริการคอยต้อนรับเป็นกันเอง,9.4
138,โฮสเทลก็ก็ดี ที่พักดี เตียงดี เสียแต่ห้องน้ำมันอับไปหน่อย ไม่มีเครื่องดูดอากาศ หรือที่ระบายอากาศ ด้วยความที่เป็นห้องน้ำรวมแล้วคนใช้เยอะ มันเลยไม่มีที่ระบายความร้อน,9.4
139,เดินทางสะดวกมากๆ คะ สะอาด ปลอดภัย,9.4
140,สะอาด ใกล้ศูนย์คมนาคมขนส่ง ทุกอย่างลงตัว โดยเฉพาะพนักงานบริการดีมาก,9.4
141,โรงเเรมหาง่ายอยู่ติดถนน ห้องพักห้องน้ำสะอาดน่าพักน่านอนสมราคา,9.4
