,Review,Rating
15,ไม่มีพนักงานที่หน้าเคาน์เตอร์เช็กอิน ต้องรอประมาณ 30 นาทีจึงจะได้เช็กอิน ที่นั่งรอไม่สะดวก โรงแรมอยู่ในซอยลึก ห้องกว้าง สะอาดดี,6.1
16,โรงแรมอยู่ในซอยลึกมาก ถ้าหาโรงแรมไม่เจอโทรเรียกรถของโรงแรมได้ แต่ครั้งละ 20 บาทต่อคน ถ้านั่งรถออกจากซอยมาก็ขึ้นบีทีเอสไปไหนมาไหนได้ พนักงานขับรถไปส่งบริการดี ช่วยถือของเปิดประตู แต่คนบริการที่หน้าเคาน์เตอร์พูดจาเหมือนจะรำคาญ ไม่ค่อยยิ้ม เสียงพูดไม่ค่อยต้อนรับ ไม่มีบริการทำความสะอาดห้องที่ไปพัก ในเว็บบอกมีตู้เย็น แต่จริงๆถ้าถามว่าจะไปพักที่เดิมอีกมั้ย ถ้าไปอีก คิดว่าไม่แล้ว แต่โดยรวมก็ถือว่าได้ถ้าจำเป็นต้องพักที่นี่,6.2
17,รร.ดี สวยมากๆ แต่เสียดาย ที่น้องที่เฝ้าหน้าฟร้อนท์อัทยาศัยไม่ค่อยดี ทำให้ความอยากมาพักซ้ำไม่มีค่ะ,6.6
18,ห้องพักสะอาดค่ะ น่าอยู่ แต่ที่พักอาจจะอยู่ลึกหน่อยค่ะ,8.2
19,โดยรวมโอเคเลย...,8.3
20,ห้องพักสะอาด พนักงานบริการดีค่ะช,8.4
21,ชอบห้องพักค่ะ แต่โรงแรมอยู่ในซอยลึกไปหน่อยค่ะ,8.4
22,ทุกอย่างดีหมด แต่พนักงานต้อนรับ ไม่มี Service mind,8.4
23,ที่พักสะอาด สบาย แต่อยู่ในซอยลึก มีบริการรถรับส่งหน้าปากซอย,8.4
24,ห้องสวย บริการดีคับ ติดนิดเดียวไม่มีตู้เย็นในห้องและอยู่ลึกไปนิด,8.5
25,ดีนะ แต่อยู่ลึก ไม่เหมาะกับคนที่ไม่มีรถ และต้องการเดินทางด้วย bts,8.5
26,ดีมากๆค่ะ แต่ติดอยู่ในซอยลึกไปหน่อย,8.5
27,เสียดายเข้าซอยลึกมากคะ แต่สถานที่สะอาด ปลอดภัย และสบายคะ,8.5
28,ห้องพักดีค่ะ แต่อยู่ลึกไปหน่อย,8.5
29,พนักงานน่ารัก ห้องน่ารักค่ะ สะอาด เงียบสงบ,8.5
30,อยู่สุดซอยเลยค่ะ แต่โดยรวมดี ผ้าม่านห้องน้ำดูไม่ค่อยสะอาด เลอะๆนิดหน่อย ไม่มีตู้เย็นค่ะ อย่างอื่นดีหมดค่ะ,8.5
31,ห้องพักสะอาดดีค่ะ บริการดีค่ะ พนักงานยิ้มแย้มดีค่ะ,8.5
32,อยู่ในซอยลึก...,8.5
33,ดีค่ะ โรงแรมสะอาดค่ะ ทางเข้าลึก แต่มีรถส่งค่ะ,8.5
34,ที่พักเข้าไปจากหน้าซอยลึกพอควรค่ะ เดินเข้าไม่ไหวต้องนั่งวินหรือแท็กซี่เข้าไป แต่ตอนออกมาจากที่พักมีบริการรถส่งหน้าซอยฟรี ถึงบีทีเอส 20 บาทถือว่าดีค่ะ ส่วนเรื่องอื่น ความสะอาดดีค่ะ มีห้องโถงให้ใช้รวมดี ห้องโถงตกแต่งดีค่ะนั่งอ่านหนังสือกินข้าวนี่โอเคเลย,8.7
35,ห้องกว้างและสะอาดมากเลยค่ะ พนักงานก็ตอนรับดีมาก ถือว่าที่พักน่าอยู่เลยติดแค่อยู่ลึกมาก,8.7
36,ห้องกว้าง สะอาดดี แต่อยู่ในซอยลึกมาก,8.7
37,อยู่ลึกไปหน่อย แต่พนักงานต้อนรับใจดี ขับรถออกมาส่งและเรียกแท็กซี่ให้ ภายในสวยมาก น่าพักผ่อน ให้คะแนนเต็มเลย,8.7
38,พอดีว่าต้องมา รพ.รามา หลายวัน เลยต้องหาที่พักใกล้ๆ รพ. นี่คืออีกที่ที่แนะนำนะครับ ข้อดี 1.เงียบสงบ 2.มีที่จอดรถ 3.ห้องสอาด 4.พนักงานเป็นกันเองและบริการดี 5.ราคาประหยัด 6.ระบบความปลอดภัยดี ข้อเสีย 1.ทางเข้าจะลึกหน่อย ไม่สะดวกต่อผู้ไม่ได้นำรถมา 2.ไม่มีตู้เย็น สรุป ผมให้ 80%,8.8
39,ห้องพักสบาย กว้าง สะอาดดี แต่แอบรู้สึกว่าห้องอับไปหน่อย เหมาะกับมาพักแค่คืนเดียว สำหรับคนไม่มีรถ อาจเดินทางเข้ามาลำบากหน่อย,8.8
40,พนักงานบริการดีมาก น่ารักทุกคน ห้องพักสะอาด แต่ไม่มีตู้เย็นค่ะ อยากได้อะไรขอพนักงานได้หมดเลยค่ะ ชอบที่นี่มาก ถ้ามีโอกาสจะกลับไปพักอีก,8.8
41,ที่ตั้งอยู่ในซอยลึกมาก และเป็นซอยตันด้วย แต่โรงแรมก็แก้ปัญหาด้วยบริการรถรับส่งไปถึงบีทีเอสอารีย์ ก็โอเคอยู่ค่ะ,8.8
42,เงียบดี สะอาด ไม่มีรถผ่าน อยู่ในซอยค่อนข้างลึก,8.9
43,ทำเลที่ตั้งเข้าถึงยาก ต้องเข้าซอยลึก,9
44,ดีมากเลยค่ะ มีบริการอำนวยความสะดวกให้ลูกค้า,9.1
45,ห้องสบายมาก ในราคานี้ แต่เสียอย่างเดียว คืออยู่ลึกมากไปหน่อยค่ะ,9.1
46,ห้องพักสะอาดมากค่ะ บริการประทับใจ,9.1
47,สะอาดดี ราคากลางๆค่อนไปถูก คุ้มค่ากับราคา,9.1
48,ดีมาก ห้องสะอาด ตกแต่งสวยมากๆ,9.4
49,โรงเเรมถือว่าดีมากครับ เงียบ มีเเต่เสียงฝาท่อเล็กน้อย อยู่ในซอยลึกหน่อย ห้อง 21 แอร์เก่าครับเสียงแอร์ดังไม่ค่อยเย็นเท่าไหร่ครับ,9.4
