,Review,Rating
27,ถ้าเทียบกับโรงแรมในเครือ UHG อีกโรงแรมที่ไปพักมา โรงแรมนี้คือ Luxury มากเมื่อเทียบกับราคา มี BTS อารีย์อยู่ใกล้ๆประมาณ 500 เมตร ถ้ามีโอกาสจะกลับไปพักอีกครับ,8.5
28,ห้องพักสะอาด วิวเมืองสวย เหมาะกับการพักผ่อนมาก เดินจาก BTS อารีย์ไม่ไกล,10
29,ใจกลางเมือง มีร้านอาหารร้านสะดวกซื้อด้านล่าง ใช้อาคารร่วมกับสำนักงานเช่า ลิฟท์จากชั้นจอดรถคนเยอะไปหน่อย,8.5
30,ที่พักหรู วิวห้องสวยงาม การบริการที่ดีเยี่ยม อาหารเช้าที่มีหลายเมนูให้เลือกทาน ประทับใจ จะกลับไปพักอีก,9.7
31,ห้องพักสะอาดมากๆครับ ไว้มีโอกาสจะกลับมาใช้บริการใหม่,9.7
32,ห้องสะอาด ราคาไม่แพง คุ้มค่ามาก ภายในอาคารมีทั้ง starbuck 7-11 the pizza,9.7
33,ห้องสวยสะอาดราคาดี วิวเด็ดมากๆ,9.4
34,ห้องพักดีมากค่ะ ถึงขนาดจะไม่ได้ใหญ่มาก แต่มีทุกอย่างครบ เตียงนอนสบาย เงียบสงบดีค่ะ มีสระว่ายน้ำด้วย มีเวลคัมดริ้งด้วย พนักงานบริการดี ลิฟต์เร็วมาก เยี่ยมเลยค่ะ จะกลับมาพักอีกค่ะ,9.7
35,ห้องสะอาด กว้างขวาง ไม่อึดอัด กระจกใสห้องน้ำมีม่านปิดให้นะ มีอุปกรณ์ครบ กาน้ำร้อน ไดร์เป่าผม ตู้เย็น และไมโครเวฟ ที่สำคัญมีปลั๊กไฟแทบทุกมุมห้อง ชอบมากๆ อาหารเช้าหลากหลาย เข้ามาพัก 2 คืนพาแม่มาหาหมอตามนัดที่รพ.รามา ยังพอมีที่จอดรถให้ในวันธรรมดา แม่ติดใจชอบมากบอกมาคราวหน้าจะมาพักที่นี่อีก ปล.พนักงานสุภาพ มารยาทดีครับ,8.5
36,พักที่นี่เป็นประจำ สบาย รวมๆคือดีค่ะ,9.7
37,ห้องดี วิวดีมาก นอนดูวิวได้ตั้งแต่บนเตียง ขึ้นไปรูฟท็อปก็ยิ่งดีมาก ที่สำคัญที่สุดพนักงานดีมาก โดยเฉพาะรีเซฟชั่นที่ชื่อโรส เราทำพระหายในห้อง พนักงานก็ตามหากันใหญ่ จนทุกคนบอกว่าคงไม่ได้คืนแล้ว จนเราถอดใจ แต่เค้าก็ยังตามกันต่อจนได้คืน น่ารักมากจริงๆ ขอบคุณอีกครั้งด้วยคะ มาพักกันได้ปลอดภัยทั้งคนทั้งของจริงๆคะ,10
38,ดีมาก ชอบมาก สะดวกสบาย พนักงานบริการเยี่ยม สิ่งอำนวยความสะดวกดีสุดๆ สระว่ายน้ำสวยมาก,9.7
39,ผ้าเช็ดตัวแขกคนเก่ายังอยู่ในห้องพักอยู่ ตอนเข้าพัก,6.1
40,ห้องพักสะอาด พนักงานบริการดีมากๆค่ะ,9.7
41,โรงแรมดีมากค่ะ ห้องใหม่ กว้างและสะอาด เดินทางง่าย ด้านล่างมีเซเว่นและร้านอาหาร ไม่ใกล้จากบีทีเอสมาก โรงแรมมีที่จอดรถค่ะ แต่ถ้าจอดคิดเพิ่ม 100บ./คืน/คันค่ะ,9.4
42,ดีมาก ทุกอย้างดี จะมาอีกค่ะ,9.7
43,ที่พักดี สะอาด เดินทางสะดวกค่ะ,9.1
44,ห้องสะอาด ขนาดกำลังดี ปลั๊กไฟมีทุกจุดที่จำเป็นต้องใช้ นั่นหมายความว่าการออกแบบห้องดีมากค่ะ อาหารเช้าหลากหลาย สระว่ายน้ำวิวสวย ฟิตเนส ซาวน่าครบครัน ที่สำคัญพนักงานบริการได้อย่างดีเยี่ยมทุกส่วนเลยค่ะ ชอบมากค่ะ ครั้งหน้าไปกทม.ที่แรกที่ตัดสินใจจะไปพักคือที่นี่อีกแน่นอนค่ะ !,10
45,ที่พักดี สระน้ำสวย บริการดีมาก ไปพักบ่อยมากค่ะ ข้าวล่างมีสตาบั้ค เซเว่น ที่ท่องราตรีก็เพียบ แจ๋วเลย,8.5
46,บรรยากาศดีมากครับ มาเข้าพักที่นี่บ่อยมาก,8.5
47,ห้องพักสะอาด พนักงานบริการดี วิวสวย เดินทางมาสะดวก,9.7
48,พนักงานพูดจาดี ห้องใหญ่ สะอาด มีสิ่งอำนวยความสะดวกครบครัน วิวดี,8.5
49,ห้องดี แต่ห้องน้ำระบายไม่ทัน ลานจอดรถสวนกัน และหาที่จอดยากไปหน่อย,9.1
50,โรงแรมสะอาด วิวสวย บริการดีมากค่ะ,10
51,ห้องพักใหม่ สะอาด กว้าง พักที่ชั้น 31 วิวสวย การเดินทางสะดวก ใกล้ BTS ชั้นล่างของตึก มีร้านสะดวกซื้อ กาแฟ อาหารครบ,9.7
52,บริการดี ประทับใจ สะอาดและสะดวกสบายค่ะ,8.8
53,ดีทุกอย่างค่ะ รับรองไม่ผิดหวัง,9.4
54,ชอบมาก ห้องพักโปร่งสบายหรูหราดี,10
55,พนักงานต้อนรับพูดคุยดีมาก ห้องสะอาด ทำเลดีใกล้ป้ายรถเมล์และ bts,9.7
56,ที่พักสะดวกในการเดินทาง ห้องพักใหม่และสะอาด พนักงานยิ้มแย้ม ได้พักชั้น 28 ห้องพักวิวดี สวยทั้งกลางวันและกลางคืน,9.7
57,พนักงานพยายามขึ้นราคาค่าขนส่งโดยเพิ่มค่าทางด่วน แต่จริงๆ แล้วไม่มี น้ำยาทำความสะอาดขโมยเสื้อ Lacoste ของพ่อแม่ฉันไป ไม่สามารถซ่อนมันไว้ได้เพราะมันพันอยู่กับเสื้อพี่ชายของฉัน แต่มีเพียงเสื้อตัวเก่าที่หายไปเท่านั้น น่าผิดหวังมาก พยายามติดต่อเจ้าหน้าที่ทางอีเมลและเฟสบุ๊คแต่ไม่มีการตอบกลับ!,5.4
58,โรงแรมสวยพร้อมห้องพักและบริการที่สวยงาม อย่างไรก็ตามห้องน้ำมีกลิ่นเหม็น บุฟเฟ่ต์อาหารเช้าอร่อยเสมอ,9.4
59,"Good Service Hotel. ตั้งอยู่ใกล้กับร้านอาหารมื้อเย็น, ทำความสะอาดอาหารทุกห้อง",8.5
60,ห้องพักใหญ่และสะอาด อาหารอร่อย. สระว่ายน้ำยอดเยี่ยม เรามีความสุขกับการเข้าพักที่นี่ โรงแรมนี้ขอแนะนำอย่างยิ่ง,10
61,บรรยากาศดีและอาหาร ห้องพักเป็นระเบียบเรียบร้อยจริงๆ,8.5
62,ทำเลที่ตั้งดีเยี่ยมวิวและพนักงานน่ารัก ห้องพักมีขนาดกำลังดีและสะอาด,10
63,"วิวสวยและอาหารเช้าอร่อยมาก อยากจะแนะนำเพราะมันอยู่ในใจกลางของกรุงเทพฯ ใกล้สถานีรถไฟฟ้าบีทีเอสและอาหารสามารถเดินไปได้ ฉันจะกลับไปจริงๆ ที่จริงแล้วเราเช็คอินก่อนหน้าจากเวลาจองเราจ่ายเพิ่มอีก 1,000 บาท แต่ก็โอเค พวกเขาให้เรารอในล็อบบี้และกระเป๋าเดินทางของเราเพื่อความปลอดภัยเราจึงนอนหลับได้ พนักงานของพวกเขาเป็นมิตร ฉันชอบทุกอย่างเกี่ยวกับโรงแรมนี้ จะจองที่นี่อีกแน่นอนเมื่อเรากลับไปที่กรุงเทพ!",9.7
64,โรงแรมสวยสะอาดและใกล้ร้านอาหารใกล้ห้างสรรพสินค้าและ starbuck การออกแบบที่ดี,9.1
65,ฉันสั่งห้องดีลักซ์ซึ่งมีโซฟาบนรูปภาพหลังจากที่ฉันเช็คอินมันกลับกลายเป็นว่ามันไม่มีโซฟาที่มีแค่เตียง โดยรวมแล้วถือว่าดีนั่นคือทั้งหมดที่อยู่ในภาพถ่ายพร้อมกับความจริงที่ว่าสิ่งอำนวยความสะดวกนั้นแตกต่างกัน,6.9
66,สนุกสะอาดบริการเป็นกันเองทำเลดีราคาไม่แพง วันหนึ่งฉันจะกลับมาพักอีก,9.7
