,Review,Rating
19,สถานที่ตั้งโอเค เดินทางสะดวก แต่บริการน่าจะดีได้กว่านี้อีกนิดนึง ไวไฟในห้องพักสัญญาณไม่ดีเลย ห้องพักโอเค สะอาดดี อุปกรณ์ของใช้ต่างๆมีเกือบครบ ขาดแค่แก้วน้ำ กับทิชชูไม่น่าใช้ทิชชูม้วนนะคะ,8.5
20,ห้องพักสะอาด ทำเลดี สะดวกในการเดินทาง หาของกินง่าย,8.5
21,เดินทางสะดวก ห้องพักสะอาด มีความปลอดภัย คุ้มราคา แต่เสียอย่างนึงไวไฟช้า เล่นไม่ได้เลย (ห้อง4d),8.5
22,สะอาด เดินทางไม่ยาก และเงียบดี เหมาะกับนักเดินทางที่ไม่ได้มีรถยนต์ส่วนตัว,8.5
23,คุ้มค่าราคา สะดวกและสะอาด เดินทางสะดวกแต่ไม่มีที่จอดรถ,8.5
24,ที่พักสะอาด ราคาเป็นมิตร...,8.5
25,พักมาหลายครั้ง สะดวกคุ้มค่ามาก,8.5
26,สะดวก สะอาด คุ้มราคา พนักงานเป็นกันเองดีมาก,8.5
27,ไวไฟไม่ค่อยแรง ที่วางของในห้องนํ้า น้อยมาก,8.7
28,สะดวก สบาย ประหยัด และ ปลอดภัย,8.8
29,ตั้งอยู่ในทำเลที่เดินทางสะดวก ติดถนนใหญ่ ในช่วงนี้มีการก่อสร้างอยู่ติดโรงแรม ทำให้เสียงดังรบกวน ในห้องไม่มีแก้วน้ำ เตียงนอนค่อนข้างแข็ง ประตูห้องน้ำเป็นกระจกฝ้า ซึ่งน่าจะติดสติกเกอร์ลายฝ้า แต่ติดไม่เต็มทั้งช่องกระจก จึงทำให้สามารถมองส่องเข้าไปได้ ไวไฟไม่สามารถใช้งานได้ดี สัญญาณอ่อนมาก,8.8
30,ห้องพักสะอาด มีไดร์เป่าผมให้ด้วย อยากให้เพิ่มในส่วนของหมวกอาบน้ำ ห้องน้ำแบ่งโซนเปียก-แห้ง มาเช็คประมาณเที่ยงคืนมียามคอยดูแลการ็คอินให้ค่ะ ทุกอย่างเรียบร้อยดี,8.8
31,ห้องพักสะอาด สะดวกสบายคุ้มราคา อยู่ไม่ไกลจาก bts ค่ะ,8.8
32,ให้คะแนนที่ตั้งสูง เคยมาพักแล้วติดใจเลยมาอีก ได้ห้องพักเก่ากว่าเดิม แต่ยังโอเค,8.8
33,ที่พักสะอาด การเดินทางสะดวกมาก,8.8
34,บริการแย่ไปหน่อย เข้าไปจะเช็กอิน เจ้าของหรือเปล่าไม่ทราบ ถามว่ามาส่งของเหรอ,8.8
35,ห้องพักดีมากๆ สะอาดน่าอยู่ พนักงานเคาน์เตอร์ควรพูดให้เป็นกันเองและน่าฟังมากกว่านี้,9
36,โอเคดีครับ สะดวก แต่ใครเพิ่งเคยมาอาจจะหายากหน่อย สงบดี,9
37,ห้องสะอาด บริการดี คนที่ดูแลหอพูดจาดี,9.1
38,ห้องพักดีมากค่ะ ไม่ไกลจาก bts เดินไปได้เเบบชิวๆ,9.1
39,ห้องพักดีมาก เหมือนในรูปเลย ถ้ามีโอกาสจะกลับไปพักอีก,9.1
40,ทำเลของที่พักดีมาก เดินทางได้สะดวก อยู่ไม่ไกลจากตลาด ห้าง และร้านสะดวกซื้อ ห้องพักสะอาดดี มีอุปกรณ์ของใช้ครบ พนักงานทุกคนน่ารักและเป็นกันเองค่ะ ถือว่าคุ้มค่าสำหรับที่พักในราคานี้,9.1
41,ห้องพักสะอาด เงียบสงบ คุ้มค่ากับราคา,9.1
42,พนักงานกะกลางคืน ไม่ค่อยรู้เรื่อง ถามอะไรก็ตอบไม่ได้,9.1
43,ภายในห้องดูใหม่ ทั้งส่วนของห้องน้ำและห้องนอน ไม่มีกลิ่นอับ แต่มีแมลงตัวเล็กๆประมาณ 5 ตัว อยากให้ปรับปรุงจุดนี้ค่ะ,9.1
44,เดินทางคนเดียว ที่พักสงบ แต่หายากนิดนึงค่ะ ใกล้แหล่งของกิน มีโอกาสไปพักอีกแน่นอนค่ะ,9.1
45,ห้องพักสะอาด มีความเป็นส่วนตัว เสียดายมีเตียงคู่ (2 เตียง) แบบเดียว,9.1
46,สะอาด สะดวก สบายค่ะ เดินทางสะดวกมากๆ มาจากดอนเมือง,9.1
47,ห้องสะอาดดี พี่พนักงานบริการดีมาก แต่ห้องไม่ค่อยเก็บเสียงได้ยินเสียงรถวิ่ง,9.4
48,ดีค่ะ เป็นส่วนตัวดีคนไม่เยอะ ถือว่าโอเคค่ะ,9.4
49,ห้องพักสะอาดมาก เดินทางสะดวก ใกล้BTS สะพานควาย,9.4
50,ดีมาก คุ้มเกินราคา It's very good,9.4
51,เป็นที่พักที่ดีมาก สะอาด น่าอยู่ ตกแต่งสวย จัดสรรพื้นที่ได้พอเหมาะ ชอบมากค่ะ ใกล้บีทีเอส สามารถเดินไปได้ มีร้านอาหารใกล้ๆ สะดวกดีมาก 💕,9.4
52,ห้องพักสะอาด สวยดีครับ มีลิฟต์บริการ,9.4
53,ห้องสะอาด กว้างขว้างดี แอร์เย็น ห้องน้ำพอดี มีกระจกกั้นโซนอาบน้ำอย่างดี อุปกรณ์ในห้องน้ำเกือบครบ ขาดหมวกอาบน้ำ อยากให้เพิ่มเติมตรงนี้ กับอีกเรื่องคือผ้าขนหนูสากมาก รบกวนใส่น้ำยาปรับผ้านุ่มหน่อยนะคะ,9.4
54,ที่พักดีมากค่ะ สะอาด ห้องกว้าง เดินทางสะดวก คุ้มราคา,9.4
55,ห้องพักสบายมาก เดินทางสะดวก การบริการดีค่ะ เสียดายในห้องไม่มีแก้วน้ำ ,9.4
56,ตึกแถวที่รีโนเวตห้องใหม่ จึงสะอาด มีโซนที่ใช้ประโยชน์ได้มากในห้อง ห้องน้ำก็สะอาด แต่ท่อน้ำไหลช้า มีสบู่ แชมพูให้ เตียงนอนสบาย ไม่นุ่มเกิน ผ้าห่มอุ่น มีน้ำให้ 2 ขวด โดยรวมดี แต่ทางเข้าหายากไปหน่อย เป็นวันเวย์ และห้องแม่บ้านชั้น 6 ทำเสียงตึงตังมาก สัญญาณเน็ตหลุดบ่อย ชอบที่ความสะอาด และมีไดร์เป่าผมให้ด้วย (นอนห้องแพงชั้น 5),9.4
57,สะอาด สะดวก แต่ไม่เหมาะกับคนที่มีรถยนต์ เพราะไม่มีที่จอด,9.4
58,ห้องพักสะอาด เดินทางสะดวก ไม่ไกลจากบีทีเอสมาก,9.4
59,เดินทางสะดวก ห้องพักสะอาด และยังดูใหม่ แต่เสียดายไม่มีที่จอดรถ,9.4
60,ห้องใหม่มากค่ะ ระบบดี น่ามาพักอีก,9.4
61,ห้องใหญ่ สะอาด พักสองคนกำลังดี เดินจากบีทีเอสไกลนิดนึง แต่ระหว่างทางมีของกิน เดินเพลินๆได้ค่ะ ของเยอะ แนะนำขึ้นแท็กซี่ ไม่เกิน 40 บาท,9.4
62,ห้องพักตามรูปเลยตรงปกอยู่นะคะ ราคามิตรภาพมากๆ ไม่แพงจนเกินไปใกล้สถานีรถไฟฟ้าสะพานควายสามารถเดินไปได้ เราชอบห้องน้ำเพราะค่อนข้างสะอาดเลยราคามันเหมาะสมกับห้องนะคะ มีไดร์เป่าผมให้ มีแชมพูสบู่เหลว แอร์เย็นมากๆ เราพักชั้น 4 โอเคเลยไว้จะไปพักอีกเวลาขึ้นไปกรุงเทพสะดวก,9.7
63,จะไปพักทุกครั้งที่ไปกทม เลยค่ะ,9.7
64,ดีมาก สะดวกสบาย ไปพัก3 ครั้งแล้ว ชอบมากๆเลย,9.7
65,ที่พักสะอาด หาง่าย สะดวกสบาย และไกลก็สถานีรถไฟสะพานควาย เดินไปขึ้น 3 นาที,9.7
66,การบริการดี ความสะอาดดี การเดินทางสะดวก,9.7
67,สะอาด ติดถนน ไม่ไกลรถไฟฟ้า ใกล้แหล่งของกิน,9.7
68,ที่พักสะอาด ราคาไม่แพง สามารถเดินไปบีทีเอสสะพานควายได้,9.7
69,บริการดี ดูแลดี ห้องพักสะอาดสบายรู้สึกปลอดภัยใกล้ป้ายรถเมล์ติดถนนใหญ่ไม่ไกลจากbtsมาก และ ใกล้บิ๊กซีสะพานควายแหล่งของกินมีอาหารฮาลาลด้วย สะดวก โดยรวมถือว่าดีทุกอย่างเลยค่ะ ประทับใจ เด็กตจว.,9.7
70,สะดวกครับ อยู่ใกล้แหล่งของกิน อยู่ใกล้บิ๊กซีสะพานควาย ห้องสะอาด มีพนักงานอยู่ตลอดเวลา,9.7
71,ทุกอย่างดีหมดเลยครับ แต่ที่จอดรถไม่มี แค่นั้นเองครับ,9.7
72,สะดวกในการเดินทาง ห้องพักสะอาด,9.7
73,ชอบมากๆๆ สะดวก ใกล้บีทีเอส เดินเข้าซอยนิดเดียว ห้องกว้าง สะอาด,9.7
74,นอนสบายๆ ที่พักเงียบสงบ ห้องพักสะอาดมาก,9.7
75,ทุกอย่างดีหมด เดินทางง่าย สะดวก ใกล้แหล่งกิน,10
76,ทุกอย่างดีหมด ถ้ามีโต๊ะนั่งทำงานดีๆจะสุดยอด ฝนตกพอดี มีร่มให้ยืมด้วย,10
77,แม้ว่าสัญญาณ wifi จะค่อนข้างอ่อนเมื่อคุณอยู่ในห้องและพนักงานไม่สามารถพูดภาษาอังกฤษได้ แต่ก็ยังโอเค,8.5
78,สำหรับสิ่งอำนวยความสะดวกในห้องพักของโรงแรมนั้นค่อนข้างดี แต่สำหรับระยะทางจากโรงแรมถึงจตุจักรนั้นค่อนข้างไกล แต่สำหรับ BTS ใกล้ ไม่มีแผนกต้อนรับที่พร้อมให้บริการ B. ภาษาอังกฤษเศร้ามาก😑,8.5
79,เป็นสถานที่ที่ดีใกล้แหล่งช้อปปิ้งและร้านอาหารข้างทางราคาถูก เพียง 500 เมตรจาก BTS ทำเลยุทธศาสตร์,8.5
80,ย่านที่ดีห้องพักที่ดีการบริการที่ดีและทำเลที่ตั้งเพียง 15 นาทีเพื่อเดินไปยังตลาดจตุจักร,8.5
81,ห้องพักสะอาดราคาตามเงื่อนไข,8.5
82,ห้องพักสะดวกสบายและสะอาด,8.5
83,โรงแรมสะอาดพนักงานสามารถพูดภาษาอังกฤษคนขับรถแท็กซี่ส่วนใหญ่ไม่ทราบที่อยู่ของสถานที่แม้ว่าการเขียนภาษาไทย,8.5
84,สะอาดบริการดีสุภาพมาก,8.5
85,โรงแรมดีห้องพักค่อนข้างใหญ่ แผนกต้อนรับตอนกลางคืนไม่สามารถพูดภาษาอังกฤษได้เลยห้องพักสะอาด,8.5
86,"ผ้าห่มดี, ห้องพักขนาดที่ดีที่ตั้งสะดวกสบายไม่ไกลจากสถานีรถไฟฟ้า BTS",8.5
87,โรงแรมอยู่ใกล้และสะอาดใกล้ chatucak เครื่องดื่มฟรีที่ชั้นหนึ่ง,8.8
88,พนักงานเป็นกันเองโรงแรมที่ดีพร้อมราคาไม่แพง! ใกล้สถานีรถไฟฟ้า BTS และตลาดนัดจตุจักร,8.8
89,ตั้งใจค้นหาโรงแรม deket กับจตุจักรเขตจตุจักรเนื่องจากในวันสุดท้ายของการเข้าชมเพื่อให้กลับมาเอากระเป๋าเดินทางไปยังสนามบินดอนเมืองไปไม่ไกลเกินไป สถานที่ตั้ง Dijln ที่สามารถพอดีกับถนนสองเลนรถลิตร JD ของไม่เล็กเกินไปหรือซอยเกินไป แต่ KL ต้องการที่จะหา Tuk2 ค่อนข้างยาก ประมาณ 700 เมตรจะได้รับไปบีทีเอสที่ใกล้ที่สุด Kl ต้องการตลาดนัดสวนจตุจักรสามารถเดินประมาณ 1.5 กม แต่ถ้าคุณไม่สามารถนั่งรถไฟฟ้า BTS สถานีเดียว AJA .. ทำความสะอาดของโรงแรมบรรยากาศล็อบบี้ Hommy BGT พนักงานสามารถภาษาอังกฤษเท่านั้นอยู่ 8:00-20:00 ชั่วโมง ส่วนที่เหลือเป็นเพียงการล็อบบี้เจ้าหน้าที่รักษาความปลอดภัยที่ไม่สามารถภาษาอังกฤษ,8.8
