,Review,Rating
10,โรงแรมเหมือนทำกันในครอบครัว ห้องพักสกปรกมาก ผ้าปูมีคราบ เหมือนไม่ได้มีการเปลี่ยนผ้าปู ห้องน้ำตรงโถชักโครกก็สกปรก ที่ตั้งก็ไกลจากรถไฟฟ้า ต้องเดินประมาณ 10 นาที,4.8
11,พอสมควร ที่จอดรถน้อย ห้องค่อนข้างเก่า ดูไม่เหมือนกับภาพโฆษณา,4.8
12,พนักงานไม่เป็นมิตร พูดจาไม่เหมาะทำงานบริการ เต็ม 10 ให้ 0.5,4.8
13,กลิ่นห้องเหม็นอับ ห้องเก่าเกินราคามาก ไม่คุ้ม เมื่อเทียบกับโรงแรมอื่น ผ้าปูทั้งเหลืองทั้งมีกลิ่นเหม็น การบริการไม่ค่อยดี,4.9
14,เตียงขนาดเล็ก ผ้าเช็ดตัวไม่ดี ทีวีเก่า ตู้เย็นเก่า,4.9
15,แอร์ไม่เย็น ห้องไม่ค่อยสะอาด เช้ามาเสียงโทรศัพท์ดังมาก,5.1
16,ห้องที่พัก เบอร์ห้อง423 ห้องน้ำมีน้ำนองตลอดเวลา เราจองที่พักจากเว็บ ขอเปลี่ยนห้องคุณป้าที่อยู่หน้าFront ก็บ่น สภาพห้องเก่ามาก ภายในห้องไม่ค่อยสะอาดเท่าที่ควร โดยรวมไม่ค่อยประทับใจเท่าไหร่ ถ้าเจอเรื่องแย่ๆแล้ว พนง.ดูแลดีจะถือว่าโอเคมาก แต่พอมาเจอแบบนี้แล้วไปครั้งเดียวคงเลิก,5.1
17,นึกว่าโรงแรมผีสิง หลอนแบบสุด กลัวจะมีอะไรโผล่ออกจากตู้มาก บริการแย่มาก ให้รอนานบอกว่าต้องเช็คห้องแล้วคือมีงานเร่งทำต่อไง ต้องมีเงินมัดจำอีก หักค่าน้ำน้ำไม่ฟรีก็ไม่บอกราคา ตกขวดละแพงมาก บอกว่าถ้ารีบก็ต้องลงมาเร็วๆ คืออันนี้ก็เร็วแล้วไง แต่มันช้าเพราะรอแกป่าว ครั้งหน้าลงมาเร็วกว่านี้นะ เห้อ ขอโทษค่ะ โรงแรมแบบนี้การบริการแบบนี้ไม่มีครั้งหน้าแล้วค่ะ ไม่ขอเจอกันอีก หนึ่งดาวนี่ยังมากไปสำหรับโรงแรมนี้,5.1
18,คุณภาพตามราคา ไม่ถึงกับแย่ แต่ก็ไม่ได้ดี เตียงแข็งเกินไป หมอนใบเล็กและแฟบมาก ปลั๊กน้อยมาก มีแค่หน้ากระจก ห้องน้ำแคบ หัวเตียงมีไฟแต่ไม่ติด ไม่มีปลั๊กหัวเตียง ห้องไม่เก็บเสียง ประตูไม่สนิท,5.1
19,ห้องไม่เหมือนในรูปที่ลงไว้ ไม่สะอาด มีแมลงสาบ ลูกบิดประตูไม่ดี เหมือนจะพัง ลุงหน้าโต๊ะที่เช็กอินหน้าไม่เป็นมิตร พักชั้น 4 ห้อง 402 ได้ยินเสียงเพลงดังมาจากชั้น 5 ไม่เหมือนโรงแรม เหมือนห้องเช่ามากกว่า,5.1
20,ความสะอาดแย่มาก เหม็น ที่นอนมีกลิ่นฉุน ผ้าปูที่นอนเหลืองมาก ห้องเก่ามากๆ คิดว่าแพง เมื่อเทียบกับราคาและสภาพจากโรงแรมอื่น,5.2
21,ห้องไม่สะอาด พนักงานเสียงดังรบกวนลูกค้า,5.2
22,ห้องเก่า และไม่สะอาด ห้องน้ำไม่สะอาด,5.4
23,จองเตียงเดี่ยวได้ห้องเตียงคู่ มีกลิ่นในห้อง รอห้องเชคอินนานเป็นชั่วโมง,5.4
24,จะไม่ไปพักอีกเลยค่ะ ห้องนอนเก่า พนักงานต้อนรับบริการแย่ค่ะ โมโหกัน พูดใส่กันเสียงดังมากค่ะ พนักงานทำความสะอาดก็แย่ค่ะ เช็คเอ้าท์แล้วบอกว่าเรากินน้ำอัดลมในตู้เย็นไป ทั้งๆที่ไม่ได้กินค่ะ ทำไมไม่เช็คของดีๆก่อนมีคนเข้าพักใหม่คะ ที่จอดรถน้อยมากค่ะ ทางแคบ ไม่มาดูทางให้เลยค่ะ,5.4
25,พนักงานต้อนรับ หน้าไม่รับแขกเลย,5.4
26,ได้ห้องริม สัญญาณเน็ตติดๆดับๆ เพลีย,5.4
27,ห้องน้ำแคบมากเข้าออกลำบาก ห้องเก่าโทรม ที่จอดรถน้อย ,5.4
28,บรรยากาศน่ากลัวมาก มีกลิ่นอับ น้ำไม่สะอาด,5.4
29,การต้อนรับไม่ค่อยดี และต้องมัดจำกุญแจในราคาที่สูง,5.4
30,- ค่าน้ำกับอาหารแห้งแพงมาก - ของในมินิมาร์ทแพงมาก โอรีโอห้าบาทถูกปรับเป็นสิบบาท - อาหารในครัวแพงที่สุด จานละร้อยบาท - เก็บมัดจำ 500 บาท ทั้งๆที่จองล่วงหน้า - ห้องที่พักมีสองเตียง แต่มีเก้าอี้โซฟามากเกินไปถึงสี่ตัว - ห้องน้ำแคบมาก แถมยังสร้างรั้วกั้นรอบฝักบัวทั้งๆที่แคบมาก,5.4
31,พนักงานต้อนรับใช้คำพูดที่ไม่เหมาะสม ห้องพักเปิดหน้าต่างทิ้งไว้ เข้าไปพักก็มียุง เหม็นบุหรี่ ห้องเล็กมาก อึดอัด ห้องน้ำแคบมาก เหม็นท่อ เตียงเด้งมาก นอนไม่สบาย ขยับตัวนิดเดียวก็เด้ง เมื่อเทียบกับราคาก็ถือว่าเหมาะสมสำหรับคนรับได้ แต่สำหรับเราไม่ประทับใจตั้งแต่เจอพนักงานต้อนรับ เลยคิดว่าเพิ่มอีก 50 บาทไปพักที่อื่นดีกว่า ครั้งเดียวพอ,5.4
32,ไม่สะอาด ผ้าปูเก่ามาก และผ้าห่มคัน ห้องน้ำสกปรก,5.4
33,wifiโ***แย่เลย เชื่อมต่อไม่ได้บ้าง ช้าบ้างสลับกันไป เห้อ แล้วบางวันลิฟต์ก็เสีย โอย โรงแรมเก่าก็เก่า คนที่เป็นผู้ชาย(ชอบใส่เสื้อสีน้ำเงิน) กินเหล้าเหม็นหึ่ง ห้องน้ำบางห้องปรับน้ำอุ่นเองไม่ได้ น้ำเย็นก็ต้องอาบแบบเย็นๆ ถ้าอยากปรับก็ต้องให้พม่าผู้ชายเสื้อน้ำเงินมาปรับให้ ไฟที่ระเบียงไม่มีสวิชต์เปิด แต่มีหลอดไฟติดอยู่บนเพดาน คือ? โรงแรมนี้แย่มากค่ะ,5.5
34,ที่จอดรถลำบาก มีน้อยคอยแต่รอขยับรถ เด็กโรงแรมพูดไม่รู้เรื่อง มีวีนใส่ด้วย,5.5
35,ห้องน้ำมีกลิ่นตีขึ้นมาตลอด หมอนบางมาก อินเทอร์เน็ตฟรีแต่ช้ามาก พนักงานต้อนรับหญิงมีอายุ พูดจาไม่เพราะ แถมตอนเช็กเอาต์เจอเจ้าของ ยิ่งพูดจาไม่ดี คิดเอาครับ,5.5
36,โรงแรมเก่า ทางเดินไปห้องพักมืดๆ เตียงและหมอนนอนไม่สบาย,5.6
37,ห้องเก่ามาก ไม่มีแชมพู ที่จอดรถน้อย พนักงานหรือเจ้าของไม่เป็นมิตรสักเท่าไหร่,5.7
38,แอร์ไม่เย็นและที่นอนแข็งห้องน้ำแคบไป,5.7
39,มืด ไม่ค่อยสะอาด ห้องดูเก่า เตียงเก่า ผ้าไม่สะอาด,5.7
40,แย่มากๆ ไม่ประทับใจการต้อนรับ จะไม่ไปพักอีก ไปเช็คอินเวลา 17.00 น. แทนที่จะได้เข้าไปนอนพักผ่อนแต่บอกไม่มีห้องพักให้ บอกแขกยังไม่เช็คเอ้าท์ รับเงินเพิ่มจากลูกค้าเช็กเอ้าท์เกินเวลา แต่ไม่รับรองลูกค้าที่ไปเช็คอิน ให้รอเข้าห้องพัก กว่าจะได้เข้าพักก็ 2 ทุ่ม กว่า แย่มากช่วงรอน้ำสักแก้วก็ไม่ชดเชยให้ในช่วงที่รอเข้าห้องพัก ,5.7
41,ทางโรงแรม ลืมให้ผ้าเช็ดตัว เลิกงานมา 5 ทุ่มโดยประมาณ จะอาบน้ำไม่มีผ้าเช็ดตัว โทรลงไปถาม บอกแม่บ้านคงลืมให้  แล้วยังไงต่อหรอ คือไม่มีให้เราค่ะ  (โรงแรมใหญ่โต ไม่มีผ้าสำรองไว้เลยหรอ) เราก็เลยใช้เสื้อผ้าที่ใช้แล้ว มาเช็ดตัวแทน .....คือ ซื้อไว้สำรองบ้างก็ได้นะ เรามาพักผ่อน ส่วนมากก็ไม่ได้เอาผ้าเช็ดตัวมาด้วยค่ะ,5.7
42,คืออะไร ห้องน้ำแทบไม่มีไรให้เลย,5.7
43,ที่พักหายากมาก โกหกมากเลยค่ะว่าห่างจากสถานีบีทีเอสสะพานควาย 0.4 กม. ไกลมาก เดินหาจนล้า แมปก็มั่วมาก สุดท้ายได้จ้างวินมอเตอร์ไซค์ เสียเงินเพิ่มไปอีก ไปเช็กอินก็ใช้เวลานานมาก เจ้าหน้าที่ไม่เช็กกับตัวแทนให้เรียบร้อย รอนาน ทางเปลี่ยวต้องเดินเข้าซอยอีก โรงแรมเก่า ของกินหาทานยากค่ะ รวมๆแล้วขอพักครั้งเดียว และผิดหวังสุดๆค่ะ,5.7
44,ห้องน้ำมีกลิ่น ฝักบัวปรับอุณหภูมิไม่ได้,5.7
45,พนักงานพูดจาไม่ค่อยดี ปรับปรุงแค่เรื่องคำพูด,5.7
46,พนักงานคนนึงบริการแย่มาก พูดไม่ดี...,5.7
47,มีค่ามัดจำกุญแจอีก 500 แล้วที่จองไม่ได้แจ้งเอาไว้ ห้องไม่เก็บเสียง ได้ยินเสียงห้องอื่นๆดังมาก ห้องค่อนข้างเก่า,5.7
48,ห้องพักมีหลอดไฟที่ระเบียงแต่ไม่มีสวิตซ์เปิด สัญญาณwifiหลุดบ่อยมาก หลุดแล้วเชื่อมต่อไม่ได้ด้วย ห้องพักเก่า ลิฟต์อย่างเก่าเลยค่ะ น่ากลัว แต่ถ้าไม่คิดอะไรมากก็พักได้แหละ,5.8
49,ตอนเข้ามาพักแม่บ้านปิดระบบทำน้ำอุ่นไว้ เราก็อยู่แบบไม่มีน้ำอุ่นมา6วัน มาวันที่7เราใช้บัญชีของแฟนจองห้องต่อ แล้วจะไปขอเปลี่ยนห้อง ทางโรงแรมบอกว่ามีน้ำอุ่นทุกห้อง เดี๋ยวให้คนมาจัดการให้ เราก็โอเค เราเข้าห้องมาสักพัก มีคนมาเคาะห้องเพื่อมาจัดการเรื่องน้ำอุ่นให้ กลิ่นเหล้าหึ่งมาก แบบเหม็นกลิ่นเหล้ามากโ*** แต่ก็ทนให้เค้าทำให้เสร็จ เค้าใช้เก้าอี้ในห้องปีนขึ้นไปเพื่อไปปรับน้ำอุ่นให้ ตอนทำเสร็จก็ใช้ทิชชู่ในห้องเราเช็ดเก้าอี้ที่เขาเหยียบซะหมดม้วนเลย-.- แล้วก็ออกไป ลิฟต์น่ากลัวมากๆ ลิฟต์เก่ามากแล้วควรเปลี่ยนโดยเร็วที่สุด ฝักบัวก็แบบที่ติดอยู่บนผนัง ไม่มีสาย บางห้องก็มีสายเป็นห้องกระจก มีดีแค่ทำเล แม่บ้านก็สุภาพดีค่ะ,5.8
50,1.เสียงดังแต่เช้า ทั้งเสียงโทรศัพท์หน้าลิฟท์และเสียงเด็กน่าจะเป็นลูกแม่บ้าน 2.ที่จอดรถไม่พอจอดซ้อนคัน พนักงานไม่ช่วยเข็น พอมาเข็นก็ขอบุหรี่ 3.แอร์ไม่เย็นแจ้งพนักงานก็ไม่มาแก้ไข 4.แม่บ้านทำความสะอาดห้องแบบลวกๆ พักหลายวันห้องน้ำไม่ขัดล้างเลย 5.อินเตอร์เนตติดๆดับๆ 6.โทรหาแขกทุกห้องเพื่อถามว่ารถใครจอดอยู่ โทรสองรอบกำลังนอนสะดุ้งตื่น 7.บางวันลืมให้ผ้าเช็ดตัว 8.บางวันไม่มาทำความสะอาดห้อง ขนาดแขวนป้ายไว้แล้วว่าให้ทำความสะอาด 9.แม่บ้าน เบลบอย ใส่รองเท้าเดินย่ำเข้ามาในห้อง,5.8
51,พนักงานพูดแย่มาก ไม่มีมารยาท พนักงานที่ลิฟต์ดูถูกลูกค้า พนักงานที่ลานจอดรถ มาช่วยเข็นรถแค่ตอนแต่งตัวดีๆใส่ส้นสูง เมื่อใส่เสื้อยืดกางเกงขาสั้น กลับยืนมอง ไม่มีมาตรฐาน,5.8
52,โรงแรมและของใช้เก่ามาก ตลอดช่วงเช้าๆแม่บ้านทำงานเสียงดัง เตียงแข็ง ที่จอดรถมีน้อย ส่วนอื่นโอเค,5.8
53,ห้องกว้าง สะอาดดี ห้องน้ำเล็ก แต่ยังแบ่งห้องอาบน้ำ ไวไฟแย่มากๆ เปิดแอปยูทูบยังไม่โหลดวิดีโอเลย อาหารที่มีขายแพง,5.8
54,แม่บ้านเสียงดัง ผ้าห่มเก่าจนขาด น้ำดื่มไม่ฟรี ปกติจะมีให้สองขวดต่อวัน ที่นี่คิดขวดละ 25 พนักงานก็บริการไม่ดี,5.8
55,พนักงานเก็บของที่ยังใช้ได้ทิ้งไป...,5.8
56,"บริการแย่มากเลยค่ะ ไป Check-in บ่าย แต่ห้องยังไม่เสร็จ ทั้งที่ปกติ เข้าได้ตั้งแต่เช้า พอเปลี่ยนห้องให้ก็บอกเปลี่ยนไม่ได้ ทั้งที่ทาง รร. เป็นคนจัดการเอง ต้องย้ายห้องหลายรอบ ไม่มีการขอโทษใด ๆ ไม่ประทับใจมากค่ะ 
Bad service ever ! ",5.9
57,ต้องมัดจำห้องหนึ่งพัน กว่าจะได้เข้าห้องพักรอนานเกิน,5.9
58,น้ำอาบร้อนมาก ไม่หายร้อนสักที น้ำเปล่าแช่เย็นในตู้ขวดล่ะ 22฿ แพงเกินไป น้ำฟรีถึงมีให้ก็ควรจะแช่ไว้ให้ลูกค้าบ้างก็ได้ค่ะ,6
59,แอร์รั่ว มีน้ำหยดทั่งคืน เดี๋ยวร้อนเดี๋ยวเย็น เดินไกลพอสมควร นอนสองคืนหลับๆตื่นๆเหมือนนอนไม่พอ ไม่รู้ว่าห้องอื่นเป็นแบบนี้ไหม,6
60,ห้องพักไม่โอเค นอน 3 เตียงได้น้ำ2 ขวด น้ำอุ่นไม่มี ผ้าเช็ดตัวก็ขาด พนักงานยกกระเป๋า นั่งดูลูกค้ายกกระเป๋าทั้งเข้าและออก ไม่สนใจลูกค้าเลย ยืมถ้วยกับช้อนแจ้งเราบอกไม่มีทั้งๆที่มีห้องอาหาร อันนี้บอกเลยโ***หน้าเกลียด ถ้ากลับมากรุงเทพฯ อีกครั้งถึงห้องที่ไหนเต็มหมดก็จะไม่กลับมาที่นี่อีก,6
61,จริงๆแล้วต้องเช็คเอ้าก่อน12.00 แต่ในแอพทางโรงแรมระบุว่าเช็คเอ้าก่อน13.00 ทำให้ลูกค้าบางคนที่ไม่ได้สังเกตป้ายเวลาเช็คเอ้าที่เคาเตอร์โรงแรมติดไว้มาเช็คเอ้าเวลาผิด ป้ายก็เล็กซะด้วย-.- ใหญ่กว่าไพ่นิดนึง,6
62,ขนาดเล็กกว่าภาพมากและทางเข้าก็น่ากลัว,6
63,โรงเเรมค่อนข้างเก่า มีกลิ่นเหม็นเหมือนกลิ่นไม้หรือบุหรี่บอกไม่ถูก แอร์ไม่ค่อยเย็น ไม่เก็บเสียง ได้ห้องตรงบันไดมีเสียงดังรบกวน,6
64,พนักงานบริการแย่มาก ที่จอดรถไม่มี ห้องน่ากลัวว,6
65,ไกล สำหรับคนไม่มีรถ ห้องแคบมากค่ะ,6
66,มาม่าหมดอายุ ห้องน้ำไม่ได้ล้างทีค่ะ มีสบู่อันเก่าที่ลูกค้าใช้แล้วยังตั้งไว้อยู่เลย TT,6
67, มีปลั้กเดียวหน้ากระจก,6
68,ห้องพักเหม็นกลิ่นบุหรี่ อาหารการกินลำบาก จนท. พูดจาไม่เพราะ,6
69,พูดจาไม่ค่อยเพราะ ห้วนๆ ไม่อ่อนโยน,6
70,ห้องน้ำเล็กเกินไปและไฟในห้องก็มืดเกินไป,6
71,"พนักงานญ.ที่พูดไม่ชัด วันที่เราเข้าเช็คอิน วันที่27กค.61 เราทำการจองผ่านแอฟไปสองครั้ง ครั้งละ1ห้อง พอเข้าไปเช็คอิน พนักงานบอกว่าเราจองจ่ายเงินเพียงห้องเดียว เราเลยบอกให้เขาเอาหมายเลขการจองไปเช็คสิ พนักงานก็บอกตามชื่อแล้วไม่มี เพราะหมายเลขการจอง ขึ้นต้น101,102 แค่เลขนำหน้าก็ต่างกันแล้ว ก็ไม่ยอมนำหมายเลขการจองไปเช็คให้ พนักงานคนนี้กับอีกคนหนึ่งก็บอกว่าไม่มีๆๆๆ จนมีคุณป้าผมสั้นคนหนึ่ง เข้ามาเช็คให้ก็พบว่าเราจ่ายเงินไว้2ห้องจริงๆ สรุปคือ แย่มากกกกกกค่ะ",6
72,เดินไกลบีทีเอส พนักงานบริการล่าช้า มีเก็บมัดจำกุญแจ 500 บ. ด้วย,6
73,ในห้องมืด และโรงแรมดูเก่า,6
74,น่ากลัวมาก เหมือนโรงแรมดูเก่าๆค่ะ,6
75,ไฟชั้นสามดับ ตอนตีสามพนักงานไม่รู้ แขกต้องลงไปแจ้ง,6
76,ห้องน้ำไม่มีน้ำอุ่น เตียงแข็งมาก แม่บ้านไม่มีมารยาท แขวนป้ายอย่ารบกวนก็ยังเข้ามาในห้องอีก ของในห้องน้ำมีแต่สบู่ มินิบาร์มีแค่น้ำเปล่าขวดเดียว ทิชชูเหลือใช้จากผู้พักรายก่อน ห้องไม่เก็บเสียง ได้ยินเสียงคุยตลอดโถงทางเดิน,6
77,เสียงรบกวนจากภายนอกและห้องข้างๆดังมาก,6
78,ห้องเก่าน่ากลัว เหม็นกลิ่นบุหรี่ ห้องน้ำเล็กมาก น้ำก็ให้แค่ขวดเดียว ตู้เย็นเก่ามาก,6
79,พอใช้ ถ้าพนักงานต้อนรับยิ้มสักหน่อย คุยเพราะสักหน่อย แต่ก็สมราคานะ,6
80,เสียงดัง แอร์ไม่เย็น ที่จอดไม่มีสำรองไว้,6
81,เสียงข้างนอกรบกวน เสียงดัง,6
82,พักชั้น 8 ห้อง 809 ไม่มีมินิบาร์ พัก 3 วัน พนักงานไม่เปลี่ยนน้ำกับผ้าขนหนูให้วันถัดไป ต้องเเจ้,6
83,พนักงานพูดจาไม่ดี หยาบคายมาก,6
84,โรงแรมไม่ใหม่ ห้องน้ำไม่กว้าง ส่วนอย่างอื่นก็โอเค,6
85,ที่จอดรถไม่สะดวก บรรยากาศไม่ค่อยดี ดูแคบอึดอัด ไม่มีผ้าเช็ดเท้าในห้อง,6.1
86,ทำเลดี บริการไม่ดี ที่จอดรถลำบาก แคบและน้อย,6.2
87,ห้องไม่เก็บเสียง ห้องน้ำเล็ก ทิชชูมีอันเดียว,6.2
88,พนักงานต้อนรับต้องปรับปรุงด่วน ทำงานไม่เป็นระบบ ล่าช้า เช็กอิน-เช็กเอาต์แต่ละครั้งไม่ต่ำกว่า 15 นาที หาบุ๊กกิ้งไม่เจอบ้าง ยืนคุยกันไม่สนใจลูกค้าบ้าง ทำงานช้ามาก พูดจาไม่เป็นมิตร,6.2
89,หากใครที่ต้องการเข้าที่พักที่นี้ให้เตรียมของใช้ส่วนตัวไปด้วยเพาะโรงแรมมีให้แค่สบู่ก้อนสี่เหลี่ยมเล็กๆ 2 ก้อนเท่านั้นกับผ้าขนหนูนอกนั้นไม่มีไร น้ำเปล่าก็ได้ 1 ขวด ไดร์เป่าผมไม่มี ถ้าเปรียบเทียบกับที่อื่น ที่ไปพักมาบอกเลยเสียดายเงิน มันก็เหมือนหอพักธรรมดา ไม่เหมือนโรงแรม,6.3
90,ห้องพักเตียงแคบไปหน่อย เหมาะนอนคนเดียว ห่างรถไฟฟ้า ถ้าไม่มีสัมภาระพอเดินถึง รอบๆไม่มีร้านอาหารหรือร้านสะดวกชื้อต้องหิ้วเข้าไป แต่โรงแรมก็มีห้องอาหาร มีค่ามัดจำกุญแจ 500 บ. พอๆกับราคาห้องเลย ทางเข้า-ออก ปากทาง ดึกๆกะตอนเช้ามืด ยังคงมีคนกินเหล้าเป็นกลุ่ม,6.3
91,มีทัวร์เข้ามาพัก เปิดประตูห้องเพื่อคุยกับเพื่อนห้องข้างๆ ส่งเสียงรบกวนและปิดประตูห้องเสียงดังบ่อยครั้ง สูบบุหรี่ในห้องแต่เปิดประตูห้องค้างไว้ ส่งกลิ่นรบกวน,6.3
92,ห้องกว้าง แต่ไม่ค่อยสะอาด เดินทางสะดวก ไม่ไกลบีทีเอส,6.7
93,พนักงานทำงานไม่ละเอียด ไม่รอบคอบ พูดจาก็ไม่เพราะ,6.7
94,เหมาะสมกับราคา แอร์เย็นเฉียบ ผ้าห่มน่าจะเป็นผ้านวมจะดีมาก,6.8
95,ห้องพักใช้ได้ การบริการก็โอเคอยู่ ที่จอดรถมีน้อย เนื่องจากอยู่ในระหว่างปรับปรุง แต่ลืมรองเท้าคัทชูสำหรับใส่ทำงานไว้ วันรุ่งขึ้นกลับไปเอา แม่บ้านเอาทิ้งถังขยะไปเสียแล้ว ไม่เก็บเอาไว้ให้ลูกค้าครับ (ไม่ได้เก่าเกินใช้งาน ราคาก็หลายบาท เลยเท่ากับว่าพักโรงแรมราคาแพง) ปกติผมจะพักอีกที่หนึ่งประจำ อยากลองพักที่นี่ดูบ้าง,6.8
96,พนักงานบริการไม่ดี ควรปรับปรุง,6.9
97,มาพักทำงานในกรุงเทพฯ สะพานควาย แหล่งที่ง่ายต่อการเดินทางพอสมควร ในราคาที่สมเหตุสมผล,6.9
98,ห้องพักสะอาด สมราคา แต่ห้องไม่เก็บเสียง ที่นอนยุบเองลงข้างๆ นอนไม่สะดวก อาหารแพงไปนะสำหรับคนไทย,6.9
99,เงียบสงบดี ไม่พลุกพล่าน พอใช้,6.9
100,โรงแรมเก่า แต่สะอาดดี ผ้าเช็ดตัวเก่า,7
101,โรงแรมสะอาด ถึงแม้จะค่อนข้างเก่า พนักงานบริการธรรมดา,7
102,ที่จอดรถน้อยและห้องน้ำแคบไปหน่อย,7
103,ดีค่ะ สมราคา,7
104,พนักงานดูแลห้องพักและบริการลูกค้าดี,7
105,การบริการดี แต่โรงแรมค่อนข้างเก่า ห้องแคบไปนิด เฟอร์นิเจอร์ค่อนข้างดูเก่า แต่ความสะอาดถือว่าโอเคมาก เนื่องจากคงเป็นโรงแรมเก่าแก่ของโซนนั้น ถ้าเน้นพักเอาบรรยากาศอาจจะไม่ได้ที่นี่ แต่ถ้าเน้นความสะดวกในการเดินทาง ใกล้ที่ทำงาน ถือว่าโอเค ราคาเหมาะสม ไม่แพงถ้าเทียบกับที่อื่น เจ้าของเป็นมิตร ถ้าเน้นพักแบบหนึ่งคืนหรือเน้นพักแค่นอนแล้วไปเที่ยวข้างนอกเป็นส่วนใหญ่ ราคาที่โรงแรมนี้ถือว่าดีที่สุด และจองในแอปจะได้ราคาที่ถูกลงไปอีก จะเหลือเงินเที่ยวสบายๆ,7.1
106,ที่พักสะอาด ที่จอดรถไม่เพียงพอกับลูกค้า บริการดี,7.2
107,โรงแรมค่อนข้างเก่าครับ ไฟติดๆดับๆ,7.6
108,ควรปรับปรุงด้านที่พักให้ทันสมัย มีอาหารเช้าไว้บริการบ้างจะดีมาก,7.8
109,ห้องพักธรรมดามากถึงมากที่สุด แอร์เย็นบ้างไม่เย็นบ้าง เดินไกลจากบีทีเอส แต่มีมอเตอร์ไซค์ปากซอย สิ่งที่ดีที่สุดในการจองที่นี่คือราคา,7.9
110,ดูแลดี ที่จอดไม่มี ห้องน่ากลัวมาก,8
111,ทุกอย่างโอเคค่ะ แต่พนักงานควรใส่ใจ พูดจาดีๆ ยิ้มแย้มกว่านี้ คุณลุงแก่ๆที่โรงแรมใจดีมาก น่ารักค่ะ,8
112,การบริการผ่าน ความสะอาดผ่าน แต่สิ่งอำนวยความสะดวกยังไม่โอเค,8
113,เตียงตึงโอเค ฝักบัวปรับเป็นน้ำเย็นไม่ได้ ฝุ่นในห้องควรทำความสะอาดมากกว่านี้ ตไม้แขวนเสื้อ เสียรูป ควรเปลี่ยนใหม่,8.1
