,Review,Rating
20,ห้องพักค่อนข้างดี ยกเว้นอ่างล้างหน้าในห้องน้ำเล็กเกินไป! นอกจากนี้คนจีนไม่ชอบสไตล์การตกแต่งมากนักตอนกลางคืนผนังเป็นสีแดงเลือดนกและประตูลิฟต์มีสองตาขนาดใหญ่เหมือนฉากในหนังสยองขวัญ! ข้อความเดิม แปลโดย Google,4.0
21,ห้องสบาย!! มุมมองที่ดี ~~ ขอบคุณมาก ! จะจองอีกแน่นอนในครั้งต่อไป !! หวังว่าจะได้พบคุณเร็ว ๆ นี้ ~ ข้อความเดิม แปลโดย Google,5.0
22,มาพักโรงแรมนี้เป็นครั้งที่ 2 รู้สึกว่าการตกแต่งโรงแรมเปลี่ยนไป ห้องกว้าง สะดวกสบาย ทำเลสะดวก ใช้เวลาเดินเพียง 2 นาทีถึงสถานีรถไฟฟ้า BTS และใช้เวลาประมาณ เดินไปสยามเพียง 10 นาที นอกจากนี้ยังมีซูเปอร์มาร์เก็ตและร้านสะดวกซื้อในบริเวณใกล้เคียงซึ่งสะดวกมาก อาหารเช้าก็หลากหลาย ผู้ใหญ่และเด็กสามารถกินอย่างมีความสุขและใช้ชีวิตอย่างมีความสุข ข้อความเดิม แปลโดย Google,4.0
23,พูดตามตรง ฉันเลือกโรงแรมนี้เป็นหลักเพราะอยู่ใกล้สถานีสยามและราคาค่อนข้างถูกแต่เมื่อฉันมาถึงโรงแรมฉันไม่ชอบการออกแบบโรงแรมและสีผนังภายในโรงแรมเลยโดยเฉพาะสีเปลวไฟของ ประตูลิฟต์และผนังไม่ดำ มันเทา รู้สึกเหมือนตกนรก ไม่สบายเลย นอกจากนี้ แรงดันน้ำในห้องน้ำไม่พอ น้ำฝักบัวไม่ไหล และที่ตลกที่สุด คือไฟดับทั้งโรงแรมแบบไม่มีสาเหตุคราวหน้าต้องคิดดูก่อนเข้าพัก ข้อความเดิม แปลโดย Google,2.5
24,เพราะตอนนี้มีการแสดงตรงข้ามโรงแรม ฉันหลับไม่ลง ในที่สุดก็ขอเปลี่ยนห้อง แล้วก็ผล็อยหลับไปกลางดึก บริการดีและอาหารเช้าอร่อย ข้อความเดิม แปลโดย Google,4.2
25,ติดกับสถานีรถไฟใต้ดิน ทำเลดี และอาหารเช้าดี บังเอิญเป็นเทศกาลดนตรีและมีเสียงดังมากตั้งแต่การออดิชั่นเสียงตอน 7.00 น. จนถึงสิ้นสุดคอนเสิร์ตเวลา 12.00 น. เพื่อน ๆ ที่เข้าพักในวันหยุดสุดสัปดาห์ควรค้นหาว่ามีกิจกรรมในสนามกีฬาแห่งชาติหรือไม่ ข้อความเดิม แปลโดย Google,4.7
26,โรงแรมอยู่ห่างจากสถานีรถไฟฟ้า BTS สนามกีฬาแห่งชาติโดยใช้เวลาเดินเพียงไม่กี่นาที ของกินเพียบแถวมาบุญครอง สยาม แนะนำให้พักเมื่ออยู่ในกรุงเทพ ข้อความเดิม แปลโดย Google,5.0
27,บริการดีมาก👍ร้านสวยและอร่อยมากอยู่ใกล้พารากอน บางห้องอยู่ชั้นบนเสียงดังไปหน่อย การจราจรเสียงดัง และทัศนคติการบริการก็ไม่มีอะไรจะพูด ห้องก็ใหญ่มากด้วย ข้อความเดิม แปลโดย Google,4.0
28,การตกแต่งของโรงแรมมีเอกลักษณ์เฉพาะตัว สถานที่สำหรับอาหารเช้าเปิดให้บริการและมีตัวเลือกอาหารเช้าด้วย สระว่ายน้ำอินฟินิตี้ลึกเกินไป (1.65 ม.) และไม่มีไลฟ์การ์ดประจำการ เราว่ายน้ำไม่เก่งจึงไม่กล้าลงน้ำ น่าเสียดาย ข้อความเดิม แปลโดย Google,4.0
29,ดีใจที่ได้กลับมาที่ Siam@Siam หลังจากหายไปนาน มันเป็นการพักที่นี่อย่างมีความสุขเสมอมา ทำเลที่ตั้งสะดวกและเข้าถึงรถไฟฟ้า ห้างสรรพสินค้า ร้านอาหาร ฯลฯ การบริการของพนักงานดีมาก พวกเขาพร้อมให้ความช่วยเหลือเสมอ สำหรับอาหารเช้าดังนั้นเท่านั้น ข้อความเดิม แปลโดย Google,4.2
30,เดินทางสะดวกสู่ใจกลางเมือง พนักงานต้อนรับส่วนหน้าเป็นกันเองมาก สภาพห้องก็ดี โถสุขภัณฑ์แบบใช้มือไม่ได้ทำความสะอาดอย่างถูกต้อง ข้อความเดิม แปลโดย Google,4.2
31,อยู่ในกรุงเทพหลายครั้ง นี่เป็นโรงแรมที่ดีที่สุดแล้ว มีสีสันสดใส ทันสมัย แปลกตาและเท่ ทุกอย่างถูกคิดเกี่ยวกับ! พนักงานน่ารักและช่วยเหลือดีมาก อาหารเช้าอร่อย และมีหลากหลาย แม้แต่ร้านอาหารของโรงแรมก็ยังดีสำหรับมื้อกลางวันและมื้อค่ำ (ซึ่งฉันพบว่าหายากมาก) ค็อกเทลก็ยอดเยี่ยมเช่นกันและพนักงานก็รู้ว่ากำลังทำอะไรอยู่ ห้องพักสะอาดมาก สบายและออกแบบมาอย่างดี เรามีทุกอย่างที่เราต้องการและอีกมากมาย บริเวณสระว่ายน้ำนั้นสวยงามมาก (แม้ว่าฉันจะพบว่าน้ำค่อนข้างเย็น เราไม่อยากจากไปและจะกลับมาอีกในครั้งหน้าอย่างแน่นอน ขอบคุณสำหรับการเข้าพักที่น่ารัก! 😊 ข้อความเดิม แปลโดย Google,5.0
32,อาหารเช้ามีมากมาย การคมนาคมสะดวก และสิ่งแวดล้อมเงียบสงบ ส่วนใหญ่เป็นนักท่องเที่ยวต่างชาติ แต่ห้องเล็ก! ข้อความเดิม แปลโดย Google,4.7
33,ฉันชอบการออกแบบของโรงแรมมาก! ชิลล์หน่อย ไทยนิดหน่อย ทุกอย่างกำลังพอดี สระว่ายน้ำอินฟินิตี้เล็กไปหน่อย แต่โลเคชั่นดีมาก ที่ตั้งโรงแรมอยู่ใกล้มาบุญครองและสถานีสยาม โลเคชั่นดีมาก ข้อความเดิม แปลโดย Google,4.7
34,"โรงแรมสวยและสะดวกสบายเกินไปคุณสามารถเพิ่มเงินสำหรับการเช็คอินก่อนเวลาได้ฉันเช็คอินเวลา 8 นาฬิกาในเที่ยวบินแรกของฉันและเพิ่ม 1,000 บาท รอบ ๆ อาหารการเจรจาต่อรองที่หรูหราสามารถเดินเท้าได้ ข้อความเดิม แปลโดย Google",5.0
35,ครอบครัวสี่คนจองห้องเตียงแฝด และแผนกต้อนรับช่วยฉันทำเตียงเดี่ยวสามเตียง ซึ่งถือว่ามีน้ำใจมาก ห้องค่อนข้างใหญ่ ความรู้สึกที่แข็งแกร่งของการออกแบบ ทำเลดีมาก ไม่ไกลจากทางออกคือรถไฟฟ้าบีทีเอส ฉันยังอยากอยู่ข้างหลังโดยไม่มีห้อง ขอแนะนำโรงแรมนี้เลย ข้อความเดิม แปลโดย Google,5.0
36,บริการและทำเลที่ตั้งดีเยี่ยม ห้องพักสวยและใหญ่ บาร์บนชั้นดาดฟ้าเป็นสถานที่ที่เหมาะสำหรับการพักผ่อน ข้อความเดิม แปลโดย Google,5.0
37,โรงแรมแห่งนี้ตกแต่งอย่างสร้างสรรค์และมีศิลปะ ให้การเข้าพัก 3 คืนที่ยอดเยี่ยม ทำเลสะดวกเพียงไม่กี่นาทีจาก BTS สนามกีฬาแห่งชาติ คุณสามารถเดินทางไปยังสถานที่ต่างๆ ได้อย่างง่ายดาย ห้องเงียบสงบเก็บเสียงได้ดีเยี่ยมจากการจราจรด้านล่าง เตียงและโซฟาแสนสบาย อ่างอาบน้ำขนาดกำลังดี wifi เร็ว ทำความสะอาดอย่างดี สิ่งอำนวยความสะดวกมากมาย มีสระว่ายน้ำกลางแจ้งและห้องออกกำลังกายตลอด 24 ชั่วโมงพร้อมอุปกรณ์ครบครัน เช็คอินและเช็คเอาท์รวดเร็วพร้อมบริการลูกค้าชาวไทยที่ยอดเยี่ยม แนะนำเป็นอย่างยิ่ง ข้อความเดิม แปลโดย Google,4.7
38,โรงแรมน่ารักในทำเลที่ดี สิทธิพิเศษในห้องคลับ ได้แก่ น้ำชายามบ่ายและค็อกเทลบนชั้นดาดฟ้าฟรีทุกเย็น พนักงานน่ารักและช่วยเหลือดีมาก ห้องพักมีขนาดกำลังดีและมีผลิตภัณฑ์ห้องน้ำที่ดี ข้อความเดิม แปลโดย Google,4.7
39,"พักที่ Siam @ Siam Design ตั้งแต่ 9 กันยายน ถึง 13 กันยายน 2565 ทำเลที่ตั้งดี เดินประมาณ 3 นาทีถึง BTS สนามกีฬาแห่งชาติ! ห้างสรรพสินค้าอย่าง MBK Center และ Siam Discovery, Paragon และ Siam Center ก็เดินได้เช่นกัน! มี 7-11 อยู่ 2 ข้างทาง Mcd ตั้งอยู่ที่ Holiday Inn ซึ่งอยู่ข้าง S@S และร้านนวดแผนไทยที่ชั้นล่าง! อาหารเช้าก็ดีเหมือนกันแม้ว่าการแพร่กระจายจะไม่มากเท่า! สามารถชำระอาหารเช้าที่ 7-11 หรือ Mcdonalds ในบริเวณใกล้เคียงได้เสมอ! ใช้ยิมครั้งเดียว มันสะอาด แต่สิ่งอำนวยความสะดวกน่าจะดีกว่านี้! ไม่ได้ใช้สระ 10/10 อยากจะแนะนำที่นี่ให้อยู่ !! รูปภาพเป็นภาพหน้าจอทั้งหมดของวิดีโอที่ฉันถ่าย มุมมองก็ดีเช่นกัน! ข้อความเดิม แปลโดย Google",4.7
40,สะอาด กว้างขวาง และเดิน 5 นาทีถึงสถานีรถไฟฟ้า โรงแรมสวยพร้อมสิ่งอำนวยความสะดวกที่จำเป็นทั้งหมด บริการดีพร้อมจัดงานวันเกิด ข้อความเดิม แปลโดย Google,4.2
41,โรงแรมโปรดตลอดกาลของฉันในกรุงเทพฯ จากพนักงานต้อนรับที่เป็นมิตรและช่วยเหลือดีที่สุด อาหารเช้าอร่อย ห้องพักสะดวกสบาย ทำเลดีที่สุด และสิ่งแวดล้อมสีเขียว... ข้อความเดิม แปลโดย Google,5.0
42,ที่พักแสนสบายใจกลางสยามและปลอดภัยที่สุดสำหรับนักเดินทางคนเดียว การต้อนรับและความสะอาดเป็นสิ่งที่สำคัญที่สุดตั้งแต่แผนกต้อนรับจนถึงบริการอาหารและเครื่องดื่ม สะดวกสบายแต่เงียบสงบแม้จะอยู่ใจกลางเมือง ศูนย์ศิลปะ มาบุญครอง และสยามดิสคัฟเวอรี่ อยู่ห่างจากด้านซ้ายของโรงแรมประมาณ 400 เมตร และจากด้านขวาของโรงแรม คุณจะพบกับโลตัสและสปา สถานีรถไฟฟ้า BTS แห่งชาติอยู่ห่างออกไป 200 เมตร และมีสปานวดสะอาด 2 แห่งตลอดทาง ชิมชิมยังมีขนมอบและกาแฟอันเป็นเอกลักษณ์ให้เลือกมากมาย ฉันชอบกาแฟสกปรกและม้วนกุ้งมังกร ข้อความเดิม แปลโดย Google,5.0
43,ทำเลดี เดินไปมาบุญครองได้ไม่ไกล โรงแรมที่ดีและตกแต่งอย่างมีรสนิยมและร้านอาหารที่ล็อบบี้ให้บริการอาหารเลิศรส พนักงานให้ความช่วยเหลือดีและเป็นมิตร ยิมเปิด 24 ชม. ออกกำลังกายได้ทุกเวลาที่เรารู้สึกชอบ มีเพียง 2 ปัญหาในห้อง wifi อ่อนแอและอุณหภูมิของน้ำสำหรับอาบน้ำไม่สอดคล้องกันน้ำร้อนก็เย็นลงชั่วขณะระหว่างอาบน้ำ ข้อความเดิม แปลโดย Google,4.7
44,สะดวกสุด ๆ เดิน 5 นาทีถึงสถานีรถไฟฟ้าที่ใกล้ที่สุดสะอาดและเป็นระเบียบ! ข้อความเดิม แปลโดย Google,4.5
45,ทำเลสะดวกใกล้สถานีรถไฟฟ้า BTS สนามกีฬาแห่งชาติ ห้องพักดูทันสมัยและสะดวกสบายมาก ชอบอ่างอาบน้ำที่กว้างขวาง พนักงานมีอัธยาศัยดีมาก จะพักที่นี่ในทริปหน้าของฉันที่กรุงเทพ ข้อความเดิม แปลโดย Google,5.0
46,ห้องพักใหญ่และสะดวกสบาย พนักงานเป็นกันเองและช่วยเหลือดี ทำเลที่ตั้งของโรงแรมดีมากเพราะสถานีรถไฟฟ้าที่ใกล้ที่สุดใช้เวลาเดินเพียง 3 นาที นอกจากนี้ยังมีสถานีขนส่งอยู่รอบๆ ถ้าคุณอยากขึ้นรถบัสเพราะค่าบริการถูกกว่ารถตุ๊ก ตุ๊ก n คว้ามาก เดิน 5 นาทีถึงพิพิธภัณฑ์จิม ทอมป์สัน และหอศิลปวัฒนธรรมแห่งกรุงเทพมหานคร ข้อความเดิม แปลโดย Google,4.2
47,"ไม่ได้พักห้องนี้แต่มีปัญหาน้ำฝนซึมตรงขอบ นอกนั้นดีมาก บริการดี ช่วยปริ้นเอกสารที่เครื่องได้ โลเคชั่นดี ระยะทางไปมาบุญครอง ที่ใกล้ที่สุดและใช้เวลาเพียง 10 นาทีในการเดินทางไปสยามดิสคัฟเวอรี่กับโรงแรม , ห้างสรรพสินค้าหลายแห่งติดต่อกันสะดวกมาก ข้อความเดิม แปลโดย Google",4.5
48,เพลิดเพลินกับการพักที่นี่ 1 คืน ทำเลที่ตั้งสะดวกมาก และพวกเขาให้เราเช็คอินก่อนเพราะออกเที่ยวบินตอนเช้า พวกเขายังเตรียมเค้กให้เราด้วยเนื่องจากเรากำลังมีทริปฮันนีมูน ข้อความเดิม แปลโดย Google,5.0
49,ทำเลดี ห้องสะอาด และบรรยากาศดี พนักงานโรงแรมพาฉันไปที่ห้องชั้นบน ลิฟท์ค่อนข้างช้าเพราะมีเพียงสองลิฟท์เท่านั้น ไม่สามารถเพลิดเพลินกับสระว่ายน้ำได้เพราะปิดเร็วมากเวลา 19.00 น. ข้อความเดิม แปลโดย Google,4.5
50,ชอบดีไซน์ ทุกอย่างดูน่าทึ่ง ภายในและภายนอก. มาพักที่โรงแรมนี้แล้วคุณจะสัมผัสได้ถึงความแตกต่าง ข้อความเดิม แปลโดย Google,4.0
51,ทำเลสะดวก มีร้านอาหารอร่อยภายในโรงแรม สระว่ายน้ำเย็นสบาย ข้อความเดิม แปลโดย Google,5.0
52,Siam@Siam Design Hotel เป็นโรงแรมบูติกที่สวยงาม พนักงานสุภาพและสุภาพมาก สระว่ายน้ำน่ารัก มีห้องออกกำลังกายขนาดเล็กที่เปิดตลอด 24 ชั่วโมงพร้อมดัมเบลล์และเครื่องออกกำลังกาย อาหารเช้าก็ค่อนข้างดีเช่นกัน ส่วนตัวห้องเองนั้นกว้างมาก สบาย และต้องบอกว่าสวย อุปกรณ์อาบน้ำ (สบู่ แชมพู โลชั่น) ก็ยอดเยี่ยมเช่นกัน สถานที่ตั้งอยู่ใกล้กับร้านอาหาร แหล่งช้อปปิ้ง และอาหารริมทางมากมาย ฉันแทบ รอ ไม่ไหวที่จะพักที่นี่อีก! ข้อความเดิม แปลโดย Google,5.0
53,ทำเลดี พวกเขาเป็นมิตรและอดทน ทำเลดีเหมาะแก่การช็อปปิ้งและพักผ่อน ข้อความเดิม แปลโดย Google,5.0
54,ทำเลดีและโรงแรมเก่า อาหารเช้าดี แต่ไม่สะดวกที่จะเข้าพัก ข้อความเดิม แปลโดย Google,3.7
55,ห้องสวยมาก โลเคชั่นดีมาก พนักงานเป็นกันเอง ฉันจะกลับมา ข้อความเดิม แปลโดย Google,5.0
56,โรงแรมเก๋ไก๋มาก พนักงานเป็นกันเองและช่วยเหลือดี ออกแบบอย่างมีสไตล์ ข้อความเดิม แปลโดย Google,4.7
57,ประทับใจมากกับการออกแบบภายนอกและภายในของโรงแรม ได้เตียงขนาดคิงไซส์ และมีเตียงโซฟาในห้องด้วย ห้องดูเก๋ไก๋ วิวสวยจากชั้น 20 โรงแรมอยู่ห่างจากสถานีรถไฟฟ้า BTS ที่ใกล้ที่สุดโดยใช้เวลาเดินเพียง 5 นาที สถานที่ค่อนข้างเงียบสงบในตอนกลางคืน (ไม่มีตลาดกลางคืนและแผงขายอาหารริมทางน้อยมากเมื่อเทียบกับย่านประตูน้ำ) แนะนำอย่างแน่นอนหากคุณต้องการพักในพื้นที่ที่ค่อนข้างเงียบสงบในกรุงเทพฯ! ข้อความเดิม แปลโดย Google,5.0
58,มีความสุขกับการเข้าพักของฉันทุกด้าน การออกแบบของตัวโรงแรมเองนั้นให้บรรยากาศที่พิเศษ พนักงานเป็นกันเองมาก และให้ความช่วยเหลือดีมากกับคำขอทั้งหมดที่ฉันทำ สถานที่ตั้งอยู่ใกล้กับสถานีรถไฟฟ้าและสามารถเดินไปยังห้างสรรพสินค้าชื่อดังของกรุงเทพฯ หลายแห่งได้ จะกลับมาอีกแน่นอน! ข้อความเดิม แปลโดย Google,4.2
59,นี่ไม่ใช่ครั้งแรกที่ฉันมาที่นี่ บริการยังดีเหมือนเดิมแม้หลังโควิด แต่สิ่งอำนวยความสะดวกเริ่มเก่าอย่างเห็นได้ชัด ทั้งห้องน้ำ เฟอร์นิเจอร์ในห้อง และลิฟต์ ข้อความเดิม แปลโดย Google,4.2
