,Review,Rating
10,อยู่ติดรถไฟฟ้า มีร้านสะดวกซื้อ7-11 มีร้านกาแฟ ร้านอาหารญี่ปุ่น และมีร้านอาหารอีสานยามเย็นๆค่ำๆ เดินทางไปสยามได้แบบง่ายๆ,3.7
11,โรงแรมสะอาด บริการดีมาก เดินทางสะดวก ใกล้สถานที่สำคัญๆ,5.0
12,ห้องสะอาด แม่บ้านน่ารักมากค่ะ เวลามาทำงานที่กรุงเทพมาพักที่นี่ตลอดเลยค่ะ ชอบโรงแรมนี้มาก ๆ ใกล้รถไฟฟ้า ไปเดินพารากอนก็ง่ายค่ะ,5.0
13,โรงเเรมอยู่ใกล้ร้านสะดวกซื้อพนักงานบริการดีมากๆแล้วก็ห้องพักสะอาดสิ่งอำนวยความสะดวกครบครัน โรงเเรมหาไม่ยากเดินทางสะดวก ปลอดภัย ชอบมากๆๆค่ะ,5.0
14,เป็นโรงแรมที่ดีอีกแห่งในย่านใจกลางเมือง สถานที่สะอาดพนักงานสุภาพบริการด้วยไมตรีจิตที่ดี อาหารเช้ามีหลากหลายเมนูให้เลือกทาน การเดินทางสะดวกใกล้รถไฟฟ้าและรถเมล์ประจำทาง มีร้านอาหารฟู๊ดคอร์ทตรงหน้าทางเข้าโรงแรม ห้องพักสะอาดดีเยี่ยม,5.0
15,โรงแรมดีมาก แบ่งเป็นสัดส่วน ห้องน้ำดี คุ้มค่ามากกับราคาที่ต้องจ่ายไป แต่เสียดายที่ทีวีเก่าไปหน่อย ทำให้ใช้ยาก คุ้มค่ามากกับการจอง ถ้ามีโอกาสจะกลับไปพักอีกครั้ง,4.2
16,เมื่อก่อนที่ไปกรุงเทพทุกครั้งจะพักที่นี้ แต่ต่อไปที่นี้คือตัวเลือกสุดท้ายในการเข้าพัก จองห้องธรรมดาไป 3 คืน แต่พนักงานอัพเกรดให้เป็นone bedroom คิดว่าใจดีที่ไหนได้ พนักงานต้อนรับโทรเข้าเบอร์ห้องแต่เช้ายังไม่ทันตื่น แจ้งให้ย้ายห้องบอกห้องไทน์ที่อัพเกรดให้วันนี้เต็ม ให้เราย้ายไปห้องธรรมดาตามที่จองมา คือ ไม่มีมารยามขั้นสุด โทรตั้ง 7 โมงกว่า เพื่อให้ลูกค้าย้ายห้อง ที่อัพเกรดให้ก็คงเพราะเราไปเช็คอินดึก ห้องไทน์เราลูกค้าคง walk in เต็ม แต่ไม่ควรเสียมารยาทกับลูกค้าแบบนี้ ห่วย มาก พอแจ้งทำไมโทรมาปลุกตั้งแต่เช้า แจ้งว่าปกติลูกค้าที่เข้าพักที่นี้จะเป็นข้าราชการจะตื่นกันแต่เช้า คิดได้ยังไง แสดงว่าลูกค้าที่เป็นเจ้าของกิจการ พนักงานบริษัท ไม่ใช่ข้าราชการเข้าพักที่นี้ไม่ได้เหรอ ย้ำอีกครั้งพนักงานต้อนรับทำงานแบบขาดมารยาทสุดๆ มีประโยชน์,2.7
17,ชอบการให้บริการของพนักงานน่ารัก สถานที่ตั้งสะดวกต่อการเดินทางมากวิวดีค่ะ,4.2
18,รอบล่าสุดที่ไปเข้าพักคือแขกค่อนข้างเยอะ แต่ทุกอย่างโอเค มาใช้บริการที่นี่บ่อยเพราะเดินทางไปสยามสะดวกมาก ไปกลับ BTS เดินไม่ไกลเลยค่ะ,5.0
19,โรงแรมโอเครมากมีbtsให้ขึ้นใกล้แต่โรงแรมเก็บค่ามัดจำห้อง1000แบบไม่แจ้งร่วงหน้าไม่มีเงินสดโอนก็ไม่ได้ให้เดินไปกดหน้า 7-11 แทน แบบไม่พอใจมากกบริการก็ไม่เท่าไหร่ช้าในการเช็คอินราคาห้องถูกพอใช้ได้,3.7
20,ห้องพักสะอาด พนักงานยิ้มเเย้มเเจ่มใส บริการดี พูดเพราะ,5.0
21,คุ้มราคา ไม่ไกลจาก bts ราชเทวี มีสระว่ายน้ำ ฟิตเนสให้เล่น มีการอัปเกรดห้องให้อีก เยี่ยมเลย,5.0
22,ที่พักสะอาด ห้องพักน่าอยู่ ไปช่วงวันที่11 เเขกเข้าพักเยอะมาก ต้องรอเช็คอินนานกว่าปกติ และห้องพักที่จองไว้ไม่ว่าง แต่พนักงานและโรงแรมก็ช่วยเปลี่ยนเป็นห้องที่ใหญ่ขึ้น ประทับใจมากค่ะ ( ลูกค้าเข้าพักเยอะแม่บ้านคงทำความสะอาดไม่ทัน และรีบมากๆ ในห้องไม่มีผ้าขนหนู เลยต้องเดินออกไปของเพิ่ม ) โดยรวมดีมากค่ะ ใกล้รถไฟฟ้า สถานีราชเทวีด้วย เดินไม่ไกล ชอบค่ะ ไว้เเวะไปพักใหม่ มีประโยชน์,4.5
23,โรงแรมเก่าแต่ renovated ห้องพักใหม่ ห้องน้ำมีกลิ่นน่าจะขึ้นมาจากท่อ ต้องปิดประตูห้องน้ำไว้ตลอดไม่อย่างนั้นกลิ่นเข้ามาในห้องพัก ม่านไม่ค่อยทึบแสง มีประโยชน์,4.0
24,ไม่มีอะไรจะพูด ดีไปหมด สะอาด วิวดี มีโอกาสจะไปพักอีกค่ะ❤️,5.0
25,สระว่ายน้ำคือดีย์,5.0
26,เดินทางไปไหนมาไหนสะดวก เงียบ ใกล้บีทีเอส ห้องพักสะอาด มีประโยชน์,5.0
27,เดินถามสะดวกใกล้สยาม สิ่งอำนวยความสะดวกเยอะ ครบ ให้บริการดี ประทับใจ มีประโยชน์,5.0
28,โรงแรมสวย สะอาด ใกล้รถไฟฟ้า BTS เดินทางสะดวกสบาย มีประโยชน์,5.0
29,สถานที่ทำเลดี สะดวกในการใช้รถสาธารณะ มีประโยชน์,5.0
30,โรงแรมสะอาด เดินทางสะดวกใกล้รถไฟฟ้าBTSราชเทวีค่ะ พนักงานบริการดี มีประโยชน์,5.0
31,ดีสะดวกใกล้บีทีเอสเดินทางง่ายทางเข้ามีร้านสะดวกซื้อ มีประโยชน์,4.7
32,การเดินทางสะดวกมาก ไม่ไกลจากบีทีเอส ห้องพักสะอาด บริการดี คุ้มค่าคุ้มราคามากๆ แนะนำเลย,5.0
33,ที่พักสะอาด รับรองมาตรฐาน SHA รับประกันความปลอดภัยเชื้อไวรัสโคโรน่า 19 พักอย่างสบายใจในย่านใจกลางเมือง แนะนำให้เข้าพักที่นี้เลย,5.0
34,ประสบการณ์จากการมาพักครั้งที่ 2 แย่มากค่ะ เนื่องจากรร.มีที่จอดรถน้อย เราเลยจอดขวางรถคนอื่นตามเส้นที่ให้จอด แล้วปลดเบรกมือใส่เกียร์ว่าง เช้าวันต่อมาซึ่งไม่รู้เพราะอะไรทำให้รถเราเข็นไม่ได้ รถที่อยู่ข้างในเลยออกไม่ได้ ทางรร.เลยหาเรา และโทรขึ้นมาสอบว่าใช่รถห้องเราไหม เราเลยรีบลงไป พอไปถึงพบเจ้าหน้าที่รร.ยืนกับเจ้าของรถ โดยที่เจ้าหน้าที่รร.ยืนถ่ายคลิปเราตั้งแต่เราเดินเข้าไปหา ซึ่งเราก็ขอโทษทางเจ้าของรถ และสงสัยว่าทำไมรถมันเข็นไม่ได้ เพราะเราแน่ใจว่าเราใส่เกียร์ว่างและปลดเบรก จึงบอกเจ้าหน้าที่เดินมาดูเกียร์รถเป็นพยานกับเราหน่อยว่ารถใส่เกียร์ n ปลดเบรกมือจริงๆ เจ้าหน้าที่ปฏิเสธแต่ว่าผมไม่รู้ ดูไม่เป็น แล้วยืนถ่ายคลิปเราอย่างเดียว ซึ่งเราไม่ได้ต้องการอะไร เราต้องการแค่คุณชะโงกหน้ามาเป็นพยานดูให้หน่อยว่ารถมันเกิดเหตุขัดข้องจริงๆ เราไม่ได้ไม่มีมารยาทในการขับรถแบบที่ถูกกล่าวหา ซึ่งพอเราไปดูก็เป็นเกียร์ n และปลดเบรกจริงๆ บอกตรงๆรู้สึกแย่มากค่ะ เราเป็นลูกค้าแต่คุณมีพฤติกรรมตราหน้าอย่างกับว่าเรากระทำความผิดใหญ่หลวง ไม่มีการช่วยเจรจาหรือช่วยประสานความเข้าใจใดๆ เหมือนทำตัวเป็นเจ้าถิ่นรอรุมลูกค้าแบบนี้ ชอบในที่พักรร.นะคะ เพราะเราจะเลือกพักห้องfamily ตลอด ซึ่งมีความสะดวกสบาย มีห้องนั่งเล่น เครื่องครัว เราไปกรุงเทพทุกเดือน เพราะคุณแม่ผ่าตัดที่กรุงเทพ พอเจอแบบนี้ทำให้ต้องคิดใหม่กับการจะเข้าพักรร.นี้เลยค่ะ แสดงเพิ่มเติม มีประโยชน์,3.5
35,พนักงานน่ารัก บริการดีคะชอบ มีประโยชน์,5.0
36,บรรยากาศคล้ายคอนโด มองเห็นวิวตึกสูงโซนสยาม.ใกล้ที่ทำงาน มีประโยชน์,5.0
37,พนักงานต้อนรับพูดจาห่วยแตก แย่มาก ไม่ประทับใจ มีประโยชน์,1.0
38,โรงแรมน่าอยู่ แม่บ้านน่ารักบริการดี มีประโยชน์,5.0
39,โรงแรมดีสะอาด พนักงานน่ารักค่ะ มีประโยชน์,5.0
40,ทุกอย่างดีหมด เสียตรงที่wifi โครตห่วย โรงแรมจิ้งหรีดwifiยังเร็วกว่า ทีวีลายยังกะตุ๊กแก ช่องฟรีทีวีก็มีไม่ครบ ควรปรับปรุงด่วน wifi และทีวี มีประโยชน์,3.7
41,บริการดี พนักงานน่ารัก ห้องพักสะอาด มีประโยชน์,5.0
42,โรงแรมบริการรวดเร็ว ได้อัพเกรดห้องพัก มีประโยชน์,5.0
43,ที่พักดีมากก วิวสวย มีสิ่งอำนวยความสะดวกครบครัน ใกล้บีทีเอสเดินทางสะดวก มาอีกแน่นอน ที่ให้4ดาวเพราะตอนเช้ามีการซ่อมห้องข้างๆเจาะผนังเสียงดังมาก,5.0
44,"ห้องพัก สะอาด , พนักงานบริการดี,, ห้องสวย วิว เมืองสวย",5.0
45,ห้องพักดีมากกกกกชอบมากก ดูแลดี บริการดี ไว้จะมาใหม่ค่ะ,5.0
46,โรงแรมสะอาดระดับนึง แต่อาหารเช้าคนเยอะมาก อาจไม่เหมาะกับช่วงนี้ มีประโยชน์,4.0
47,สนุกสนาน พนักงานบริการดีสุภาพเป็นกันเอง อาหารอร่อยตามสมควร มีประโยชน์,5.0
48,พนักงานบริการดี สุภาพ เต็มใจให้บริการ มีประโยชน์,4.2
49,ชอบมาก สะดวก ใกล้BTS มีประโยชน์,5.0
50,บรรยากาศดี อาหารอร่อย พนักงานบริการดี ห้องสวยสะอาดเหมาะแก่การพักผ่อน มีฟิตเนทและสระว่ายน้ำให้ใช้บริการได้สะดวกมากค่ะ มีประโยชน์,5.0
51,พักครั้งที่สองแล้ว ที่พักใกล้แหล่งท่องเที่ยว ราคาคุ้มค่า และห้องดูใหม่ มีอุปกรณ์ให้ครบถ้วน จองในแอปคือได้ราคาดีมาก มีประโยชน์,5.0
52,สะอาดดีเยี่ยม เหมาะแก่การพักผ่อน แต่เสียอย่างเดียว แอร์ห้องที่ไม่พักไม่ดี แต่พนักงานก็ไม่ยอมเปลี่ยนให้ตั้งแต่คืนแรก มาเปลี่ยนห้องให้กลางคันตอนคืนที่สอง เลยรู้สึก เฟลๆ มีประโยชน์,4.5
53,พนักงานบริการดี ห้องสะอาดเดินทางสะดวกค่ะ มีประโยชน์,5.0
54,ดีมากค่ะ ห้องสวย สะอาด เดินทางสะดวก ชอบมากๆ เลยค่ะ มีประโยชน์,5.0
55,พนักงานบริการดี อาหารเช้าอร่อย มีประโยชน์,5.0
56,ดีมากมากเลยค่ะ มีประโยชน์,4.0
57,ที่พักสะอาด สะดวกในการเดินทางเพราะอยู่ตรง bts ราชเทวี พนักงานให้การบริการดีมาก มีประโยชน์,5.0
58,ห้องสะอาด บรรยากาศในห้องดี ที่จอดรถเยอะ มีประโยชน์,5.0
59,สะดวกสบาย พนักงานน่ารัก สะอาด เตียงนิ่มมากกกกกกกกกกกกกกกกก มีประโยชน์,5.0
